#pacId	locusName	transcriptName	peptideName	Pfam	Panther	KOG	KEGG/ec	KO	GO	Best-hit-arabi-name	arabi-symbol	arabi-defline	Best-hit-chlamy-name	chlamy-symbol	chlamy-defline
33198813	Dusal.0001s00001	Dusal.0001s00001.1	Dusal.0001s00001.1.p												
33189433	Dusal.0190s00014	Dusal.0190s00014.1	Dusal.0190s00014.1.p	PF00406	PTHR23359,PTHR23359:SF85	KOG3079	2.7.4.6,2.7.4.3		GO:0019205,GO:0006139,GO:0005524				Cre07.g325723.t1.1	g7537.t1,Cre26.g772450.t1.1,ADK1	Adenylate kinase
33189434	Dusal.0190s00014	Dusal.0190s00014.2	Dusal.0190s00014.2.p	PF00406	PTHR23359,PTHR23359:SF85	KOG3078,KOG3079	2.7.4.6,2.7.4.3		GO:0019205,GO:0006139,GO:0005524				Cre07.g325723.t1.1	g7537.t1,Cre26.g772450.t1.1,ADK1	Adenylate kinase
33189435	Dusal.0190s00015	Dusal.0190s00015.1	Dusal.0190s00015.1.p	PF02493	PTHR23084		2.7.1.68			AT1G60890.2		Phosphatidylinositol-4-phosphate 5-kinase family protein	Cre09.g400478.t1.1	g9964.t1,Cre02.g137800.t1.1,Cre02.g137800.t1.2	
33189432	Dusal.0190s00016	Dusal.0190s00016.1	Dusal.0190s00016.1.p	PF01504	PTHR23086,PTHR23086:SF8	KOG0229	2.7.1.68	K00889	GO:0046488,GO:0016307	AT1G10900.1		Phosphatidylinositol-4-phosphate 5-kinase family protein	Cre09.g400478.t1.1	g9964.t1,Cre02.g137800.t1.1,Cre02.g137800.t1.2	
33189437	Dusal.0190s00017	Dusal.0190s00017.1	Dusal.0190s00017.1.p	PF00293	PTHR22769,PTHR22769:SF14		3.6.1.52,3.6.1.60		GO:0016787				Cre05.g247850.t1.1	g5176.t1	
33189440	Dusal.0190s00018	Dusal.0190s00018.1	Dusal.0190s00018.1.p	PF00149			3.1.4.46		GO:0016787				Cre03.g152900.t1.1	g3113.t1,MPA5	
33189431	Dusal.0190s00019	Dusal.0190s00019.1	Dusal.0190s00019.1.p												
33189443	Dusal.0190s00020	Dusal.0190s00020.1	Dusal.0190s00020.1.p												
33189428	Dusal.0190s00021	Dusal.0190s00021.1	Dusal.0190s00021.1.p	PF01585					GO:0003676				Cre02.g085200.t1.1	g1574.t1	
33189448	Dusal.0190s00022	Dusal.0190s00022.1	Dusal.0190s00022.1.p												
33189436	Dusal.0190s00023	Dusal.0190s00023.1	Dusal.0190s00023.1.p		PTHR38016,PTHR38016:SF1								Cre04.g222800.t1.2	g4861.t1,Cre04.g222800.t1.1	Low-CO2 inducible protein
33189438	Dusal.0190s00024	Dusal.0190s00024.1	Dusal.0190s00024.1.p	PF00892	PTHR22911,PTHR22911:SF60				GO:0016021,GO:0016020	AT3G02690.1		nodulin MtN21 /EamA-like transporter family protein	Cre12.g507950.t1.1	g12397.t1	
33189439	Dusal.0190s00025	Dusal.0190s00025.1	Dusal.0190s00025.1.p												
33186442	Dusal.0191s00001	Dusal.0191s00001.1	Dusal.0191s00001.1.p												
33186435	Dusal.0191s00002	Dusal.0191s00002.1	Dusal.0191s00002.1.p	PF13855	PTHR23155			K12603	GO:0005515	AT5G07910.1		Leucine-rich repeat (LRR) family protein	Cre02.g092150.t1.2	g1727.t1,Cre02.g092150.t1.1	
33186437	Dusal.0191s00003	Dusal.0191s00003.1	Dusal.0191s00003.1.p	PF00612					GO:0005515	AT5G20490.1	ATXIK,XI-17,XIK	Myosin family protein with Dil domain	Cre04.g223750.t1.1	g4883.t1	
33186443	Dusal.0191s00004	Dusal.0191s00004.1	Dusal.0191s00004.1.p												
33186445	Dusal.0191s00005	Dusal.0191s00005.1	Dusal.0191s00005.1.p												
33186446	Dusal.0191s00005	Dusal.0191s00005.2	Dusal.0191s00005.2.p												
33186464	Dusal.0191s00006	Dusal.0191s00006.1	Dusal.0191s00006.1.p	PF07724,PF05496,PF02359	PTHR23077,PTHR23077:SF82		3.6.4.6	K13525	GO:0005524,GO:0009378,GO:0006310,GO:0006281	AT5G03340.1		ATPase, AAA-type, CDC48 protein	Cre06.g269950.t1.2	g6057.t1,Cre06.g269950.t1.1,CDC48,EZY21,NSG14	Protein involved in ubiquitin-dependent degradation of ER-bound substrates
33186455	Dusal.0191s00007	Dusal.0191s00007.1	Dusal.0191s00007.1.p	PF03109	PTHR10566,PTHR10566:SF86	KOG1234	3.6.3.46			AT3G24190.1		Protein kinase superfamily protein	Cre05.g246552.t1.1	g5204.t1	
33186450	Dusal.0191s00008	Dusal.0191s00008.1	Dusal.0191s00008.1.p	PF01343	PTHR33209,PTHR33209:SF1			K04773	GO:0008233,GO:0006508	AT1G73990.1	SPPA,SPPA1	signal peptide peptidase	Cre10.g444550.t1.2	g10930.t1,Cre10.g444550.t1.1,SPP1,SPP1A	Signal peptide peptidase
33186461	Dusal.0191s00009	Dusal.0191s00009.1	Dusal.0191s00009.1.p												
33186460	Dusal.0191s00010	Dusal.0191s00010.1	Dusal.0191s00010.1.p												
33186457	Dusal.0191s00011	Dusal.0191s00011.1	Dusal.0191s00011.1.p												
33186447	Dusal.0191s00012	Dusal.0191s00012.1	Dusal.0191s00012.1.p												
33186451	Dusal.0191s00013	Dusal.0191s00013.1	Dusal.0191s00013.1.p	PF01088	PTHR10589,PTHR10589:SF16		3.4.19.12	K05610	GO:0006511,GO:0005622,GO:0004843	AT1G65650.1	UCH2	Peptidase C12, ubiquitin carboxyl-terminal hydrolase 1	Cre06.g253300.t1.2	g5677.t1,Cre06.g253300.t1.1	
33186458	Dusal.0191s00014	Dusal.0191s00014.1	Dusal.0191s00014.1.p	PF00400	PTHR19865,PTHR19865:SF0				GO:0005515	AT4G05410.1	YAO	Transducin/WD40 repeat-like superfamily protein	Cre06.g278175.t1.1	g6318.t1,Cre13.g597050.t1.1,Cre13.g597050.t1.2	
33186459	Dusal.0191s00014	Dusal.0191s00014.2	Dusal.0191s00014.2.p	PF00400	PTHR19865,PTHR19865:SF0				GO:0005515	AT4G05410.1	YAO	Transducin/WD40 repeat-like superfamily protein	Cre06.g278175.t1.1	g6318.t1,Cre13.g597050.t1.1,Cre13.g597050.t1.2	
33186453	Dusal.0191s00015	Dusal.0191s00015.1	Dusal.0191s00015.1.p	PF00400	PTHR19865,PTHR19865:SF0			K14793	GO:0005515	AT4G21130.1	EMB2271	Transducin/WD40 repeat-like superfamily protein	Cre06.g278175.t1.1	g6318.t1,Cre13.g597050.t1.1,Cre13.g597050.t1.2	
33186454	Dusal.0191s00015	Dusal.0191s00015.2	Dusal.0191s00015.2.p	PF00400	PTHR19865,PTHR19865:SF0			K14793	GO:0005515	AT4G21130.1	EMB2271	Transducin/WD40 repeat-like superfamily protein	Cre06.g278175.t1.1	g6318.t1,Cre13.g597050.t1.1,Cre13.g597050.t1.2	
33186465	Dusal.0191s00016	Dusal.0191s00016.1	Dusal.0191s00016.1.p	PF00085	PTHR10438,PTHR10438:SF227	KOG0907			GO:0045454,GO:0015035,GO:0006662	AT4G29670.1	ACHT2	atypical CYS  HIS rich thioredoxin 2	Cre06.g269752.t1.2	g6052.t1,Cre06.g269752.t1.1,Cre06.g269750.t1.3,TRX15	
33186444	Dusal.0191s00017	Dusal.0191s00017.1	Dusal.0191s00017.1.p					K18587		AT1G19140.2					
33186441	Dusal.0191s00018	Dusal.0191s00018.1	Dusal.0191s00018.1.p	PF07876	PTHR37832,PTHR37832:SF1					AT2G31670.1		Stress responsive alpha-beta barrel domain protein			
33186436	Dusal.0191s00019	Dusal.0191s00019.1	Dusal.0191s00019.1.p												
33186452	Dusal.0191s00020	Dusal.0191s00020.1	Dusal.0191s00020.1.p												
33186449	Dusal.0191s00021	Dusal.0191s00021.1	Dusal.0191s00021.1.p												
33186440	Dusal.0191s00022	Dusal.0191s00022.1	Dusal.0191s00022.1.p												
33186462	Dusal.0191s00023	Dusal.0191s00023.1	Dusal.0191s00023.1.p										Cre06.g260250.t1.2	g5849.t1,Cre06.g260250.t1.1,CEMA,YCF10	Chloroplast proton extrusion protein
33186448	Dusal.0191s00024	Dusal.0191s00024.1	Dusal.0191s00024.1.p	PF00106	PTHR24322,PTHR24322:SF228	KOG1208	1.1.1.184,1.1.1.189,1.1.1.197		GO:0016491,GO:0008152	AT3G61220.1		NAD(P)-binding Rossmann-fold superfamily protein	Cre17.g731350.t1.1	g17672.t1,SDR28	
33186456	Dusal.0191s00025	Dusal.0191s00025.1	Dusal.0191s00025.1.p	PF02271	PTHR12022	KOG3440		K00417	GO:0006122,GO:0005750	AT5G25450.1		Cytochrome bd ubiquinol oxidase, 14kDa subunit	Cre06.g262700.t1.1	g5901.t1	Ubiquinol:cytochrome c oxidoreductase 14 kDa subunit, mitochondrial
33186438	Dusal.0191s00026	Dusal.0191s00026.1	Dusal.0191s00026.1.p	PF09724	PTHR13395,PTHR13395:SF6	KOG0798		K11271		AT2G44580.1		zinc ion binding	Cre16.g684155.t1.1	g16810.t1,Cre01.g069800.t1.1	
33186439	Dusal.0191s00026	Dusal.0191s00026.2	Dusal.0191s00026.2.p	PF09724	PTHR13395,PTHR13395:SF6					AT2G44580.1		zinc ion binding	Cre16.g684155.t1.1	g16810.t1,Cre01.g069800.t1.1	
33186463	Dusal.0191s00027	Dusal.0191s00027.1	Dusal.0191s00027.1.p				3.6.4.13								
33198699	Dusal.0192s00001	Dusal.0192s00001.1	Dusal.0192s00001.1.p	PF03055	PTHR10543,PTHR10543:SF37	KOG1285		K11159		AT3G63520.1	ATCCD1,ATNCED1,CCD1,NCED1	carotenoid cleavage dioxygenase 1	Cre03.g149650.t1.1	g3044.t1	Carotenoid cleavage dioxygenase
33198696	Dusal.0192s00002	Dusal.0192s00002.1	Dusal.0192s00002.1.p	PF01165				K02970	GO:0006412,GO:0005840,GO:0003735				Cre02.g094500.t1.2	g1787.t1,Cre02.g094500.t1.1	
33198694	Dusal.0192s00003	Dusal.0192s00003.1	Dusal.0192s00003.1.p										Cre14.g629600.t1.1	g15163.t1	
33198695	Dusal.0192s00003	Dusal.0192s00003.2	Dusal.0192s00003.2.p												
33198697	Dusal.0192s00004	Dusal.0192s00004.1	Dusal.0192s00004.1.p	PF01243,PF10615	PTHR13343,PTHR13343:SF4				GO:0055114,GO:0010181,GO:0004733	AT3G03890.1		FMN binding	Cre02.g098250.t1.2	g1998.t1,Cre02.g098250.t1.1,PPO3	
33198700	Dusal.0192s00005	Dusal.0192s00005.1	Dusal.0192s00005.1.p	PF00025	PTHR11711,PTHR11711:SF31	KOG0070		K07950	GO:0005525	AT3G22950.1	ARFC1,ATARFC1	ADP-ribosylation factor C1	Cre02.g102000.t1.2	g2082.t1,Cre02.g102000.t1.1,ARL5	Small ARF-related GTPase
33198688	Dusal.0192s00006	Dusal.0192s00006.1	Dusal.0192s00006.1.p	PF03801	PTHR10643,PTHR10643:SF2			K11547		AT3G54630.1			Cre02.g098300.t1.2	g1999.t1,Cre02.g098300.t1.1	
33198690	Dusal.0192s00007	Dusal.0192s00007.1	Dusal.0192s00007.1.p	PF11935,PF12295	PTHR15245,PTHR15245:SF20			K06100		AT5G01400.1	ESP4	HEAT repeat-containing protein	Cre02.g099200.t1.1	g2018.t1	
33198691	Dusal.0192s00007	Dusal.0192s00007.2	Dusal.0192s00007.2.p	PF12295	PTHR15245,PTHR15245:SF20			K06100		AT1G27595.1			Cre02.g099200.t1.1	g2018.t1	
33198702	Dusal.0192s00008	Dusal.0192s00008.1	Dusal.0192s00008.1.p	PF00583	PTHR23091,PTHR23091:SF46	KOG3138	2.3.1.88		GO:0008080	AT5G11340.1		Acyl-CoA N-acyltransferases (NAT) superfamily protein	Cre02.g101850.t1.2	g2079.t1,Cre02.g101850.t1.1,NAT11	
33198701	Dusal.0192s00009	Dusal.0192s00009.1	Dusal.0192s00009.1.p												
33198692	Dusal.0192s00010	Dusal.0192s00010.1	Dusal.0192s00010.1.p	PF01612					GO:0008408,GO:0006139,GO:0003676				Cre02.g101900.t1.1	g2080.t1,EXN6	
33198698	Dusal.0192s00011	Dusal.0192s00011.1	Dusal.0192s00011.1.p	PF01351	PTHR10954,PTHR10954:SF10		3.1.26.4		GO:0004523,GO:0003723				Cre13.g561900.t1.1	g13829.t1	
33198693	Dusal.0192s00012	Dusal.0192s00012.1	Dusal.0192s00012.1.p	PF03489,PF05184,PF00026	PTHR13683,PTHR13683:SF312	KOG1339	3.4.23.40	K08245	GO:0006629,GO:0006508,GO:0004190	AT1G11910.1	APA1,ATAPA1	aspartic proteinase A1	Cre04.g226850.t1.2	g4965.t1,Cre04.g226850.t1.1,ASP1	Pepsin-type aspartyl protease
33198689	Dusal.0192s00013	Dusal.0192s00013.1	Dusal.0192s00013.1.p										Cre09.g412600.t1.1	g10214.t1	Adenylate/guanylate cyclase
33198704	Dusal.0192s00014	Dusal.0192s00014.1	Dusal.0192s00014.1.p												
33198703	Dusal.0192s00015	Dusal.0192s00015.1	Dusal.0192s00015.1.p												
33198705	Dusal.0192s00016	Dusal.0192s00016.1	Dusal.0192s00016.1.p	PF07000									Cre02.g083400.t1.1	g1535.t1	
33196097	Dusal.0193s00001	Dusal.0193s00001.1	Dusal.0193s00001.1.p	PF03446,PF00393	PTHR11811,PTHR11811:SF25		1.1.1.44	K00033	GO:0055114,GO:0004616,GO:0050661,GO:0006098	AT1G64190.1		6-phosphogluconate dehydrogenase family protein	Cre12.g526800.t1.2	g12980.t1,Cre12.g526800.t1.1,GND1	6-phosphogluconate dehydrogenase, decarboxylating
33196095	Dusal.0193s00002	Dusal.0193s00002.1	Dusal.0193s00002.1.p												
33196093	Dusal.0193s00003	Dusal.0193s00003.1	Dusal.0193s00003.1.p	PF01265	PTHR12743,PTHR12743:SF0	KOG3996	4.4.1.17	K01764	GO:0005739,GO:0004408				Cre12.g525700.t1.2	g12936.t1,Cre12.g525700.t1.1,HCS1	Cytochrome c heme lyase
33196099	Dusal.0193s00004	Dusal.0193s00004.1	Dusal.0193s00004.1.p	PF01041	PTHR11601,PTHR11601:SF17	KOG1549	2.8.1.7,4.4.1.16	K11717		AT1G08490.1	ATCPNIFS,ATNFS2,ATSUFS,CPNIFS,SUFS	chloroplastic NIFS-like cysteine desulfurase	Cre12.g525650.t1.2	g12935.t1,Cre12.g525650.t1.1,CSD4	Group II cysteine desulfurase
33196101	Dusal.0193s00005	Dusal.0193s00005.1	Dusal.0193s00005.1.p	PF12695	PTHR17630,PTHR17630:SF54					AT5G25770.1		alpha/beta-Hydrolases superfamily protein	Cre16.g676500.t1.2	g16586.t1,Cre16.g676500.t1.1	
33196098	Dusal.0193s00006	Dusal.0193s00006.1	Dusal.0193s00006.1.p												
33196104	Dusal.0193s00007	Dusal.0193s00007.1	Dusal.0193s00007.1.p		PTHR37028,PTHR37028:SF1								Cre08.g358567.t2.1	g8382.t2,Cre28.g776750.t2.1	
33196105	Dusal.0193s00007	Dusal.0193s00007.2	Dusal.0193s00007.2.p		PTHR37028,PTHR37028:SF1								Cre08.g358567.t1.1	g8382.t1,Cre28.g776750.t1.1	
33196096	Dusal.0193s00008	Dusal.0193s00008.1	Dusal.0193s00008.1.p	PF00646,PF00271,PF07496,PF00176	PTHR10799	KOG1001			GO:0005515,GO:0008270,GO:0005524	AT3G54460.1		SNF2 domain-containing protein / helicase domain-containing protein / F-box family protein	Cre05.g230800.t1.1	g5151.t1	
33196115	Dusal.0193s00009	Dusal.0193s00009.1	Dusal.0193s00009.1.p	PF00059,PF02010									Cre14.g625600.t1.1	g15069.t1,FHL10	
33196111	Dusal.0193s00010	Dusal.0193s00010.1	Dusal.0193s00010.1.p										Cre10.g425550.t1.1	g10517.t1	
33196092	Dusal.0193s00011	Dusal.0193s00011.1	Dusal.0193s00011.1.p	PF00996	PTHR11787,PTHR11787:SF4					AT3G06540.1	AthREP,REP	Rab escort protein	Cre10.g425550.t1.1	g10517.t1	
33196106	Dusal.0193s00012	Dusal.0193s00012.1	Dusal.0193s00012.1.p												
33196102	Dusal.0193s00013	Dusal.0193s00013.1	Dusal.0193s00013.1.p	PF00098,PF00569,PF07910	PTHR24375,PTHR24375:SF140	KOG4696			GO:0008270,GO:0003676	AT5G24680.1		Peptidase C78, ubiquitin fold modifier-specific peptidase 1/ 2	Cre05.g240500.t1.1	g5546.t1	
33196100	Dusal.0193s00014	Dusal.0193s00014.1	Dusal.0193s00014.1.p	PF00415	PTHR22870,PTHR22870:SF195	KOG1427				AT1G19880.1		Regulator of chromosome condensation (RCC1) family protein	Cre17.g742200.t1.1	g17951.t1	
33196109	Dusal.0193s00015	Dusal.0193s00015.1	Dusal.0193s00015.1.p												
33196094	Dusal.0193s00016	Dusal.0193s00016.1	Dusal.0193s00016.1.p	PF00355	PTHR21266				GO:0055114,GO:0051537,GO:0016491	AT2G24820.1	TIC55-II	translocon at the inner envelope membrane of chloroplasts 55-II	Cre24.g755597.t1.1	g18260.t1,Cre05.g231450.t1.1,Cre05.g231450.t1.2	
33196114	Dusal.0193s00017	Dusal.0193s00017.1	Dusal.0193s00017.1.p												
33196103	Dusal.0193s00018	Dusal.0193s00018.1	Dusal.0193s00018.1.p							AT5G45990.1		crooked neck protein, putative / cell cycle protein, putative	Cre10.g456300.t1.1	g11196.t1,MBD1,NAC2	PsbD mRNA maturation factor Nac2, chloroplastic; involved in splicing
33196110	Dusal.0193s00019	Dusal.0193s00019.1	Dusal.0193s00019.1.p	PF04889	PTHR12718	KOG3228		K12863	GO:0005681,GO:0000398	AT3G13200.1	EMB2769	Cwf15 / Cwc15 cell cycle control family protein	Cre24.g755447.t1.1	g18257.t1,Cre05.g231300.t1.1,Cre05.g231300.t1.2	
33196107	Dusal.0193s00020	Dusal.0193s00020.1	Dusal.0193s00020.1.p		PTHR23102			K14404		AT1G30460.1	ATCPSF30,CPSF30	cleavage and polyadenylation specificity factor 30	Cre24.g755647.t1.1	g18261.t1,Cre05.g231500.t1.1	
33196112	Dusal.0193s00021	Dusal.0193s00021.1	Dusal.0193s00021.1.p												
33196113	Dusal.0193s00021	Dusal.0193s00021.2	Dusal.0193s00021.2.p												
33196108	Dusal.0193s00022	Dusal.0193s00022.1	Dusal.0193s00022.1.p	PF10084									Cre05.g241100.t1.2	g5559.t1,Cre05.g241100.t1.1	
33199897	Dusal.0194s00001	Dusal.0194s00001.1	Dusal.0194s00001.1.p	PF04100						AT1G50500.2	ATVPS53,HIT1,VPS53	Membrane trafficking VPS53 family protein	Cre06.g259600.t1.1	g5836.t1,VPS53	Subunit of GARP complex
33199896	Dusal.0194s00002	Dusal.0194s00002.1	Dusal.0194s00002.1.p	PF04100	PTHR12820,PTHR12820:SF0					AT1G50500.2	ATVPS53,HIT1,VPS53	Membrane trafficking VPS53 family protein	Cre06.g259600.t1.1	g5836.t1,VPS53	Subunit of GARP complex
33199904	Dusal.0194s00003	Dusal.0194s00003.1	Dusal.0194s00003.1.p												
33199906	Dusal.0194s00004	Dusal.0194s00004.1	Dusal.0194s00004.1.p	PF07714	PTHR23257	KOG0192	2.7.12.1,2.7.10.2		GO:0006468,GO:0004672	AT1G16270.1		Protein kinase superfamily protein with octicosapeptide/Phox/Bem1p domain	Cre13.g574350.t1.2	g14118.t1,Cre13.g574350.t1.1	
33199913	Dusal.0194s00005	Dusal.0194s00005.1	Dusal.0194s00005.1.p	PF07714	PTHR23257	KOG0192	2.7.12.1		GO:0006468,GO:0004672	AT5G57610.1		Protein kinase superfamily protein with octicosapeptide/Phox/Bem1p domain	Cre07.g316650.t1.1	g7321.t1	
33199914	Dusal.0194s00005	Dusal.0194s00005.2	Dusal.0194s00005.2.p	PF07714	PTHR23257	KOG1187,KOG0198	2.7.12.1		GO:0006468,GO:0004672	AT5G57610.1		Protein kinase superfamily protein with octicosapeptide/Phox/Bem1p domain	Cre07.g316650.t1.1	g7321.t1	
33199915	Dusal.0194s00005	Dusal.0194s00005.3	Dusal.0194s00005.3.p	PF07714	PTHR23257		2.7.11.1		GO:0006468,GO:0004672	AT5G57610.1		Protein kinase superfamily protein with octicosapeptide/Phox/Bem1p domain	Cre07.g316650.t1.1	g7321.t1	
33199916	Dusal.0194s00006	Dusal.0194s00006.1	Dusal.0194s00006.1.p	PF07714	PTHR23257	KOG0192	2.7.11.1		GO:0006468,GO:0004672	AT3G46920.1		Protein kinase superfamily protein with octicosapeptide/Phox/Bem1p domain	Cre07.g316650.t1.1	g7321.t1	
33199919	Dusal.0194s00007	Dusal.0194s00007.1	Dusal.0194s00007.1.p	PF03120,PF01653	PTHR23389,PTHR23389:SF9		6.5.1.2		GO:0006281,GO:0006260,GO:0003911				Cre06.g294200.t1.1	g6811.t1	
33199910	Dusal.0194s00008	Dusal.0194s00008.1	Dusal.0194s00008.1.p	PF00939	PTHR10283,PTHR10283:SF13				GO:0055085,GO:0016020,GO:0006814,GO:0005215	AT5G64290.1	DCT,DIT2.1	dicarboxylate transport 2.1	Cre06.g260450.t1.2	g5853.t1,Cre06.g260450.t1.1	2-oxoglutarate/malate translocator
33199903	Dusal.0194s00009	Dusal.0194s00009.1	Dusal.0194s00009.1.p												
33199911	Dusal.0194s00010	Dusal.0194s00010.1	Dusal.0194s00010.1.p	PF13847	PTHR12176		3.4.24.71			AT3G17365.1		S-adenosyl-L-methionine-dependent methyltransferases superfamily protein	Cre06.g260150.t1.2	g5847.t1,Cre06.g260150.t1.1,SMM17	
33199905	Dusal.0194s00011	Dusal.0194s00011.1	Dusal.0194s00011.1.p	PF00808	PTHR11426,PTHR11426:SF46	KOG1745		K11253	GO:0003677,GO:0000786	AT4G40030.2		Histone superfamily protein	Cre03.g197050.t1.2	g4081.t1,Cre03.g197050.t1.1,HTV2	Histone H3 variant
33199902	Dusal.0194s00012	Dusal.0194s00012.1	Dusal.0194s00012.1.p	PF00125	PTHR11426,PTHR11426:SF46			K11253	GO:0003677,GO:0000786	AT4G40030.2		Histone superfamily protein	Cre12.g504650.t1.2	g12475.t1,Cre12.g504650.t1.1,HTR15,HTR28	Histone H3
33199908	Dusal.0194s00013	Dusal.0194s00013.1	Dusal.0194s00013.1.p	PF14770	PTHR22593					AT1G34350.1			Cre02.g142150.t1.2	g2648.t1,Cre02.g142150.t1.1	
33199921	Dusal.0194s00014	Dusal.0194s00014.1	Dusal.0194s00014.1.p		PTHR11014,PTHR11014:SF54		3.4.13.18						Cre13.g607000.t1.2	g14636.t1,Cre13.g607000.t1.1,XHP1	
33199898	Dusal.0194s00015	Dusal.0194s00015.1	Dusal.0194s00015.1.p	PF07687,PF01546	PTHR11014,PTHR11014:SF54		3.4.13.18		GO:0016787,GO:0008152				Cre13.g607000.t1.2	g14636.t1,Cre13.g607000.t1.1,XHP1	
33199912	Dusal.0194s00016	Dusal.0194s00016.1	Dusal.0194s00016.1.p		PTHR12231	KOG1530				AT4G27700.1		Rhodanese/Cell cycle control phosphatase superfamily protein	Cre01.g003550.t1.1	g89.t1	
33199900	Dusal.0194s00017	Dusal.0194s00017.1	Dusal.0194s00017.1.p												
33199917	Dusal.0194s00018	Dusal.0194s00018.1	Dusal.0194s00018.1.p	PF03399	PTHR12436,PTHR12436:SF4					AT2G39340.1		SAC3/GANP/Nin1/mts3/eIF-3 p25 family	Cre06.g258100.t1.1	g5801.t1	
33199899	Dusal.0194s00019	Dusal.0194s00019.1	Dusal.0194s00019.1.p												
33199918	Dusal.0194s00020	Dusal.0194s00020.1	Dusal.0194s00020.1.p	PF04232											
33199909	Dusal.0194s00021	Dusal.0194s00021.1	Dusal.0194s00021.1.p												
33199907	Dusal.0194s00022	Dusal.0194s00022.1	Dusal.0194s00022.1.p	PF08449	PTHR10778,PTHR10778:SF13	KOG1581		K15276	GO:0055085	AT5G59740.1		UDP-N-acetylglucosamine (UAA) transporter family	Cre06.g260100.t1.2	g5846.t1,Cre06.g260100.t1.1,UAA3	
33199920	Dusal.0194s00023	Dusal.0194s00023.1	Dusal.0194s00023.1.p	PF15511	PTHR10484	KOG3467		K11251,K11254		AT3G53730.1		Histone superfamily protein	Cre06.g265450.t1.2	g5961.t1,Cre06.g265450.t1.1,HFO12	Histone H4
33199901	Dusal.0194s00024	Dusal.0194s00024.1	Dusal.0194s00024.1.p	PF00125	PTHR11426	KOG1745		K11253	GO:0003677,GO:0000786	AT4G40030.2		Histone superfamily protein	Cre17.g708700.t1.2	g17169.t1,Cre17.g708700.t1.1,HTR20	Histone H3
33196574	Dusal.0195s00001	Dusal.0195s00001.1	Dusal.0195s00001.1.p												
33196567	Dusal.0195s00002	Dusal.0195s00002.1	Dusal.0195s00002.1.p							AT1G70150.1		zinc ion binding	Cre02.g093401.t1.1	g1763.t1	
33196568	Dusal.0195s00002	Dusal.0195s00002.2	Dusal.0195s00002.2.p							AT1G70150.1		zinc ion binding	Cre02.g093401.t1.1	g1763.t1	
33196561	Dusal.0195s00003	Dusal.0195s00003.1	Dusal.0195s00003.1.p										Cre16.g685150.t1.2	g16394.t1,Cre16.g685150.t1.1	
33196559	Dusal.0195s00004	Dusal.0195s00004.1	Dusal.0195s00004.1.p	PF13883	PTHR13343,PTHR13343:SF17	KOG3374				AT2G04690.1		Pyridoxamine 5\prime-phosphate oxidase family protein	Cre10.g440700.t1.1	g10846.t1	
33196565	Dusal.0195s00005	Dusal.0195s00005.1	Dusal.0195s00005.1.p	PF01593	PTHR10668,PTHR10668:SF67	KOG4254	5.2.1.13		GO:0055114,GO:0016491	AT1G57770.1		FAD/NAD(P)-binding oxidoreductase family protein	Cre09.g407200.t1.2	g10096.t1,Cre09.g407200.t1.1,POD1	
33196556	Dusal.0195s00006	Dusal.0195s00006.1	Dusal.0195s00006.1.p		PTHR12363					AT5G62600.1		ARM repeat superfamily protein	Cre02.g097250.t1.1	g1979.t1	
33196572	Dusal.0195s00007	Dusal.0195s00007.1	Dusal.0195s00007.1.p	PF03810	PTHR12363	KOG2081		K15436	GO:0008536,GO:0006886	AT5G62600.1		ARM repeat superfamily protein	Cre02.g097250.t1.1	g1979.t1	
33196562	Dusal.0195s00008	Dusal.0195s00008.1	Dusal.0195s00008.1.p	PF00004,PF08542	PTHR11669,PTHR11669:SF1	KOG2035		K10756	GO:0005524	AT5G27740.1	EMB161,EMB251,EMB2775,RFC3	ATPase family associated with various cellular activities (AAA) 	Cre16.g679950.t1.2	g16511.t1,Cre16.g679950.t1.1,RFC3	DNA replication factor C complex subunit 3
33196566	Dusal.0195s00009	Dusal.0195s00009.1	Dusal.0195s00009.1.p	PF08123					GO:0018024				Cre08.g365550.t1.1	g8564.t1	
33196558	Dusal.0195s00010	Dusal.0195s00010.1	Dusal.0195s00010.1.p		PTHR11132	KOG1441		K15285		AT5G57100.1		Nucleotide/sugar transporter family protein	Cre15.g641266.t2.1	g15460.t1,Cre15.g641300.t1.2,TPT22	
33196569	Dusal.0195s00011	Dusal.0195s00011.1	Dusal.0195s00011.1.p												
33196570	Dusal.0195s00011	Dusal.0195s00011.2	Dusal.0195s00011.2.p												
33196560	Dusal.0195s00012	Dusal.0195s00012.1	Dusal.0195s00012.1.p	PF13920		KOG4172				AT3G47160.2		RING/U-box superfamily protein	Cre15.g639504.t1.1	g15453.t1	
33196573	Dusal.0195s00013	Dusal.0195s00013.1	Dusal.0195s00013.1.p	PF12796	PTHR24198								Cre15.g639504.t1.1	g15453.t1	
33196571	Dusal.0195s00014	Dusal.0195s00014.1	Dusal.0195s00014.1.p	PF12796	PTHR24193	KOG4214				AT5G60070.1		ankyrin repeat family protein	Cre08.g383550.t1.2	g9029.t1,Cre08.g383550.t1.1	
33196557	Dusal.0195s00015	Dusal.0195s00015.1	Dusal.0195s00015.1.p												
33196564	Dusal.0195s00016	Dusal.0195s00016.1	Dusal.0195s00016.1.p							AT1G76510.2		ARID/BRIGHT DNA-binding domain-containing protein	Cre02.g099601.t1.1	g2027.t1	
