locusName	arabi-defline
Cz07g02070	
Cz07g02080	Transducin/WD40 repeat-like superfamily protein
Cz07g02090	
Cz07g02100	light-harvesting chlorophyll-protein complex II subunit B1
Cz07g02110	chlorophyll A/B-binding protein 2
Cz07g02120	
Cz07g02130	
Cz07g02140	
Cz07g02150	ENTH/VHS family protein
Cz07g02160	Integrase-type DNA-binding superfamily protein
Cz07g02170	ribosomal protein S19
Cz07g02180	Pleckstrin homology (PH) domain superfamily protein
Cz07g02190	Sodium Bile acid symporter family
Cz07g02200	
Cz07g02210	xanthine dehydrogenase 1
Cz07g02220	xanthine dehydrogenase 1
Cz07g02230	Galactosyltransferase family protein
Cz07g02240	Auxin efflux carrier family protein
Cz07g02250	methyltransferases;copper ion binding
Cz07g03010	
Cz07g03020	Translation initiation factor eIF3 subunit
Cz07g03030	
Cz07g03040	Calcineurin-like metallo-phosphoesterase superfamily protein
Cz07g03050	
Cz07g03060	
Cz07g03070	protease-related
Cz07g03080	
Cz07g03090	zinc ion binding
Cz07g03100	RNA polymerase II transcription mediators
Cz07g03110	
Cz07g03120	
Cz07g03130	
Cz07g03140	Cell differentiation, Rcd1-like protein
Cz07g03150	Calcium-dependent phosphotriesterase superfamily protein
Cz07g03160	
Cz07g03170	Outer arm dynein light chain 1 protein
Cz07g03180	
Cz07g03190	
Cz07g03200	DNA mismatch repair protein MutS, type 2
Cz07g03210	Protein kinase superfamily protein
Cz07g04010	
Cz07g04020	
Cz07g04030	FUMARASE 2
Cz07g04040	amino acid transporter 1
Cz07g04050	
Cz07g04060	
Cz07g04070	pescadillo-related
Cz07g04080	
Cz07g04090	
Cz07g04100	
Cz07g04110	ureide permease 1
Cz07g04120	
Cz07g04130	DNA-directed RNA polymerase II
Cz07g04140	
Cz07g04150	ATP-dependent protease La (LON) domain protein
Cz07g04160	Ribosomal protein S24e family protein
Cz07g04170	RING/U-box superfamily protein
Cz07g04180	
Cz07g04190	
Cz07g04200	
Cz07g04210	
Cz07g04220	isocitrate lyase
Cz07g04230	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
Cz07g04240	
Cz07g04250	Amidohydrolase family
Cz07g04260	Peptidase family M48 family protein
Cz07g04270	
Cz07g04280	
Cz07g04290	
Cz07g04300	
Cz07g05010	
Cz07g05020	ABC-2 type transporter family protein
Cz07g05030	
Cz07g05040	
Cz07g05050	
Cz07g05060	oxidoreductase, zinc-binding dehydrogenase family protein
Cz07g05070	SPA1-related 2
Cz07g05080	
Cz07g05090	
Cz07g05100	
Cz07g05110	carboxyl terminus of HSC70-interacting protein
Cz07g05120	
Cz07g05130	
Cz07g05140	
Cz07g05150	
Cz07g05160	
Cz07g05170	
Cz07g05180	Ribosome recycling factor
Cz07g05190	
Cz07g05200	
Cz07g05210	
Cz07g05220	
Cz07g05230	
Cz07g05240	
Cz07g05250	
Cz07g05260	
Cz07g05270	ascorbate peroxidase 5
Cz07g05280	
Cz07g05290	
Cz07g06010	
Cz07g06020	
Cz07g06030	
Cz07g06040	
Cz07g06050	
Cz07g06060	Tetratricopeptide repeat (TPR)-like superfamily protein
Cz07g06070	binding
Cz07g06080	
Cz07g06090	
Cz07g06100	
Cz07g06110	aldehyde oxidase 4
Cz07g06120	diphthamide synthesis DPH2 family protein
Cz07g06130	
Cz07g06140	Ribosomal protein S5/Elongation factor G/III/V family protein
Cz07g06150	Ribosomal protein S5/Elongation factor G/III/V family protein
Cz07g06160	Ribosomal protein S5/Elongation factor G/III/V family protein
Cz07g06170	
Cz07g06180	mitogen-activated protein kinase kinase 4
Cz07g06190	
Cz07g06200	Tetratricopeptide repeat (TPR)-like superfamily protein
Cz07g06210	ATP binding;ATP-dependent helicases;DNA helicases
Cz07g06220	ATP binding;ATP-dependent helicases;DNA helicases
Cz07g06230	casein kinase 1
Cz07g06240	PHD finger family protein / bromo-adjacent homology (BAH) domain-containing protein
Cz07g06250	replication factor C 2
Cz07g06260	
Cz07g07010	
Cz07g07020	
Cz07g07030	
Cz07g07040	
Cz07g07050	
Cz07g07060	
Cz07g07070	
Cz07g07080	Lycopene beta/epsilon cyclase protein
Cz07g07090	Acyl-CoA N-acyltransferases (NAT) superfamily protein
Cz07g07100	Minichromosome maintenance (MCM2/3/5) family protein
Cz07g07110	
Cz07g07120	golgi nucleotide sugar transporter 2
Cz07g07130	NAD(P)-binding Rossmann-fold superfamily protein
Cz07g07140	
Cz07g07150	
Cz07g07160	Thioredoxin superfamily protein
Cz07g07170	NAD(P)-binding Rossmann-fold superfamily protein
Cz07g07180	
Cz07g07190	exocyst complex component sec10
Cz07g07200	
Cz07g07210	DNA binding;nucleotide binding;nucleic acid binding;DNA-directed DNA polymerases;DNA-directed DNA polymerases
Cz07g07220	pseudouridine synthase family protein
Cz07g07230	pseudouridine synthase family protein
Cz07g07240	gamma tonoplast intrinsic protein
Cz07g07250	carboxyl terminus of HSC70-interacting protein
Cz07g07260	
Cz07g07270	
Cz07g07280	
Cz07g07290	
Cz07g07300	SMAD/FHA domain-containing protein
Cz07g08010	F-box family protein
Cz07g08020	
Cz07g08030	chromatin assembly factor-1 (FASCIATA1) (FAS1)
Cz07g08040	
Cz07g08050	
Cz07g08060	
Cz07g08070	
Cz07g08080	phosphoribulokinase
Cz07g08090	phosphoribulokinase
Cz07g08100	Protein phosphatase 2C family protein
Cz07g08110	acireductone dioxygenase 1
Cz07g08120	
Cz07g08130	
Cz07g08140	
Cz07g08150	Histone superfamily protein
Cz07g08160	histone H4
Cz07g08170	
Cz07g08180	histone H2A 10
Cz07g08190	Histone superfamily protein
Cz07g08200	
Cz07g08210	
Cz07g08220	
Cz07g08230	
Cz07g08240	
Cz07g08250	
Cz07g08260	
Cz07g08270	
Cz07g08280	Acyl-CoA N-acyltransferases (NAT) superfamily protein
Cz07g08290	Synaptobrevin family protein
Cz07g08300	P-loop containing nucleoside triphosphate hydrolases superfamily protein
Cz07g08310	casein kinase II  beta chain 1
Cz07g08320	SET domain group 37
Cz07g09010	potassium channel tetramerisation domain-containing protein / pentapeptide repeat-containing protein
Cz07g09020	mitogen-activated protein kinase kinase kinase 7
Cz07g09030	Ubiquitin-like superfamily protein
Cz07g09040	
Cz07g09050	WD40/YVTN repeat-like-containing domain;Bromodomain
Cz07g09060	minichromosome maintenance 9
Cz07g09070	
Cz07g09080	
Cz07g09090	Flavodoxin family protein
Cz07g09100	
Cz07g09110	DNA/RNA polymerases superfamily protein
Cz07g09120	
Cz07g09130	DNA/RNA polymerases superfamily protein
Cz07g09140	
Cz07g09150	
Cz07g09160	
Cz07g09170	
Cz07g09180	dual specificity protein phosphatase 1
Cz07g09190	global transcription factor C
Cz07g09200	P-loop containing nucleoside triphosphate hydrolases superfamily protein
Cz07g09210	cell division cycle protein 48-related / CDC48-related
Cz07g09220	
Cz07g09230	
Cz07g09240	
Cz07g09250	potassium channel beta subunit 1
Cz07g09260	
Cz07g09270	
Cz07g10010	P4H isoform 1
Cz07g10020	poly(A) binding protein 6
Cz07g10030	
Cz07g10040	
Cz07g10050	NAD(P)-linked oxidoreductase superfamily protein
Cz07g10060	
Cz07g10070	GroES-like zinc-binding alcohol dehydrogenase family protein
Cz07g10080	
Cz07g10090	ARM repeat superfamily protein
Cz07g10100	ARM repeat superfamily protein
Cz07g10110	potassium channel beta subunit 1
Cz07g10120	calcium-dependent protein kinase 4
Cz07g10130	prohibitin 2
Cz07g10140	
Cz07g10150	
Cz07g10160	
Cz07g10170	DHBP synthase RibB-like alpha/beta domain
Cz07g10180	rhamnose biosynthesis 1
Cz07g10190	
Cz07g10200	
Cz07g10210	
Cz07g10220	topoisomerase 6 subunit  B
Cz07g10230	Tetratricopeptide repeat (TPR)-like superfamily protein
Cz07g10240	Tetratricopeptide repeat (TPR)-like superfamily protein
Cz07g11010	
Cz07g11020	metalloendopeptidases;zinc ion binding
Cz07g11030	
Cz07g11040	TLD-domain containing nucleolar protein
Cz07g11050	
Cz07g11060	Glycine cleavage T-protein family
Cz07g11070	TRAUCO
Cz07g11080	
Cz07g11090	
Cz07g11100	tubulin-tyrosine ligases;tubulin-tyrosine ligases
Cz07g11110	Protein of unknown function (DUF803)
Cz07g11120	Protein of unknown function (DUF803)
Cz07g11130	splicing factor-related
Cz07g11140	P-loop containing nucleoside triphosphate hydrolases superfamily protein
Cz07g11150	Protein of unknown function (DUF567)
Cz07g11160	Protein of unknown function (DUF567)
Cz07g11170	RING/U-box superfamily protein
Cz07g11180	acyl-CoA binding protein 1
Cz07g11190	Patched family protein
Cz07g11200	Protein of unknown function (DUF567)
Cz07g11210	
Cz07g11220	
Cz07g11230	
Cz07g11240	RNA methyltransferase family protein
Cz07g11250	DDT domain superfamily
Cz07g11260	myosin heavy chain-related
Cz07g12010	
Cz07g12020	NAD(P)-binding Rossmann-fold superfamily protein
Cz07g12030	
Cz07g12040	transcription regulators
Cz07g12050	
Cz07g12060	
Cz07g12070	
Cz07g12080	
Cz07g12090	
Cz07g12100	
Cz07g12110	
Cz07g12120	
Cz07g12130	
Cz07g12140	Bestrophin-like protein
Cz07g12150	
Cz07g12160	
Cz07g12170	nucleotidyltransferases
Cz07g12180	Chaperone DnaJ-domain superfamily protein
Cz07g12190	Sec20 family protein
Cz07g12200	
Cz07g12210	
Cz07g12220	
Cz07g12230	tubby like protein 5
Cz07g13010	tubby-like protein 9
Cz07g13020	Major facilitator superfamily protein
Cz07g13030	LMBR1-like membrane protein
Cz07g13040	NAD(P)-binding Rossmann-fold superfamily protein
Cz07g13050	AMP-dependent synthetase and ligase family protein
Cz07g13060	
Cz07g13070	
Cz07g13080	mitotic phosphoprotein N\' end (MPPN) family protein
Cz07g13090	varicose-related
Cz07g13100	
Cz07g13110	alanine:glyoxylate aminotransferase
Cz07g13120	phosphofructokinase 5
Cz07g13140	Tyrosine transaminase family protein
Cz07g13150	
Cz07g13160	
Cz07g13170	
Cz07g13180	DNA binding;ATP binding;nucleic acid binding;binding;helicases;ATP binding;DNA binding;helicases
Cz07g13190	UDP-glucose pyrophosphorylase 3
Cz07g13200	transducin family protein / WD-40 repeat family protein
Cz07g13210	tyrosylprotein sulfotransferase
Cz07g13220	tyrosylprotein sulfotransferase
Cz07g13230	RING/U-box superfamily protein
Cz07g13240	translocon at the outer membrane of chloroplasts 64-III
Cz07g13250	alpha-glucan phosphorylase 2
Cz07g14010	
Cz07g14015	
Cz07g14020	
Cz07g14030	
Cz07g14040	
Cz07g14050	thioredoxin H-type 9
Cz07g14060	cytochrome P450, family 97, subfamily B, polypeptide 3
Cz07g14070	Leucine carboxyl methyltransferase
Cz07g14080	DEA(D/H)-box RNA helicase family protein
Cz07g14090	cytochrome P450, family 97, subfamily A, polypeptide 3
Cz07g14100	cleavage and polyadenylation specificity factor 73 kDa subunit-II
Cz07g14110	proteasome activating protein 200
Cz07g14120	eukaryotic translation initiation factor 4B1
Cz07g14130	
Cz07g14140	
Cz07g14150	
Cz07g14160	hydroxyproline-rich glycoprotein family protein
Cz07g14170	DNA-directed DNA polymerases
Cz07g14180	
Cz07g15010	
Cz07g15020	RNI-like superfamily protein
Cz07g15030	histone deacetylase 2B
Cz07g15040	photosystem II subunit P-1
Cz07g15050	
Cz07g15060	DUTP-PYROPHOSPHATASE-LIKE 1
Cz07g15070	FTSH protease 10
Cz07g15080	Protein kinase family protein with leucine-rich repeat domain
Cz07g15090	
Cz07g15100	
Cz07g15110	
Cz07g15120	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
Cz07g15130	FAD-dependent oxidoreductase family protein
Cz07g15140	PHD finger protein-related
Cz07g15150	Calcium-binding EF hand family protein
Cz07g15160	electron transfer flavoprotein alpha
Cz07g15170	S-adenosylmethionine carrier 2
Cz07g15180	K+ efflux antiporter 3
Cz07g15190	tubulin folding cofactor A (KIESEL)
Cz07g15200	
Cz07g15210	
Cz07g15220	presequence protease 1
Cz07g15230	
Cz07g15240	DNA/RNA polymerases superfamily protein
Cz07g15250	ribosome biogenesis regulatory protein (RRS1) family protein
Cz07g16010	
Cz07g16020	alpha-glucan phosphorylase 2
Cz07g16030	alpha-glucan phosphorylase 2
Cz07g16040	ribosomal protein S13A
Cz07g16050	
Cz07g16060	Pre-mRNA-processing-splicing factor
Cz07g16070	poly(A) binding protein 7
Cz07g16080	
Cz07g16090	FAD-linked oxidases family protein
Cz07g16100	
Cz07g16110	haloacid dehalogenase-like hydrolase family protein
Cz07g16120	dihydrolipoyl dehydrogenases
Cz07g16130	acyl-CoA binding protein 4
Cz07g16140	NAD(P)H dehydrogenase C1
Cz07g16150	D-Tyr-tRNA(Tyr) deacylase family protein
Cz07g16160	Acyl transferase/acyl hydrolase/lysophospholipase superfamily protein
Cz07g16170	Prolyl oligopeptidase family protein
Cz07g16180	
Cz07g16190	acetyl Co-enzyme a carboxylase biotin carboxylase subunit
Cz07g16200	
Cz07g16210	Esterase/lipase/thioesterase family protein
Cz07g17010	ubiquitin carrier protein 7
Cz07g17020	DREB2A-interacting protein 1
Cz07g17030	RNA-binding KH domain-containing protein
Cz07g17040	minichromosome maintenance (MCM2/3/5) family protein
Cz07g17050	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
Cz07g17060	NAD(P)-binding Rossmann-fold superfamily protein
Cz07g17070	P-loop containing nucleoside triphosphate hydrolases superfamily protein
Cz07g17080	Galactose oxidase/kelch repeat superfamily protein
Cz07g17090	HSP20-like chaperones superfamily protein
Cz07g17100	SET domain-containing protein
Cz07g17110	protein containing PDZ domain, a K-box domain, and a TPR region
Cz07g17120	mitochondrial acyl carrier protein 2
Cz07g17130	Vps51/Vps67 family (components of vesicular transport) protein
Cz07g17140	Vps51/Vps67 family (components of vesicular transport) protein
Cz07g17150	Protein kinase superfamily protein
Cz07g17160	Galactose oxidase/kelch repeat superfamily protein
Cz07g17170	non-intrinsic ABC protein 8
Cz07g17180	RNA-binding (RRM/RBD/RNP motifs) family protein
Cz07g17190	
Cz07g17200	Signal recognition particle, SRP9/SRP14 subunit
Cz07g17210	
Cz07g17220	
Cz07g17230	
Cz07g17240	FAD/NAD(P)-binding oxidoreductase family protein
Cz07g17250	carotenoid isomerase
Cz07g17260	Mitochondrial substrate carrier family protein
Cz07g17270	Radical SAM superfamily protein
Cz07g18010	OSBP(oxysterol binding protein)-related protein 3C
Cz07g18020	cystathionine beta-lyase
Cz07g18030	RGPR-related
Cz07g18040	acyl-CoA oxidase 3
Cz07g18050	Zn-dependent exopeptidases superfamily protein
Cz07g18060	RAP
Cz07g18070	
Cz07g18080	
Cz07g18090	
Cz07g18100	ferritin 4
Cz07g18110	
Cz07g18120	
Cz07g18130	
Cz07g18140	
Cz07g18150	
Cz07g18160	Major facilitator superfamily protein
Cz07g18170	
Cz07g18180	
Cz07g18190	
Cz07g18200	
Cz07g18210	iron regulated 1
Cz07g18220	DNAJ heat shock family protein
Cz07g18230	
Cz07g18240	
Cz07g18250	
Cz07g18260	
Cz07g18270	PIF1 helicase
Cz07g18280	gametophytic factor 2
Cz07g18290	
Cz07g19010	P-loop containing nucleoside triphosphate hydrolases superfamily protein
Cz07g19020	
Cz07g19030	
Cz07g19040	Stress induced protein
Cz07g19050	
Cz07g19060	RNA methyltransferase family protein
Cz07g19070	endoribonuclease L-PSP family protein
Cz07g19080	
Cz07g19090	
Cz07g19100	
Cz07g19110	Plant U-Box 15
Cz07g19120	Mitochondrial ribosomal protein L37
Cz07g19130	1-deoxy-D-xylulose 5-phosphate reductoisomerase
Cz07g19140	
Cz07g19150	
Cz07g19160	
Cz07g19170	farnesyltransferase A
Cz07g19180	
Cz07g19190	Iron-sulphur cluster biosynthesis family protein
Cz07g19200	nitrilase 1
Cz07g19210	
Cz07g19220	RNA-binding KH domain-containing protein
Cz07g19230	ubiquitin-conjugating enzyme 11
Cz07g19240	glycine-rich protein
Cz07g19250	
Cz07g20010	casein kinase I-like 6
Cz07g20020	Galactose oxidase/kelch repeat superfamily protein
Cz07g20030	
Cz07g20040	Ankyrin repeat family protein
Cz07g20050	Endomembrane protein 70 protein family
Cz07g20060	Ubiquitin carboxyl-terminal hydrolase-related protein
Cz07g20070	Oligosaccharyltransferase complex/magnesium transporter family protein
Cz07g20080	translation initiation factor 3 subunit H1
Cz07g20090	ERF domain protein 10
Cz07g20100	
Cz07g20110	
Cz07g20120	
Cz07g20130	Ankyrin repeat family protein
Cz07g20140	CCAAT-displacement protein alternatively spliced product
Cz07g20150	sequence-specific DNA binding transcription factors
Cz07g20160	AIG2-like (avirulence induced gene) family protein
Cz07g20170	heat shock protein 60-2
Cz07g20180	
Cz07g20190	
Cz07g20200	AGC (cAMP-dependent, cGMP-dependent and protein kinase C) kinase family protein
Cz07g20210	Phosphotyrosine protein phosphatases superfamily protein
Cz07g20220	plant intracellular ras group-related LRR 5
Cz07g20230	peptidoglycan-binding LysM domain-containing protein
Cz07g20240	
Cz07g20250	
Cz07g20260	no exine formation 1
Cz07g21010	Inositol 1,3,4-trisphosphate 5/6-kinase family protein
Cz07g21020	breast cancer susceptibility1
Cz07g21030	
Cz07g21040	Putative methyltransferase family protein
Cz07g21050	GAMMA-TUBULIN COMPLEX PROTEIN 4
Cz07g21060	eukaryotic initiation factor 3 gamma subunit family protein
Cz07g21070	
Cz07g21080	SET domain protein 14
Cz07g21090	
Cz07g21100	
Cz07g21110	
Cz07g21120	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
Cz07g21130	
Cz07g21140	
Cz07g21150	DWNN domain, a CCHC-type zinc finger
Cz07g21160	
Cz07g21170	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
Cz07g21180	deoxyhypusine synthase
Cz07g21190	Protein kinase superfamily protein
Cz07g21200	
Cz07g21210	P-loop containing nucleoside triphosphate hydrolases superfamily protein
Cz07g21220	xyloglucanase 113
Cz07g21230	
Cz07g21240	Dihydrodipicolinate reductase, bacterial/plant
Cz07g22010	adenosine deaminases;RNA binding;RNA binding;adenosine deaminases
Cz07g22020	Phosphatidylinositol-4-phosphate 5-kinase family protein
Cz07g22030	Leucine-rich repeat (LRR) family protein
Cz07g22040	regulatory particle triple-A 1A
Cz07g22050	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
Cz07g22060	
Cz07g22070	Transcription factor IIA, alpha/beta subunit
Cz07g22080	
Cz07g22090	histone mono-ubiquitination 1
Cz07g22100	
Cz07g22110	Calcium-dependent lipid-binding (CaLB domain) plant phosphoribosyltransferase family protein
Cz07g22120	
Cz07g22130	
Cz07g22140	
Cz07g22150	calcium exchanger 7
Cz07g22160	D-isomer specific 2-hydroxyacid dehydrogenase family protein
Cz07g22170	
Cz07g22180	Stress responsive alpha-beta barrel domain protein
Cz07g22190	ALG6, ALG8 glycosyltransferase family
Cz07g22200	homolog of yeast oxidase assembly 1 (OXA1)
Cz07g22210	SNARE associated Golgi protein family
Cz07g22220	CBL-interacting protein kinase 5
Cz07g22230	AMP-dependent synthetase and ligase family protein
Cz07g22240	SITE-1 protease
Cz07g23010	
Cz07g23020	tripeptidyl peptidase ii
Cz07g23030	
Cz07g23040	
Cz07g23050	gamma-tocopherol methyltransferase
Cz07g23060	
Cz07g23070	
Cz07g23080	myosin 1
Cz07g23090	
Cz07g23100	DNAse I-like superfamily protein
Cz07g23110	
Cz07g23120	Ubiquitin-like superfamily protein
Cz07g23130	Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein
Cz07g23140	sulfoquinovosyldiacylglycerol 2
Cz07g23150	Ankyrin repeat family protein
Cz07g23160	Pseudouridine synthase family protein
Cz07g23170	
Cz07g23180	
Cz07g24010	
Cz07g24020	
Cz07g24030	
Cz07g24040	
Cz07g24050	
Cz07g24060	
Cz07g24070	GTP-binding family protein
Cz07g24080	Transmembrane amino acid transporter family protein
Cz07g24090	
Cz07g24100	MATE efflux family protein
Cz07g24110	MATE efflux family protein
Cz07g24120	
Cz07g24130	Co-chaperone GrpE family protein
Cz07g24140	Transducin/WD40 repeat-like superfamily protein
Cz07g24150	
Cz07g24160	transcription regulators
Cz07g24170	ubiquitin-specific protease 12
Cz07g24180	
Cz07g24190	
Cz07g24200	
Cz07g24210	
Cz07g25010	
Cz07g25020	
Cz07g25030	ornithine carbamoyltransferase
Cz07g25040	
Cz07g25050	polynucleotide adenylyltransferase family protein / RNA recognition motif (RRM)-containing protein
Cz07g25060	RED family protein
Cz07g25070	
Cz07g25080	alpha/beta-Hydrolases superfamily protein
Cz07g25090	Ribosomal protein L14p/L23e family protein
Cz07g25100	
Cz07g25110	heavy metal atpase 5
Cz07g25120	
Cz07g25130	Transketolase family protein
Cz07g25140	
Cz07g25150	
Cz07g25160	
Cz07g25170	
Cz07g25180	
Cz07g25190	histone deacetylase 2
Cz07g25200	galactinol synthase 3
Cz07g25210	Ypt/Rab-GAP domain of gyp1p superfamily protein
Cz07g25220	
Cz07g25230	GLU-ADT subunit B
Cz07g25240	GLU-ADT subunit B
Cz07g25250	
Cz07g25260	
Cz07g25270	
Cz07g25280	phosphomannomutase
Cz07g25290	ubiquitin-specific protease 23
Cz07g25300	DnaJ/Hsp40 cysteine-rich domain superfamily protein
Cz07g25310	
Cz07g26010	ARM repeat superfamily protein
Cz07g26020	SAC3/GANP/Nin1/mts3/eIF-3 p25 family
Cz07g26030	transducin family protein / WD-40 repeat family protein
Cz07g26040	
Cz07g26050	
Cz07g26060	
Cz07g26070	
Cz07g26080	transporter associated with antigen processing protein 2
Cz07g26090	
Cz07g26110	NADP-malic enzyme 1
Cz07g26140	
Cz07g26150	
Cz07g26160	
Cz07g26170	
Cz07g26180	
Cz07g26190	
Cz07g26200	
Cz07g26210	cytochrome P450, family 88, subfamily A, polypeptide 3
Cz07g26220	
Cz07g26230	AFG1-like ATPase family protein
Cz07g26240	protein tyrosine phosphatase 1
Cz07g26250	protein tyrosine phosphatase 1
Cz07g26260	Surfeit locus protein 6
Cz07g27010	
Cz07g27020	
Cz07g27030	
Cz07g27040	
Cz07g27050	
Cz07g27060	
Cz07g27070	
Cz07g27080	
Cz07g27090	
Cz07g27100	ARM repeat superfamily protein
Cz07g27110	
Cz07g27120	MOS4-associated  complex 3B
Cz07g27130	
Cz07g27140	
Cz07g27150	
Cz07g27160	
Cz07g27170	
Cz07g27180	
Cz07g27190	
Cz07g27200	
Cz07g27210	cleavage stimulating factor 64
Cz07g27220	Endomembrane protein 70 protein family
Cz07g27230	Endomembrane protein 70 protein family
Cz07g27240	Tetratricopeptide repeat (TPR)-like superfamily protein
Cz07g27250	DNA repair (Rad51) family protein
Cz07g27260	Clathrin, heavy chain
Cz07g27270	
Cz07g28010	Leucine-rich repeat (LRR) family protein
Cz07g28020	Proteasome component (PCI) domain protein
Cz07g28030	MEI2-like protein 5
Cz07g28040	YbaK/aminoacyl-tRNA synthetase-associated domain
Cz07g28050	
Cz07g28060	
Cz07g28070	Proteasome maturation factor UMP1
Cz07g28080	histone deacetylase 2
Cz07g28090	myb family transcription factor
Cz07g28100	
Cz07g28110	Haloacid dehalogenase-like hydrolase (HAD) superfamily protein
Cz07g28120	
Cz07g28130	
Cz07g28140	
Cz07g28150	2Fe-2S ferredoxin-like superfamily protein
Cz07g28160	60S acidic ribosomal protein family
Cz07g28170	
Cz07g28180	Tetratricopeptide repeat (TPR)-like superfamily protein
Cz07g28190	
Cz07g28200	
Cz07g28210	Leucine-rich repeat (LRR) family protein
Cz07g28220	
Cz07g28230	
Cz07g28240	Histone superfamily protein
Cz07g28250	THUMP domain-containing protein
Cz07g28260	Cobalamin biosynthesis CobW-like protein
Cz07g28270	
Cz07g28280	
Cz07g28290	
Cz07g28300	germin-like protein 10
Cz07g29010	
Cz07g29020	histone deacetylase 15
Cz07g29030	
Cz07g29040	
Cz07g29050	Major facilitator superfamily protein
Cz07g29060	
Cz07g29070	histone methyltransferases(H3-K4 specific);histone methyltransferases(H3-K36 specific)
Cz07g29080	
Cz07g29090	
Cz07g29100	Erv1/Alr family protein
Cz07g29110	DegP protease 1
Cz07g29120	PLC-like phosphodiesterases superfamily protein
Cz07g29130	
Cz07g29140	
Cz07g29150	Nucleotide-sugar transporter family protein
Cz07g29160	
Cz07g29170	
Cz07g29180	histone H2A 12
Cz07g29190	
Cz07g29200	
Cz07g29210	
Cz07g29220	ubiquitin-specific protease 15
Cz07g29230	arginine-rich cyclin 1
Cz07g29240	CRM family member 2
Cz07g29250	MUTL protein homolog 3
Cz07g29260	FG-GAP repeat-containing protein
Cz07g29270	Leucine-rich repeat protein kinase family protein
Cz07g29280	Chlorophyll A-B binding family protein
Cz07g29290	Calcium-binding EF hand family protein
Cz07g30010	NAD(P)-binding Rossmann-fold superfamily protein
Cz07g30020	Methyltransferase family protein
Cz07g30030	
Cz07g30040	
Cz07g30050	
Cz07g30060	zeaxanthin epoxidase (ZEP) (ABA1)
Cz07g30070	
Cz07g30080	cyclin H;1
Cz07g30090	protein tyrosine phosphatases;protein tyrosine phosphatases
Cz07g30100	
Cz07g30110	Chlorophyll A-B binding family protein
Cz07g30120	
Cz07g30130	
Cz07g30140	Fcf2 pre-rRNA processing protein
Cz07g30150	SGS domain-containing protein
Cz07g30160	
Cz07g30170	
Cz07g30180	
Cz07g30190	
Cz07g30200	acyl-CoA oxidase 5
Cz07g30210	acyl-CoA oxidase 1
Cz07g30220	signal peptide peptidase
Cz07g30230	beta-galactosidase 14
Cz07g30240	pre-mRNA splicing factor-related
Cz07g30250	
Cz07g30260	
Cz07g30270	Protein of unknown function (DUF3550/UPF0682)
Cz07g31010	
Cz07g31020	nucleobase-ascorbate transporter 7
Cz07g31030	
Cz07g31040	
Cz07g31050	Tic22-like family protein
Cz07g31060	FTSH protease 11
Cz07g31070	
Cz07g31080	
Cz07g31090	
Cz07g31100	RING/U-box superfamily protein
Cz07g31110	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
Cz07g31120	
Cz07g31130	phosphate deficiency response 2
Cz07g31140	
Cz07g31150	
Cz07g31160	
Cz07g31170	damaged DNA binding;DNA-directed DNA polymerases
Cz07g31180	damaged DNA binding;DNA-directed DNA polymerases
Cz07g31190	
Cz07g31200	
Cz07g31210	glucuronidase 3
Cz07g31220	phosphatidylinositol- 4-phosphate 5-kinase 5
Cz07g31230	
Cz07g31240	
Cz07g31250	Tetratricopeptide repeat (TPR)-like superfamily protein
Cz07g31260	nuclear RNA polymerase C2
Cz07g31270	DNA-binding HORMA family protein
Cz07g32010	
Cz07g32020	
Cz07g32030	pyrophosphorylase 3
Cz07g32040	
Cz07g32050	DHHC-type zinc finger family protein
Cz07g32060	
Cz07g32070	tubulin beta chain 2
Cz07g32080	
Cz07g32090	
Cz07g32100	
Cz07g32110	Fes1C
Cz07g32120	
Cz07g32130	
Cz07g32140	
Cz07g32150	chloroplastic drought-induced stress protein of 32 kD
Cz07g32160	
Cz07g32170	ABC transporter family protein
Cz07g32180	L-galactono-1,4-lactone dehydrogenase
Cz07g32190	
Cz07g32200	Plasma-membrane choline transporter family protein
Cz07g32210	
Cz07g32220	squamosa promoter binding protein-like 1
Cz07g33010	
Cz07g33020	
Cz07g33030	Ribosomal protein S5 domain 2-like superfamily protein
Cz07g33040	Transducin/WD40 repeat-like superfamily protein
Cz07g33050	ribosomal protein S12C
Cz07g33060	
Cz07g33070	ARM repeat superfamily protein
Cz07g33080	RING/U-box superfamily protein
Cz07g33090	Ku70-binding family protein
Cz07g33100	
Cz07g33110	
Cz07g33120	
Cz07g33130	
Cz07g33140	
Cz07g33150	
Cz07g33160	Auxin-responsive family protein
Cz07g33170	
Cz07g33180	
Cz07g33190	
Cz07g33200	
Cz07g33210	Auxin-responsive family protein
Cz07g33220	MUTS homolog 6
Cz07g33230	
Cz08g00010	
Cz08g00020	Oxoglutarate/iron-dependent oxygenase
Cz08g00030	
Cz08g00040	ribosomal protein L6 family protein
Cz08g00050	response regulator 2
