locusName	arabi-defline
Dusal.0335s00022	DERLIN-1
Dusal.0336s00001	
Dusal.0336s00002	
Dusal.0336s00003	Galactose mutarotase-like superfamily protein
Dusal.0336s00004	
Dusal.0336s00004	
Dusal.0336s00005	adenosine kinase 1
Dusal.0336s00006	
Dusal.0336s00007	
Dusal.0336s00008	
Dusal.0336s00008	
Dusal.0336s00009	
Dusal.0336s00010	
Dusal.0336s00011	
Dusal.0336s00012	KOW domain-containing protein
Dusal.0336s00013	serine/arginine-rich 22
Dusal.0336s00014	Ankyrin repeat family protein
Dusal.0336s00015	GATA transcription factor 3
Dusal.0336s00016	TatD related DNase
Dusal.0336s00017	riboflavin kinase/FMN hydrolase
Dusal.0336s00017	
Dusal.0336s00017	riboflavin kinase/FMN hydrolase
Dusal.0337s00001	
Dusal.0337s00002	origin recognition complex protein 5
Dusal.0337s00003	
Dusal.0337s00004	
Dusal.0337s00005	
Dusal.0337s00006	
Dusal.0337s00007	
Dusal.0337s00007	
Dusal.0337s00008	oxidoreductases
Dusal.0337s00008	oxidoreductases
Dusal.0337s00009	
Dusal.0337s00009	
Dusal.0337s00010	
Dusal.0337s00010	
Dusal.0337s00011	
Dusal.0337s00012	
Dusal.0337s00012	
Dusal.0337s00013	
Dusal.0337s00013	
Dusal.0337s00013	
Dusal.0337s00014	
Dusal.0337s00015	
Dusal.0337s00016	
Dusal.0338s00001	
Dusal.0338s00002	alpha/beta-Hydrolases superfamily protein
Dusal.0338s00002	alpha/beta-Hydrolases superfamily protein
Dusal.0338s00003	MA3 domain-containing protein
Dusal.0338s00004	MA3 domain-containing protein
Dusal.0338s00005	Aldolase-type TIM barrel family protein
Dusal.0338s00006	Aldolase-type TIM barrel family protein
Dusal.0338s00007	
Dusal.0338s00008	
Dusal.0338s00009	TLC ATP/ADP transporter
Dusal.0338s00009	TLC ATP/ADP transporter
Dusal.0338s00009	TLC ATP/ADP transporter
Dusal.0338s00009	TLC ATP/ADP transporter
Dusal.0338s00010	Transducin/WD40 repeat-like superfamily protein
Dusal.0338s00011	
Dusal.0338s00012	
Dusal.0338s00013	
Dusal.0338s00014	
Dusal.0339s00001	
Dusal.0339s00001	
Dusal.0339s00002	
Dusal.0339s00003	
Dusal.0339s00004	
Dusal.0339s00005	
Dusal.0339s00006	
Dusal.0339s00007	
Dusal.0339s00008	zinc finger (CCCH-type) family protein / D111/G-patch domain-containing protein
Dusal.0339s00009	
Dusal.0339s00010	
Dusal.0339s00011	
Dusal.0339s00012	
Dusal.0339s00013	Phosphatidylinositol 3- and 4-kinase family protein
Dusal.0339s00013	Phosphatidylinositol 3- and 4-kinase family protein
Dusal.0340s00001	RINT-1 / TIP-1 family
Dusal.0340s00002	
Dusal.0340s00003	
Dusal.0340s00004	
Dusal.0340s00005	Phosphoenolpyruvate carboxylase family protein
Dusal.0340s00006	
Dusal.0340s00006	
Dusal.0340s00007	
Dusal.0340s00008	
Dusal.0340s00009	
Dusal.0340s00010	arginosuccinate synthase family
Dusal.0340s00011	
Dusal.0340s00012	general control non-repressible 5
Dusal.0340s00012	general control non-repressible 5
Dusal.0340s00013	
Dusal.0340s00014	
Dusal.0340s00015	
Dusal.0340s00015	
Dusal.0340s00016	
Dusal.0340s00017	
Dusal.0341s00001	Zinc finger (CCCH-type/C3HC4-type RING finger) family protein
Dusal.0341s00002	Zinc finger (CCCH-type/C3HC4-type RING finger) family protein
Dusal.0341s00003	GTP1/OBG family protein
Dusal.0341s00004	Dihydroxyacetone kinase
Dusal.0341s00005	
Dusal.0341s00006	
Dusal.0341s00007	
Dusal.0341s00008	
Dusal.0341s00009	Myosin heavy chain-related protein
Dusal.0341s00010	
Dusal.0341s00011	
Dusal.0341s00012	ARM repeat superfamily protein
Dusal.0341s00013	FAD-dependent oxidoreductase family protein
Dusal.0341s00014	peroxin4
Dusal.0341s00015	high chlorophyll fluorescent 107
Dusal.0341s00016	RNA helicase 36
Dusal.0341s00016	RNA helicase 36
Dusal.0342s00001	
Dusal.0342s00002	
Dusal.0342s00003	Drug/metabolite transporter superfamily protein
Dusal.0342s00004	P-loop containing nucleoside triphosphate hydrolases superfamily protein
Dusal.0342s00005	
Dusal.0342s00006	
Dusal.0342s00007	
Dusal.0342s00008	
Dusal.0342s00009	Bacterial sec-independent translocation protein mttA/Hcf106
Dusal.0342s00010	anaphase-promoting complex/cyclosome 11
Dusal.0342s00011	pyridoxine biosynthesis 2
Dusal.0342s00012	
Dusal.0342s00013	
Dusal.0342s00014	tetratricopeptide repeat (TPR)-containing protein
Dusal.0342s00015	
Dusal.0342s00016	
Dusal.0342s00017	myb-like transcription factor family protein
Dusal.0342s00018	
Dusal.0343s00001	Leucine-rich receptor-like protein kinase family protein
Dusal.0343s00002	
Dusal.0343s00003	
Dusal.0343s00004	
Dusal.0343s00004	
Dusal.0343s00005	homocysteine S-methyltransferase 3
Dusal.0343s00006	
Dusal.0343s00006	
Dusal.0343s00007	3-ketoacyl-CoA synthase 7
Dusal.0343s00008	
Dusal.0343s00009	
Dusal.0343s00010	
Dusal.0343s00011	
Dusal.0343s00012	
Dusal.0343s00013	
Dusal.0343s00014	
Dusal.0343s00015	
Dusal.0343s00016	nucleic acid binding;RNA binding
Dusal.0343s00017	
Dusal.0343s00018	transducin family protein / WD-40 repeat family protein
Dusal.0343s00019	transducin family protein / WD-40 repeat family protein
Dusal.0343s00020	GTP binding
Dusal.0344s00001	
Dusal.0344s00001	
Dusal.0344s00002	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
Dusal.0344s00003	EF hand calcium-binding protein family
Dusal.0344s00003	EF hand calcium-binding protein family
Dusal.0344s00003	EF hand calcium-binding protein family
Dusal.0344s00004	
Dusal.0344s00005	
Dusal.0344s00006	
Dusal.0344s00007	
Dusal.0344s00008	
Dusal.0344s00009	BEL1-like homeodomain 4
Dusal.0344s00010	
Dusal.0344s00011	myo-inositol monophosphatase like 1
Dusal.0344s00012	
Dusal.0344s00012	
Dusal.0344s00013	
Dusal.0344s00014	RING/FYVE/PHD zinc finger superfamily protein
Dusal.0344s00015	
Dusal.0344s00016	
Dusal.0344s00017	
Dusal.0344s00018	SWAP (Suppressor-of-White-APricot)/surp RNA-binding domain-containing protein
Dusal.0344s00019	
Dusal.0345s00001	
Dusal.0345s00002	exostosin family protein
Dusal.0345s00003	Thioredoxin superfamily protein
Dusal.0345s00004	
Dusal.0345s00005	methionine sulfoxide reductase B 2
Dusal.0345s00006	
Dusal.0345s00007	transducin family protein / WD-40 repeat family protein
Dusal.0345s00008	transducin family protein / WD-40 repeat family protein
Dusal.0345s00009	transducin family protein / WD-40 repeat family protein
Dusal.0345s00010	photolyase/blue-light receptor 2
Dusal.0345s00011	
Dusal.0345s00011	
Dusal.0345s00012	P-loop containing nucleoside triphosphate hydrolases superfamily protein
Dusal.0345s00013	
Dusal.0345s00014	Tetratricopeptide repeat (TPR)-like superfamily protein
Dusal.0345s00015	alpha/beta-Hydrolases superfamily protein
Dusal.0345s00016	
Dusal.0345s00017	
Dusal.0345s00018	
Dusal.0345s00019	Protein kinase protein with adenine nucleotide alpha hydrolases-like domain
Dusal.0345s00020	U-box domain-containing protein kinase family protein
Dusal.0346s00001	
Dusal.0346s00001	
Dusal.0346s00002	
Dusal.0346s00002	
Dusal.0346s00003	Mitochondrial substrate carrier family protein
Dusal.0346s00004	E2F/DP family winged-helix DNA-binding domain
Dusal.0346s00005	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
Dusal.0346s00006	
Dusal.0346s00007	
Dusal.0346s00008	
Dusal.0346s00009	CAX-interacting protein 2
Dusal.0346s00010	Signal recognition particle, SRP54 subunit protein
Dusal.0346s00011	Tetratricopeptide repeat (TPR)-like superfamily protein
Dusal.0346s00012	NAD(P)-binding Rossmann-fold superfamily protein
Dusal.0346s00013	
Dusal.0346s00014	
Dusal.0346s00015	
Dusal.0346s00016	ADPGLC-PPase large subunit
Dusal.0347s00001	initiator tRNA phosphoribosyl transferase family protein
Dusal.0347s00002	
Dusal.0347s00003	
Dusal.0347s00003	
Dusal.0347s00004	
Dusal.0347s00005	
Dusal.0347s00006	
Dusal.0347s00007	
Dusal.0347s00008	
Dusal.0347s00009	protein-l-isoaspartate methyltransferase 2
Dusal.0347s00009	protein-l-isoaspartate methyltransferase 2
Dusal.0347s00010	thioredoxin F2
Dusal.0347s00011	
Dusal.0347s00012	cell division cycle 48C
Dusal.0347s00013	ATPase, AAA-type, CDC48 protein
Dusal.0347s00014	Transcription initiation factor IIF, beta subunit
Dusal.0347s00015	plastid transcriptionally active 5
Dusal.0347s00016	N-acetylglucosamine-1-phosphate uridylyltransferase 2
Dusal.0347s00017	glutamine-dependent asparagine synthase 1
Dusal.0348s00001	
Dusal.0348s00001	
Dusal.0348s00001	
Dusal.0348s00001	
Dusal.0348s00001	
Dusal.0348s00001	
Dusal.0348s00001	
Dusal.0348s00001	
Dusal.0348s00001	
Dusal.0348s00001	
Dusal.0348s00002	importin alpha isoform 1
Dusal.0348s00003	NagB/RpiA/CoA transferase-like superfamily protein
Dusal.0348s00004	SWAP (Suppressor-of-White-APricot)/surp domain-containing protein / D111/G-patch domain-containing protein
Dusal.0348s00005	fructose-2,6-bisphosphatase
Dusal.0348s00006	fructose-2,6-bisphosphatase
Dusal.0348s00007	
Dusal.0348s00008	
Dusal.0348s00009	
Dusal.0348s00010	
Dusal.0348s00011	DNA-binding bromodomain-containing protein
Dusal.0348s00012	Oligosaccaryltransferase
Dusal.0348s00013	
Dusal.0348s00014	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
Dusal.0348s00015	Histone H3 K4-specific methyltransferase SET7/9 family protein
Dusal.0348s00015	Histone H3 K4-specific methyltransferase SET7/9 family protein
Dusal.0349s00001	
Dusal.0349s00002	
Dusal.0349s00002	
Dusal.0349s00003	poly(A) binding protein 4
Dusal.0349s00004	AICARFT/IMPCHase bienzyme family protein
Dusal.0349s00005	
Dusal.0349s00006	Phosphoglycerate mutase family protein
Dusal.0349s00006	Phosphoglycerate mutase family protein
Dusal.0349s00007	peptidylprolyl cis/trans isomerase, NIMA-interacting 1
Dusal.0349s00008	multiprotein bridging factor 1B
Dusal.0349s00009	
Dusal.0349s00010	
Dusal.0349s00011	
Dusal.0349s00012	
Dusal.0349s00013	
Dusal.0349s00014	
Dusal.0349s00015	
Dusal.0349s00015	
Dusal.0349s00016	BEL1-like homeodomain 2
Dusal.0350s00001	
Dusal.0350s00001	
Dusal.0350s00002	GLNB1 homolog
Dusal.0350s00003	Tubulin/FtsZ family protein
Dusal.0350s00004	RAS associated with diabetes protein 51C
Dusal.0350s00005	plant intracellular ras group-related LRR 4
Dusal.0350s00006	plant intracellular ras group-related LRR 2
Dusal.0350s00007	
Dusal.0350s00008	
Dusal.0350s00009	
Dusal.0350s00010	
Dusal.0350s00011	Protein kinase superfamily protein
Dusal.0350s00012	Protein kinase superfamily protein
Dusal.0350s00013	Protein kinase superfamily protein
Dusal.0350s00014	
Dusal.0350s00015	
Dusal.0350s00015	
Dusal.0350s00016	
Dusal.0350s00016	
Dusal.0350s00017	
Dusal.0350s00017	
Dusal.0350s00017	
Dusal.0350s00018	
Dusal.0350s00019	
Dusal.0350s00020	
Dusal.0351s00001	
Dusal.0351s00002	zinc ion binding;DNA binding;helicases;ATP binding;nucleic acid binding
Dusal.0351s00003	zinc ion binding;DNA binding;helicases;ATP binding;nucleic acid binding
Dusal.0351s00004	
Dusal.0351s00005	Transmembrane CLPTM1 family protein
Dusal.0351s00006	
Dusal.0351s00007	
Dusal.0351s00008	Ribosomal protein L18e/L15 superfamily protein
Dusal.0351s00009	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
Dusal.0351s00010	spindle pole body component 98
Dusal.0351s00011	
Dusal.0351s00012	Peptidase S24/S26A/S26B/S26C family protein
Dusal.0351s00013	alpha/beta-Hydrolases superfamily protein
Dusal.0351s00014	
Dusal.0351s00015	
Dusal.0351s00016	
Dusal.0351s00017	
Dusal.0351s00018	
Dusal.0351s00019	
Dusal.0351s00020	
Dusal.0352s00001	
Dusal.0352s00002	
Dusal.0352s00003	Chaperone DnaJ-domain superfamily protein
Dusal.0352s00004	
Dusal.0352s00005	Mannose-P-dolichol utilization defect 1 protein
Dusal.0352s00006	
Dusal.0352s00007	
Dusal.0352s00008	
Dusal.0352s00008	
Dusal.0352s00009	transferases;folic acid binding
Dusal.0352s00009	transferases;folic acid binding
Dusal.0352s00009	transferases;folic acid binding
Dusal.0352s00009	transferases;folic acid binding
Dusal.0352s00010	thylakoid lumen 15.0 kDa protein
Dusal.0352s00011	Protein of unknown function (DUF155)
Dusal.0352s00012	
Dusal.0352s00013	
Dusal.0353s00001	
Dusal.0353s00002	
Dusal.0353s00003	
Dusal.0353s00004	
Dusal.0353s00005	
Dusal.0353s00006	ADP-ribosylation factor family protein
Dusal.0353s00007	
Dusal.0353s00008	
Dusal.0353s00009	
Dusal.0353s00010	protein kinase family protein / WD-40 repeat family protein
Dusal.0353s00011	
Dusal.0353s00012	
Dusal.0353s00013	protein kinase family protein / WD-40 repeat family protein
Dusal.0353s00014	protein kinase family protein / WD-40 repeat family protein
Dusal.0353s00015	
Dusal.0353s00016	
Dusal.0354s00001	HEAT SHOCK PROTEIN 81.4
Dusal.0354s00002	
Dusal.0354s00003	DC1 domain-containing protein
Dusal.0354s00004	Fes1A
Dusal.0354s00005	
Dusal.0354s00006	
Dusal.0354s00007	
Dusal.0354s00007	
Dusal.0354s00008	
Dusal.0354s00009	
Dusal.0354s00010	RING/U-box superfamily protein
Dusal.0354s00011	plastid transcriptionally active 14
Dusal.0354s00012	
Dusal.0354s00013	
Dusal.0354s00014	
Dusal.0354s00015	
Dusal.0354s00016	rubisco activase
Dusal.0355s00001	Ribosomal protein L13 family protein
Dusal.0355s00002	ankyrin repeat family protein
Dusal.0355s00003	Protein of unknown function (DUF1279)
Dusal.0355s00004	serine/threonine phosphatase 7
Dusal.0355s00004	serine/threonine phosphatase 7
Dusal.0355s00004	serine/threonine phosphatase 7
Dusal.0355s00005	
Dusal.0355s00006	RNA-binding S4 domain-containing protein
Dusal.0355s00007	
Dusal.0355s00008	Haloacid dehalogenase-like hydrolase (HAD) superfamily protein
Dusal.0355s00009	Nucleotide-sugar transporter family protein
Dusal.0355s00010	FtsJ-like methyltransferase family protein
Dusal.0355s00011	FtsJ-like methyltransferase family protein
Dusal.0355s00012	
Dusal.0355s00013	NIMA-related kinase 5
Dusal.0355s00013	mitogen-activated protein kinase kinase kinase 5
Dusal.0355s00013	
Dusal.0355s00014	ARM repeat superfamily protein
Dusal.0355s00015	ARM repeat superfamily protein
Dusal.0355s00016	
Dusal.0356s00001	
Dusal.0356s00002	
Dusal.0356s00003	
Dusal.0356s00004	
Dusal.0356s00005	
Dusal.0356s00006	
Dusal.0356s00007	
Dusal.0356s00008	
Dusal.0356s00009	
Dusal.0356s00010	Protein of unknown function (DUF788)
Dusal.0356s00011	
Dusal.0356s00012	
Dusal.0356s00012	
Dusal.0356s00012	
Dusal.0356s00013	
Dusal.0356s00014	
Dusal.0356s00015	
Dusal.0357s00001	
Dusal.0357s00002	
Dusal.0357s00003	
Dusal.0357s00004	chromatin remodeling factor, putative
Dusal.0357s00005	
Dusal.0357s00006	ubiquitin-conjugating enzyme 25
Dusal.0357s00006	Ubiquitin-conjugating enzyme family protein
Dusal.0357s00007	
Dusal.0357s00008	
Dusal.0357s00009	PREFOLDIN 1
Dusal.0357s00009	PREFOLDIN 1
Dusal.0357s00010	
Dusal.0357s00011	
Dusal.0357s00012	
Dusal.0357s00013	
Dusal.0357s00014	glutathione S-transferase THETA 3
Dusal.0357s00015	
Dusal.0357s00016	
Dusal.0357s00017	
Dusal.0358s00001	phosphoglucosamine mutase family protein
Dusal.0358s00001	phosphoglucosamine mutase family protein
Dusal.0358s00001	phosphoglucosamine mutase family protein
Dusal.0358s00002	Cytochrome c
Dusal.0358s00003	NAD(P)H dehydrogenase C1
Dusal.0358s00004	
Dusal.0358s00004	
Dusal.0358s00005	
Dusal.0358s00006	
Dusal.0358s00007	
Dusal.0358s00008	
Dusal.0358s00009	
Dusal.0358s00010	S-adenosylmethionine carrier 1
Dusal.0358s00011	eukaryotic translation initiation factor 4B1
Dusal.0358s00012	electron transfer flavoprotein alpha
Dusal.0358s00012	electron transfer flavoprotein alpha
Dusal.0358s00013	
Dusal.0358s00014	
Dusal.0358s00015	Galactose oxidase/kelch repeat superfamily protein
Dusal.0358s00016	
Dusal.0358s00017	tubulin folding cofactor A (KIESEL)
Dusal.0359s00001	homolog of histone chaperone HIRA
Dusal.0359s00002	
Dusal.0359s00003	
Dusal.0359s00004	
Dusal.0359s00005	
Dusal.0359s00006	
Dusal.0359s00007	
Dusal.0359s00008	
Dusal.0359s00009	
Dusal.0359s00010	eukaryotic translation initiation factor 3E
Dusal.0359s00011	TRAF-like superfamily protein
Dusal.0359s00012	
Dusal.0359s00013	CCCH-type zinc fingerfamily protein with RNA-binding domain
Dusal.0359s00014	
Dusal.0359s00015	
Dusal.0359s00016	
Dusal.0359s00017	Glycosyl hydrolases family 32 protein
Dusal.0359s00018	RNA-binding (RRM/RBD/RNP motifs) family protein
Dusal.0359s00018	
Dusal.0360s00001	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase family protein
Dusal.0360s00002	
Dusal.0360s00003	
Dusal.0360s00004	
Dusal.0360s00005	
Dusal.0360s00005	
Dusal.0360s00005	
Dusal.0360s00006	
Dusal.0360s00007	TTF-type zinc finger protein with HAT dimerisation domain
Dusal.0360s00008	
Dusal.0360s00009	nonsense-mediated mRNA decay NMD3 family protein
Dusal.0360s00010	nonsense-mediated mRNA decay NMD3 family protein
Dusal.0360s00011	
Dusal.0360s00012	
Dusal.0360s00013	Structural maintenance of chromosomes (SMC) family protein
Dusal.0360s00014	
Dusal.0361s00001	Chlorophyll A-B binding family protein
Dusal.0361s00002	
Dusal.0361s00003	
Dusal.0361s00004	
Dusal.0361s00005	FG-GAP repeat-containing protein
Dusal.0361s00006	protein tyrosine phosphatases;protein tyrosine phosphatases
Dusal.0361s00007	lumazine-binding family protein
Dusal.0361s00008	
Dusal.0361s00009	
Dusal.0361s00010	
Dusal.0361s00011	
Dusal.0361s00012	
Dusal.0361s00013	
Dusal.0361s00014	Acetamidase/Formamidase family protein
Dusal.0361s00015	
Dusal.0361s00016	Transducin/WD40 repeat-like superfamily protein
Dusal.0362s00001	Erv1/Alr family protein
Dusal.0362s00002	
Dusal.0362s00003	ketol-acid reductoisomerase
Dusal.0362s00003	ketol-acid reductoisomerase
Dusal.0362s00004	electron carriers;protein disulfide oxidoreductases
Dusal.0362s00005	electron carriers;protein disulfide oxidoreductases
Dusal.0362s00006	
Dusal.0362s00007	
Dusal.0362s00008	
Dusal.0362s00009	
Dusal.0362s00010	
Dusal.0362s00010	
Dusal.0362s00011	
Dusal.0362s00012	Metallopeptidase M24 family protein
Dusal.0362s00013	
Dusal.0362s00014	FMN-linked oxidoreductases superfamily protein
Dusal.0362s00014	FMN-linked oxidoreductases superfamily protein
Dusal.0362s00015	FMN-linked oxidoreductases superfamily protein
Dusal.0362s00016	
Dusal.0362s00017	
Dusal.0362s00018	
Dusal.0363s00001	debranching enzyme 1
Dusal.0363s00002	MIF4G domain-containing protein / MA3 domain-containing protein
Dusal.0363s00003	MIF4G domain-containing protein / MA3 domain-containing protein
Dusal.0363s00004	
Dusal.0363s00004	
Dusal.0363s00005	ABC transporter family protein
Dusal.0363s00006	
Dusal.0363s00006	
Dusal.0363s00007	
Dusal.0363s00008	
Dusal.0363s00009	
Dusal.0363s00010	calpain-type cysteine protease family
Dusal.0363s00011	
Dusal.0363s00012	vesicle-associated membrane protein 714
Dusal.0363s00013	Ribosomal L28 family
Dusal.0363s00014	
Dusal.0363s00015	
Dusal.0364s00001	
Dusal.0364s00002	XB3 ortholog 1 in Arabidopsis thaliana
Dusal.0364s00003	XB3 ortholog 1 in Arabidopsis thaliana
Dusal.0364s00003	XB3 ortholog 1 in Arabidopsis thaliana
Dusal.0364s00004	
Dusal.0364s00005	Pseudouridine synthase family protein
Dusal.0364s00006	
Dusal.0364s00006	
Dusal.0364s00007	XB3 ortholog 3 in Arabidopsis thaliana
Dusal.0364s00008	XB3 ortholog 1 in Arabidopsis thaliana
Dusal.0364s00009	
Dusal.0364s00009	
Dusal.0364s00010	XB3 ortholog 1 in Arabidopsis thaliana
Dusal.0364s00011	
Dusal.0364s00012	XB3 ortholog 1 in Arabidopsis thaliana
Dusal.0364s00013	U2 small nuclear ribonucleoprotein A
Dusal.0365s00001	
Dusal.0365s00002	
Dusal.0365s00003	Protein of unknown function (DUF803)
Dusal.0365s00004	response regulator 10
Dusal.0365s00005	
Dusal.0365s00006	
Dusal.0365s00007	
Dusal.0365s00008	
Dusal.0365s00009	
Dusal.0365s00010	
Dusal.0365s00011	
Dusal.0365s00012	
Dusal.0365s00013	
Dusal.0365s00014	
Dusal.0365s00015	
Dusal.0365s00016	
Dusal.0365s00017	
Dusal.0365s00018	
Dusal.0365s00019	esterase/lipase/thioesterase family protein
Dusal.0366s00001	
Dusal.0366s00002	
Dusal.0366s00003	
Dusal.0366s00004	
Dusal.0366s00005	RNA ligase/cyclic nucleotide phosphodiesterase family protein
Dusal.0366s00006	
Dusal.0366s00007	SET domain group 37
Dusal.0366s00008	
Dusal.0366s00009	
Dusal.0366s00010	
Dusal.0366s00011	
Dusal.0366s00012	
Dusal.0366s00012	
Dusal.0366s00013	NAD(P)-binding Rossmann-fold superfamily protein
Dusal.0366s00014	
Dusal.0366s00015	NAD(P)-binding Rossmann-fold superfamily protein
Dusal.0366s00016	
Dusal.0367s00001	
Dusal.0367s00002	
Dusal.0367s00003	with no lysine (K) kinase 3
Dusal.0367s00004	histidine-containing phosphotransfer factor 5
Dusal.0367s00005	DNAJ heat shock N-terminal domain-containing protein
Dusal.0367s00005	DNAJ heat shock N-terminal domain-containing protein
Dusal.0367s00006	
Dusal.0367s00007	
Dusal.0367s00008	
Dusal.0367s00009	Tetratricopeptide repeat (TPR)-like superfamily protein
Dusal.0367s00010	plastidic GLC translocator
Dusal.0367s00011	Major facilitator superfamily protein
Dusal.0367s00012	
Dusal.0367s00013	alpha-amylase-like 3
Dusal.0367s00013	alpha-amylase-like 2
Dusal.0367s00014	
Dusal.0367s00015	
Dusal.0367s00016	
Dusal.0367s00017	SMAD/FHA domain-containing protein
Dusal.0368s00001	
Dusal.0368s00001	
Dusal.0368s00001	
Dusal.0368s00002	
Dusal.0368s00003	Spc97 / Spc98 family of spindle pole body (SBP) component
Dusal.0368s00004	RNA-binding (RRM/RBD/RNP motifs) family protein
Dusal.0368s00005	FKBP-like peptidyl-prolyl cis-trans isomerase family protein
Dusal.0368s00006	Protein kinase superfamily protein with octicosapeptide/Phox/Bem1p domain
Dusal.0368s00007	
Dusal.0368s00007	
Dusal.0368s00008	Rhodanese/Cell cycle control phosphatase superfamily protein
Dusal.0368s00009	frataxin homolog
Dusal.0368s00010	
Dusal.0368s00011	
Dusal.0368s00012	
Dusal.0368s00013	
Dusal.0368s00014	
Dusal.0368s00015	
Dusal.0369s00001	
Dusal.0369s00002	SPA1-related 4
Dusal.0369s00002	SPA1-related 4
Dusal.0369s00003	Thioesterase superfamily protein
Dusal.0369s00004	
Dusal.0369s00005	Tetratricopeptide repeat (TPR)-like superfamily protein
Dusal.0369s00006	Thioesterase superfamily protein
Dusal.0369s00007	peroxin 14
Dusal.0369s00008	chlorophyllase 2
Dusal.0369s00009	
Dusal.0369s00010	
Dusal.0369s00010	
Dusal.0369s00011	Ribosomal protein L25/Gln-tRNA synthetase, anti-codon-binding domain
Dusal.0369s00012	Translation elongation factor EFG/EF2 protein
Dusal.0369s00013	Translation elongation factor EFG/EF2 protein
Dusal.0369s00014	
Dusal.0369s00015	
Dusal.0369s00016	acyl-CoA sterol acyl transferase 1
Dusal.0369s00017	
Dusal.0370s00001	Disease resistance protein (TIR-NBS-LRR class) family
Dusal.0370s00001	Disease resistance protein (TIR-NBS-LRR class) family
Dusal.0370s00001	Disease resistance protein (TIR-NBS-LRR class) family
Dusal.0370s00001	Disease resistance protein (TIR-NBS-LRR class) family
Dusal.0370s00002	Duplicated homeodomain-like superfamily protein
Dusal.0370s00003	
Dusal.0370s00004	probable CDP-diacylglycerol--inositol 3-phosphatidyltransferase 2
Dusal.0370s00005	myosin 2
Dusal.0370s00006	
Dusal.0370s00007	Protein kinase superfamily protein
Dusal.0370s00007	Protein kinase superfamily protein
Dusal.0370s00007	PAS domain-containing protein tyrosine kinase family protein
Dusal.0370s00007	PAS domain-containing protein tyrosine kinase family protein
Dusal.0370s00008	
Dusal.0370s00009	
Dusal.0370s00009	
Dusal.0370s00010	Protein kinase superfamily protein
Dusal.0371s00001	
Dusal.0371s00002	
Dusal.0371s00003	
Dusal.0371s00004	alpha/beta-Hydrolases superfamily protein
Dusal.0371s00005	
Dusal.0371s00006	
Dusal.0371s00007	
Dusal.0371s00008	
Dusal.0371s00009	Rhodanese/Cell cycle control phosphatase superfamily protein
Dusal.0371s00010	
Dusal.0371s00011	
Dusal.0371s00012	ubiquitin protein ligase 6
Dusal.0371s00013	
Dusal.0371s00013	
Dusal.0371s00014	
Dusal.0371s00015	16S rRNA processing protein RimM family
Dusal.0371s00016	PLAC8 family protein
Dusal.0371s00017	
Dusal.0371s00018	
Dusal.0371s00019	
Dusal.0372s00001	
Dusal.0372s00002	
Dusal.0372s00002	
Dusal.0372s00003	pre-mRNA processing ribonucleoprotein binding region-containing protein
Dusal.0372s00004	Transducin/WD40 repeat-like superfamily protein
Dusal.0372s00005	tRNA synthetase class I (I, L, M and V) family protein
Dusal.0372s00006	phytoene desaturase 3
Dusal.0372s00007	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
Dusal.0372s00008	calmodulin 5
Dusal.0372s00009	calmodulin 6
Dusal.0372s00010	
Dusal.0372s00011	
Dusal.0372s00012	
Dusal.0372s00013	NADH-ubiquinone oxidoreductase-related
Dusal.0373s00001	
Dusal.0373s00002	
Dusal.0373s00003	K+ transporter 1
Dusal.0373s00004	Transducin/WD40 repeat-like superfamily protein
Dusal.0373s00005	NRAMP metal ion transporter 2
Dusal.0373s00006	
Dusal.0373s00006	
Dusal.0373s00006	
Dusal.0373s00006	
Dusal.0373s00006	
Dusal.0373s00006	
Dusal.0373s00006	
Dusal.0373s00007	NAD(P)-binding Rossmann-fold superfamily protein
Dusal.0373s00008	CAX-interacting protein 2
Dusal.0373s00009	Cysteine proteinases superfamily protein
Dusal.0373s00010	
Dusal.0373s00011	
Dusal.0373s00012	
Dusal.0373s00012	
Dusal.0374s00001	Shaker pollen inward K+ channel
Dusal.0374s00002	
Dusal.0374s00003	
Dusal.0374s00004	
Dusal.0374s00005	N-acetyl-l-glutamate kinase
Dusal.0374s00006	
Dusal.0374s00007	P-loop containing nucleoside triphosphate hydrolases superfamily protein
Dusal.0374s00007	
Dusal.0374s00008	
Dusal.0374s00009	DNAJ heat shock family protein
Dusal.0374s00010	ubiquitin-protein ligases
Dusal.0374s00010	ubiquitin-protein ligases
Dusal.0374s00011	pescadillo-related
Dusal.0374s00011	pescadillo-related
Dusal.0375s00001	
Dusal.0375s00001	
Dusal.0375s00002	R-protein L3 B
Dusal.0375s00003	histidine triad nucleotide-binding 3
Dusal.0375s00004	glycoprotease 1
Dusal.0375s00005	Transducin/WD40 repeat-like superfamily protein
Dusal.0375s00006	
Dusal.0375s00007	
Dusal.0375s00008	DNA GYRASE A
Dusal.0375s00008	DNA GYRASE A
Dusal.0375s00009	
Dusal.0375s00010	Cytochrome c oxidase, subunit III
Dusal.0375s00011	RAN GTPase 3
Dusal.0375s00012	
Dusal.0375s00013	
Dusal.0375s00014	ribosomal protein S11
