proteinId	gotermId	goName	gotermType	goAcc
23623	1170	catalytic activity	molecular_function	GO:0003824
23623	5986	folic acid and derivative biosynthesis	biological_process	GO:0009396
23629	2653	ATP binding	molecular_function	GO:0005524
23629	7479	ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism	molecular_function	GO:0015662
23629	7802	proton transport	biological_process	GO:0015992
23629	7826	membrane	cellular_component	GO:0016020
23629	3881	cation transport	biological_process	GO:0006812
23629	1076	transcription factor activity	molecular_function	GO:0003700
23629	3449	regulation of transcription, DNA-dependent	biological_process	GO:0006355
23629	1170	catalytic activity	molecular_function	GO:0003824
23629	4804	metabolism	biological_process	GO:0008152
23629	8547	hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances	molecular_function	GO:0016820
23629	2583	calcium-transporting ATPase activity	molecular_function	GO:0005388
23646	1107	structural constituent of ribosome	molecular_function	GO:0003735
23646	2746	intracellular	cellular_component	GO:0005622
23646	2953	ribosome	cellular_component	GO:0005840
23646	3503	protein biosynthesis	biological_process	GO:0006412
23646	1549	metalloendopeptidase activity	molecular_function	GO:0004222
23646	2653	ATP binding	molecular_function	GO:0005524
23646	3588	proteolysis and peptidolysis	biological_process	GO:0006508
23646	157	nucleotide binding	molecular_function	GO:0000166
23646	8812	nucleoside-triphosphatase activity	molecular_function	GO:0017111
23646	2450	transporter activity	molecular_function	GO:0005215
23646	3879	transport	biological_process	GO:0006810
23646	7826	membrane	cellular_component	GO:0016020
23646	10979	protein catabolism	biological_process	GO:0030163
23646	4913	zinc ion binding	molecular_function	GO:0008270
23646	7827	integral to membrane	cellular_component	GO:0016021
23646	1570	stromelysin 3 activity	molecular_function	GO:0004249
23646	4787	collagenase activity	molecular_function	GO:0008133
23646	4961	prenyl protein specific endopeptidase activity	molecular_function	GO:0008319
23646	11210	matrilysin-2 activity	molecular_function	GO:0030402
23658	3218	electron transport	biological_process	GO:0006118
23658	6764	FMN binding	molecular_function	GO:0010181
23658	8235	oxidoreductase activity	molecular_function	GO:0016491
23672	2625	binding	molecular_function	GO:0005488
23672	3879	transport	biological_process	GO:0006810
23672	7826	membrane	cellular_component	GO:0016020
23672	2860	mitochondrial inner membrane	cellular_component	GO:0005743
23687	1107	structural constituent of ribosome	molecular_function	GO:0003735
23687	2746	intracellular	cellular_component	GO:0005622
23687	2953	ribosome	cellular_component	GO:0005840
23687	3503	protein biosynthesis	biological_process	GO:0006412
23691	1107	structural constituent of ribosome	molecular_function	GO:0003735
23691	2746	intracellular	cellular_component	GO:0005622
23691	2953	ribosome	cellular_component	GO:0005840
23691	3503	protein biosynthesis	biological_process	GO:0006412
23694	1939	protein kinase activity	molecular_function	GO:0004672
23694	2653	ATP binding	molecular_function	GO:0005524
23694	3551	protein amino acid phosphorylation	biological_process	GO:0006468
23694	1979	protein-tyrosine kinase activity	molecular_function	GO:0004713
23694	1941	protein serine/threonine kinase activity	molecular_function	GO:0004674
23694	1942	transmembrane receptor protein serine/threonine kinase activity	molecular_function	GO:0004675
23694	1943	3-phosphoinositide-dependent protein kinase activity	molecular_function	GO:0004676
23694	1944	DNA-dependent protein kinase activity	molecular_function	GO:0004677
23694	1945	AMP-activated protein kinase activity	molecular_function	GO:0004679
23694	1946	casein kinase activity	molecular_function	GO:0004680
23694	1947	casein kinase I activity	molecular_function	GO:0004681
23694	1949	calmodulin regulated protein kinase activity	molecular_function	GO:0004683
23694	1952	eukaryotic elongation factor-2 kinase activity	molecular_function	GO:0004686
23694	1954	multifunctional calcium- and calmodulin-regulated protein kinase activity	molecular_function	GO:0004688
23694	1955	phosphorylase kinase activity	molecular_function	GO:0004689
23694	1956	cyclic nucleotide-dependent protein kinase activity	molecular_function	GO:0004690
23694	1958	cGMP-dependent protein kinase activity	molecular_function	GO:0004692
23694	1959	cyclin-dependent protein kinase activity	molecular_function	GO:0004693
23694	1960	eukaryotic translation initiation factor 2alpha kinase activity	molecular_function	GO:0004694
23694	1961	galactosyltransferase-associated kinase activity	molecular_function	GO:0004695
23694	1962	glycogen synthase kinase 3 activity	molecular_function	GO:0004696
23694	1963	protein kinase C activity	molecular_function	GO:0004697
23694	1964	calcium-dependent protein kinase C activity	molecular_function	GO:0004698
23694	1966	atypical protein kinase C activity	molecular_function	GO:0004700
23694	1967	diacylglycerol-activated phospholipid-dependent protein kinase C activity	molecular_function	GO:0004701
23694	1968	receptor signaling protein serine/threonine kinase activity	molecular_function	GO:0004702
23694	1969	G-protein coupled receptor kinase activity	molecular_function	GO:0004703
23694	1970	NF-kappaB-inducing kinase activity	molecular_function	GO:0004704
23694	1971	JUN kinase activity	molecular_function	GO:0004705
23694	1972	JUN kinase kinase kinase activity	molecular_function	GO:0004706
23694	1973	MAP kinase activity	molecular_function	GO:0004707
23694	1974	MAP kinase kinase activity	molecular_function	GO:0004708
23694	1975	MAP kinase kinase kinase activity	molecular_function	GO:0004709
23694	1976	MAP/ERK kinase kinase activity	molecular_function	GO:0004710
23694	1977	ribosomal protein S6 kinase activity	molecular_function	GO:0004711
23694	1978	protein threonine/tyrosine kinase activity	molecular_function	GO:0004712
23694	1980	transmembrane receptor protein tyrosine kinase activity	molecular_function	GO:0004714
23694	1981	non-membrane spanning protein tyrosine kinase activity	molecular_function	GO:0004715
23694	1982	receptor signaling protein tyrosine kinase activity	molecular_function	GO:0004716
23694	1984	Janus kinase activity	molecular_function	GO:0004718
23694	4978	MAP kinase 1 activity	molecular_function	GO:0008338
23694	4979	MP kinase activity	molecular_function	GO:0008339
23694	4989	MAP kinase kinase kinase kinase activity	molecular_function	GO:0008349
23694	5023	IkappaB kinase activity	molecular_function	GO:0008384
23694	5080	phosphofructokinase activity	molecular_function	GO:0008443
23694	5174	JUN kinase kinase activity	molecular_function	GO:0008545
23694	5225	phosphorylase kinase regulator activity	molecular_function	GO:0008607
23694	5428	cobinamide kinase activity	molecular_function	GO:0008819
23694	8094	phosphatidylinositol phosphate kinase activity	molecular_function	GO:0016307
23694	8277	cyclin-dependent protein kinase regulator activity	molecular_function	GO:0016538
23694	8502	phosphotransferase activity, alcohol group as acceptor	molecular_function	GO:0016773
23694	8634	MAP kinase 2 activity	molecular_function	GO:0016908
23694	8635	SAP kinase activity	molecular_function	GO:0016909
23694	9567	phenol kinase activity	molecular_function	GO:0018720
23694	10029	transmembrane receptor protein kinase activity	molecular_function	GO:0019199
23694	10721	cyclin-dependent protein kinase activating kinase activity	molecular_function	GO:0019912
23694	10722	cyclin-dependent protein kinase activating kinase regulator activity	molecular_function	GO:0019914
23694	12218	phosphoinositide 3-kinase activity	molecular_function	GO:0035004
23694	13113	eukaryotic elongation factor-2 kinase regulator activity	molecular_function	GO:0042556
23694	13114	eukaryotic elongation factor-2 kinase activator activity	molecular_function	GO:0042557
23706	7796	ATP synthesis coupled proton transport	biological_process	GO:0015986
23706	7827	integral to membrane	cellular_component	GO:0016021
23706	8214	proton-transporting two-sector ATPase complex	cellular_component	GO:0016469
23706	15927	hydrogen-transporting ATP synthase activity, rotational mechanism	molecular_function	GO:0046933
23706	15955	hydrogen-transporting ATPase activity, rotational mechanism	molecular_function	GO:0046961
23706	7826	membrane	cellular_component	GO:0016020
23706	1276	hydrogen-transporting two-sector ATPase activity	molecular_function	GO:0003936
23709	2625	binding	molecular_function	GO:0005488
23709	3879	transport	biological_process	GO:0006810
23709	7826	membrane	cellular_component	GO:0016020
23709	2860	mitochondrial inner membrane	cellular_component	GO:0005743
23717	3218	electron transport	biological_process	GO:0006118
23717	8235	oxidoreductase activity	molecular_function	GO:0016491
23717	1622	ferredoxin-NADP+ reductase activity	molecular_function	GO:0004324
23717	6874	NADPH-adrenodoxin reductase activity	molecular_function	GO:0015039
23723	2625	binding	molecular_function	GO:0005488
23723	3879	transport	biological_process	GO:0006810
23723	7826	membrane	cellular_component	GO:0016020
23748	1107	structural constituent of ribosome	molecular_function	GO:0003735
23748	2746	intracellular	cellular_component	GO:0005622
23748	2953	ribosome	cellular_component	GO:0005840
23748	3503	protein biosynthesis	biological_process	GO:0006412
23794	2641	calcium ion binding	molecular_function	GO:0005509
23798	8235	oxidoreductase activity	molecular_function	GO:0016491
23811	1108	translation initiation factor activity	molecular_function	GO:0003743
23811	2654	GTP binding	molecular_function	GO:0005525
23811	2963	eukaryotic translation initiation factor 2B complex	cellular_component	GO:0005851
23811	3504	translational initiation	biological_process	GO:0006413
23811	5688	methionine biosynthesis	biological_process	GO:0009086
23811	15525	S-methyl-5-thioribose kinase activity	molecular_function	GO:0046522
23826	157	nucleotide binding	molecular_function	GO:0000166
23826	8812	nucleoside-triphosphatase activity	molecular_function	GO:0017111
23826	2653	ATP binding	molecular_function	GO:0005524
23826	1338	ATP-dependent DNA helicase activity	molecular_function	GO:0004003
23826	1339	ATP-dependent RNA helicase activity	molecular_function	GO:0004004
23826	4688	ATP-dependent helicase activity	molecular_function	GO:0008026
23826	4751	DNA-dependent ATPase activity	molecular_function	GO:0008094
23826	4834	RNA-dependent ATPase activity	molecular_function	GO:0008186
23826	7284	protein-transporting ATPase activity	molecular_function	GO:0015462
23826	7435	DNA translocase activity	molecular_function	GO:0015616
23826	8614	ATPase activity	molecular_function	GO:0016887
23826	8816	single-stranded DNA-dependent ATP-dependent DNA helicase activity	molecular_function	GO:0017116
23826	13179	ATPase activity, coupled	molecular_function	GO:0042623
23826	13180	ATPase activity, uncoupled	molecular_function	GO:0042624
23826	13181	ATPase activity, coupled to transmembrane movement of ions	molecular_function	GO:0042625
23826	13182	ATPase activity, coupled to transmembrane movement of substances	molecular_function	GO:0042626
23830	2525	inorganic phosphate transporter activity	molecular_function	GO:0005315
23830	3886	phosphate transport	biological_process	GO:0006817
23830	7826	membrane	cellular_component	GO:0016020
23838	2653	ATP binding	molecular_function	GO:0005524
23838	157	nucleotide binding	molecular_function	GO:0000166
23838	8812	nucleoside-triphosphatase activity	molecular_function	GO:0017111
23850	4804	metabolism	biological_process	GO:0008152
23850	5053	acyltransferase activity	molecular_function	GO:0008415
23850	2644	protein binding	molecular_function	GO:0005515
23850	2008	dihydrolipoyllysine-residue acetyltransferase activity	molecular_function	GO:0004742
23850	5946	dihydrolipoamide S-acyltransferase complex	cellular_component	GO:0009351
23850	11321	dihydrolipoamide S-acyltransferase activity	molecular_function	GO:0030523
23862	1110	translation release factor activity	molecular_function	GO:0003747
23862	3506	translational termination	biological_process	GO:0006415
23865	2653	ATP binding	molecular_function	GO:0005524
23865	4688	ATP-dependent helicase activity	molecular_function	GO:0008026
23865	1055	nucleic acid binding	molecular_function	GO:0003676
23865	1683	helicase activity	molecular_function	GO:0004386
23865	1338	ATP-dependent DNA helicase activity	molecular_function	GO:0004003
23865	1339	ATP-dependent RNA helicase activity	molecular_function	GO:0004004
23865	4751	DNA-dependent ATPase activity	molecular_function	GO:0008094
23865	4834	RNA-dependent ATPase activity	molecular_function	GO:0008186
23865	7284	protein-transporting ATPase activity	molecular_function	GO:0015462
23865	7435	DNA translocase activity	molecular_function	GO:0015616
23865	8614	ATPase activity	molecular_function	GO:0016887
23865	8816	single-stranded DNA-dependent ATP-dependent DNA helicase activity	molecular_function	GO:0017116
23865	13179	ATPase activity, coupled	molecular_function	GO:0042623
23865	13180	ATPase activity, uncoupled	molecular_function	GO:0042624
23865	13181	ATPase activity, coupled to transmembrane movement of ions	molecular_function	GO:0042625
23865	13182	ATPase activity, coupled to transmembrane movement of substances	molecular_function	GO:0042626
23871	3599	amino acid metabolism	biological_process	GO:0006520
23871	5118	transaminase activity	molecular_function	GO:0008483
23871	1170	catalytic activity	molecular_function	GO:0003824
23871	5660	biosynthesis	biological_process	GO:0009058
23871	8498	transferase activity, transferring nitrogenous groups	molecular_function	GO:0016769
23871	1400	aspartate transaminase activity	molecular_function	GO:0004069
23908	2625	binding	molecular_function	GO:0005488
23908	3879	transport	biological_process	GO:0006810
23908	7826	membrane	cellular_component	GO:0016020
23908	2860	mitochondrial inner membrane	cellular_component	GO:0005743
23908	2450	transporter activity	molecular_function	GO:0005215
23913	1321	acetyl-CoA C-acetyltransferase activity	molecular_function	GO:0003985
23920	2074	tRNA ligase activity	molecular_function	GO:0004812
23920	2653	ATP binding	molecular_function	GO:0005524
23920	3508	tRNA aminoacylation for protein translation	biological_process	GO:0006418
23920	3503	protein biosynthesis	biological_process	GO:0006412
23920	2083	histidine-tRNA ligase activity	molecular_function	GO:0004821
23920	2855	cytoplasm	cellular_component	GO:0005737
23920	3517	histidyl-tRNA aminoacylation	biological_process	GO:0006427
23924	1644	glucose-6-phosphate isomerase activity	molecular_function	GO:0004347
23924	3195	gluconeogenesis	biological_process	GO:0006094
23924	3196	glycolysis	biological_process	GO:0006096
23959	1055	nucleic acid binding	molecular_function	GO:0003676
23959	1096	RNA binding	molecular_function	GO:0003723
23988	1644	glucose-6-phosphate isomerase activity	molecular_function	GO:0004347
23988	3195	gluconeogenesis	biological_process	GO:0006094
23988	3196	glycolysis	biological_process	GO:0006096
24006	1549	metalloendopeptidase activity	molecular_function	GO:0004222
24006	3588	proteolysis and peptidolysis	biological_process	GO:0006508
24006	4883	metallopeptidase activity	molecular_function	GO:0008237
24006	4913	zinc ion binding	molecular_function	GO:0008270
24006	1564	mitochondrial intermediate peptidase activity	molecular_function	GO:0004243
24019	2757	nucleus	cellular_component	GO:0005634
24019	3449	regulation of transcription, DNA-dependent	biological_process	GO:0006355
24069	1475	dihydrolipoamide branched chain acyltransferase activity	molecular_function	GO:0004147
24069	1694	H2A/H2B histone acetyltransferase activity	molecular_function	GO:0004405
24069	1695	H3/H4 histone acetyltransferase activity	molecular_function	GO:0004406
24069	4738	N-acetyltransferase activity	molecular_function	GO:0008080
24069	5013	O-acyltransferase activity	molecular_function	GO:0008374
24069	5053	acyltransferase activity	molecular_function	GO:0008415
24069	5557	palmitoleoyl [acyl-carrier protein]-dependent acyltransferase activity	molecular_function	GO:0008951
24069	8153	carnitine O-acyltransferase activity	molecular_function	GO:0016406
24069	8154	acetyltransferase activity	molecular_function	GO:0016407
24069	8155	C-acyltransferase activity	molecular_function	GO:0016408
24069	8156	palmitoyltransferase activity	molecular_function	GO:0016409
24069	8157	N-acyltransferase activity	molecular_function	GO:0016410
24069	8158	acylglycerol O-acyltransferase activity	molecular_function	GO:0016411
24069	8159	serine O-acyltransferase activity	molecular_function	GO:0016412
24069	8160	O-acetyltransferase activity	molecular_function	GO:0016413
24069	8161	O-octanoyltransferase activity	molecular_function	GO:0016414
24069	8162	octanoyltransferase activity	molecular_function	GO:0016415
24069	8163	O-palmitoyltransferase activity	molecular_function	GO:0016416
24069	8164	S-acyltransferase activity	molecular_function	GO:0016417
24069	8165	S-acetyltransferase activity	molecular_function	GO:0016418
24069	8166	S-malonyltransferase activity	molecular_function	GO:0016419
24069	8167	malonyltransferase activity	molecular_function	GO:0016420
24069	8199	C-palmitoyltransferase activity	molecular_function	GO:0016454
24069	8477	transferase activity, transferring groups other than amino-acyl groups	molecular_function	GO:0016747
24069	8478	succinyltransferase activity	molecular_function	GO:0016748
24069	8479	N-succinyltransferase activity	molecular_function	GO:0016749
24069	8480	O-succinyltransferase activity	molecular_function	GO:0016750
24069	8481	S-succinyltransferase activity	molecular_function	GO:0016751
24069	8482	sinapoyltransferase activity	molecular_function	GO:0016752
24069	8483	O-sinapoyltransferase activity	molecular_function	GO:0016753
24069	8924	peptidyl-lysine N6-myristoyltransferase activity	molecular_function	GO:0018030
24069	8925	peptidyl-lysine N6-palmitoyltransferase activity	molecular_function	GO:0018031
24069	9559	benzoyl acetate-CoA thiolase activity	molecular_function	GO:0018711
24069	9560	3-hydroxybutyryl-CoA thiolase activity	molecular_function	GO:0018712
24069	9561	3-ketopimelyl-CoA thiolase activity	molecular_function	GO:0018713
24069	9939	N-palmitoyltransferase activity	molecular_function	GO:0019105
24069	9940	myristoyltransferase activity	molecular_function	GO:0019107
24069	10016	acyl-CoA N-acyltransferase activity	molecular_function	GO:0019186
24069	10527	protein-cysteine S-myristoyltransferase activity	molecular_function	GO:0019705
24069	10528	protein-cysteine S-palmitoleyltransferase activity	molecular_function	GO:0019706
24069	10529	protein-cysteine S-acyltransferase activity	molecular_function	GO:0019707
24069	15935	azetidine-2-carboxylic acid acetyltransferase activity	molecular_function	GO:0046941
24119	6350	photosynthesis light harvesting	biological_process	GO:0009765
24119	7826	membrane	cellular_component	GO:0016020
24120	1170	catalytic activity	molecular_function	GO:0003824
24120	3588	proteolysis and peptidolysis	biological_process	GO:0006508
24120	4882	serine-type peptidase activity	molecular_function	GO:0008236
24120	1590	prolyl oligopeptidase activity	molecular_function	GO:0004287
24120	1580	dipeptidyl-peptidase IV activity	molecular_function	GO:0004274
24161	3588	proteolysis and peptidolysis	biological_process	GO:0006508
24161	4882	serine-type peptidase activity	molecular_function	GO:0008236
24161	1590	prolyl oligopeptidase activity	molecular_function	GO:0004287
24161	1573	serine-type endopeptidase activity	molecular_function	GO:0004252
24161	5551	oligopeptidase B activity	molecular_function	GO:0008945
24186	60	protein-nucleus import, docking	biological_process	GO:0000059
24186	2757	nucleus	cellular_component	GO:0005634
24186	2765	nuclear pore	cellular_component	GO:0005643
24186	2855	cytoplasm	cellular_component	GO:0005737
24186	5191	protein transporter activity	molecular_function	GO:0008565
24195	1170	catalytic activity	molecular_function	GO:0003824
24195	1417	carbamoyl-phosphate synthase activity	molecular_function	GO:0004086
24195	2653	ATP binding	molecular_function	GO:0005524
24195	3876	nitrogen compound metabolism	biological_process	GO:0006807
24195	2855	cytoplasm	cellular_component	GO:0005737
24195	3605	arginine biosynthesis	biological_process	GO:0006526
24195	10670	pyrimidine base biosynthesis	biological_process	GO:0019856
24195	4804	metabolism	biological_process	GO:0008152
24195	8601	ligase activity	molecular_function	GO:0016874
24195	1418	carbamoyl-phosphate synthase (ammonia) activity	molecular_function	GO:0004087
24238	5268	amino acid biosynthesis	biological_process	GO:0008652
24238	3604	arginine metabolism	biological_process	GO:0006525
24238	5413	carbamate kinase activity	molecular_function	GO:0008804
24353	1195	3-deoxy-7-phosphoheptulonate synthase activity	molecular_function	GO:0003849
24353	5675	aromatic amino acid family biosynthesis	biological_process	GO:0009073
24362	1170	catalytic activity	molecular_function	GO:0003824
24408	4738	N-acetyltransferase activity	molecular_function	GO:0008080
24408	1475	dihydrolipoamide branched chain acyltransferase activity	molecular_function	GO:0004147
24408	1694	H2A/H2B histone acetyltransferase activity	molecular_function	GO:0004405
24408	1695	H3/H4 histone acetyltransferase activity	molecular_function	GO:0004406
24408	5013	O-acyltransferase activity	molecular_function	GO:0008374
24408	5053	acyltransferase activity	molecular_function	GO:0008415
24408	5557	palmitoleoyl [acyl-carrier protein]-dependent acyltransferase activity	molecular_function	GO:0008951
24408	8153	carnitine O-acyltransferase activity	molecular_function	GO:0016406
24408	8154	acetyltransferase activity	molecular_function	GO:0016407
24408	8155	C-acyltransferase activity	molecular_function	GO:0016408
24408	8156	palmitoyltransferase activity	molecular_function	GO:0016409
24408	8157	N-acyltransferase activity	molecular_function	GO:0016410
24408	8158	acylglycerol O-acyltransferase activity	molecular_function	GO:0016411
24408	8159	serine O-acyltransferase activity	molecular_function	GO:0016412
24408	8160	O-acetyltransferase activity	molecular_function	GO:0016413
24408	8161	O-octanoyltransferase activity	molecular_function	GO:0016414
24408	8162	octanoyltransferase activity	molecular_function	GO:0016415
24408	8163	O-palmitoyltransferase activity	molecular_function	GO:0016416
24408	8164	S-acyltransferase activity	molecular_function	GO:0016417
24408	8165	S-acetyltransferase activity	molecular_function	GO:0016418
24408	8166	S-malonyltransferase activity	molecular_function	GO:0016419
24408	8167	malonyltransferase activity	molecular_function	GO:0016420
24408	8199	C-palmitoyltransferase activity	molecular_function	GO:0016454
24408	8477	transferase activity, transferring groups other than amino-acyl groups	molecular_function	GO:0016747
24408	8478	succinyltransferase activity	molecular_function	GO:0016748
24408	8479	N-succinyltransferase activity	molecular_function	GO:0016749
24408	8480	O-succinyltransferase activity	molecular_function	GO:0016750
24408	8481	S-succinyltransferase activity	molecular_function	GO:0016751
24408	8482	sinapoyltransferase activity	molecular_function	GO:0016752
24408	8483	O-sinapoyltransferase activity	molecular_function	GO:0016753
24408	8924	peptidyl-lysine N6-myristoyltransferase activity	molecular_function	GO:0018030
24408	8925	peptidyl-lysine N6-palmitoyltransferase activity	molecular_function	GO:0018031
24408	9559	benzoyl acetate-CoA thiolase activity	molecular_function	GO:0018711
24408	9560	3-hydroxybutyryl-CoA thiolase activity	molecular_function	GO:0018712
24408	9561	3-ketopimelyl-CoA thiolase activity	molecular_function	GO:0018713
24408	9939	N-palmitoyltransferase activity	molecular_function	GO:0019105
24408	9940	myristoyltransferase activity	molecular_function	GO:0019107
24408	10016	acyl-CoA N-acyltransferase activity	molecular_function	GO:0019186
24408	10527	protein-cysteine S-myristoyltransferase activity	molecular_function	GO:0019705
24408	10528	protein-cysteine S-palmitoleyltransferase activity	molecular_function	GO:0019706
24408	10529	protein-cysteine S-acyltransferase activity	molecular_function	GO:0019707
24408	15935	azetidine-2-carboxylic acid acetyltransferase activity	molecular_function	GO:0046941
24474	1503	endopeptidase activity	molecular_function	GO:0004175
24474	2952	proteasome core complex (sensu Eukaryota)	cellular_component	GO:0005839
24474	3591	ubiquitin-dependent protein catabolism	biological_process	GO:0006511
24474	1597	threonine endopeptidase activity	molecular_function	GO:0004298
24474	1598	proteasome endopeptidase activity	molecular_function	GO:0004299
24493	1108	translation initiation factor activity	molecular_function	GO:0003743
24493	3504	translational initiation	biological_process	GO:0006413
24514	3588	proteolysis and peptidolysis	biological_process	GO:0006508
24514	4881	metalloexopeptidase activity	molecular_function	GO:0008235
24514	1560	methionyl aminopeptidase activity	molecular_function	GO:0004239
24547	7827	integral to membrane	cellular_component	GO:0016021
24547	5331	D-alanyl-D-alanine endopeptidase activity	molecular_function	GO:0008717
24547	1565	mitochondrial inner membrane peptidase activity	molecular_function	GO:0004244
24739	4804	metabolism	biological_process	GO:0008152
24739	8235	oxidoreductase activity	molecular_function	GO:0016491
24739	3616	glutamate biosynthesis	biological_process	GO:0006537
24739	7740	glutamate synthase activity	molecular_function	GO:0015930
24739	3876	nitrogen compound metabolism	biological_process	GO:0006807
24739	7846	glutamate synthase (ferredoxin) activity	molecular_function	GO:0016041
24748	2757	nucleus	cellular_component	GO:0005634
24748	3503	protein biosynthesis	biological_process	GO:0006412
24772	4804	metabolism	biological_process	GO:0008152
24772	8563	hydro-lyase activity	molecular_function	GO:0016836
24772	8556	lyase activity	molecular_function	GO:0016829
24772	2653	ATP binding	molecular_function	GO:0005524
24772	8614	ATPase activity	molecular_function	GO:0016887
24772	1207	3-isopropylmalate dehydratase activity	molecular_function	GO:0003861
24772	5700	leucine biosynthesis	biological_process	GO:0009098
24772	5911	3-isopropylmalate dehydratase complex	cellular_component	GO:0009316
24775	1056	DNA binding	molecular_function	GO:0003677
24775	2653	ATP binding	molecular_function	GO:0005524
24775	4688	ATP-dependent helicase activity	molecular_function	GO:0008026
24775	1055	nucleic acid binding	molecular_function	GO:0003676
24775	1683	helicase activity	molecular_function	GO:0004386
24775	1338	ATP-dependent DNA helicase activity	molecular_function	GO:0004003
24775	1339	ATP-dependent RNA helicase activity	molecular_function	GO:0004004
24775	4751	DNA-dependent ATPase activity	molecular_function	GO:0008094
24775	4834	RNA-dependent ATPase activity	molecular_function	GO:0008186
24775	7284	protein-transporting ATPase activity	molecular_function	GO:0015462
24775	7435	DNA translocase activity	molecular_function	GO:0015616
24775	8614	ATPase activity	molecular_function	GO:0016887
24775	8816	single-stranded DNA-dependent ATP-dependent DNA helicase activity	molecular_function	GO:0017116
24775	13179	ATPase activity, coupled	molecular_function	GO:0042623
24775	13180	ATPase activity, uncoupled	molecular_function	GO:0042624
24775	13181	ATPase activity, coupled to transmembrane movement of ions	molecular_function	GO:0042625
24775	13182	ATPase activity, coupled to transmembrane movement of substances	molecular_function	GO:0042626
24792	3492	tRNA modification	biological_process	GO:0006400
24792	5114	queuine tRNA-ribosyltransferase activity	molecular_function	GO:0008479
24792	5234	queuosine biosynthesis	biological_process	GO:0008616
24820	2644	protein binding	molecular_function	GO:0005515
24820	2653	ATP binding	molecular_function	GO:0005524
24820	13995	cellular protein metabolism	biological_process	GO:0044267
24820	1117	chaperonin ATPase activity	molecular_function	GO:0003763
24838	1056	DNA binding	molecular_function	GO:0003677
24838	1258	DNA topoisomerase (ATP-hydrolyzing) activity	molecular_function	GO:0003918
24838	2653	ATP binding	molecular_function	GO:0005524
24838	3358	DNA metabolism	biological_process	GO:0006259
24838	3362	DNA topological change	biological_process	GO:0006265
24838	4182	meiotic recombination	biological_process	GO:0007131
24865	1597	threonine endopeptidase activity	molecular_function	GO:0004298
24865	1598	proteasome endopeptidase activity	molecular_function	GO:0004299
24886	480	chromatin	cellular_component	GO:0000785
24886	1056	DNA binding	molecular_function	GO:0003677
24886	2757	nucleus	cellular_component	GO:0005634
24886	3449	regulation of transcription, DNA-dependent	biological_process	GO:0006355
24915	1056	DNA binding	molecular_function	GO:0003677
24915	1338	ATP-dependent DNA helicase activity	molecular_function	GO:0004003
24915	2653	ATP binding	molecular_function	GO:0005524
24915	2757	nucleus	cellular_component	GO:0005634
24915	3386	nucleotide-excision repair	biological_process	GO:0006289
24915	8545	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	molecular_function	GO:0016818
24915	1055	nucleic acid binding	molecular_function	GO:0003676
24915	4688	ATP-dependent helicase activity	molecular_function	GO:0008026
24915	3239	nucleobase, nucleoside, nucleotide and nucleic acid metabolism	biological_process	GO:0006139
24915	505	diacylglycerol pyrophosphate phosphatase activity	molecular_function	GO:0000810
24915	2049	thiamin-pyrophosphatase activity	molecular_function	GO:0004787
24915	5336	DNA helicase IV activity	molecular_function	GO:0008722
24915	5368	UDP-2,3-diacylglucosamine hydrolase activity	molecular_function	GO:0008758
24915	5406	bis(5'-nucleosyl)-tetraphosphatase activity	molecular_function	GO:0008796
24915	5437	dATP pyrophosphohydrolase activity	molecular_function	GO:0008828
24915	8207	pyrophosphatase activity	molecular_function	GO:0016462
24915	10006	dihydroneopterin monophosphate phosphatase activity	molecular_function	GO:0019176
24915	10007	dihydroneopterin triphosphate pyrophosphohydrolase activity	molecular_function	GO:0019177
24922	1056	DNA binding	molecular_function	GO:0003677
24922	1242	DNA-directed RNA polymerase activity	molecular_function	GO:0003899
24922	3444	transcription	biological_process	GO:0006350
24922	1243	DNA-directed RNA polymerase I activity	molecular_function	GO:0003900
24922	1244	DNA-directed RNA polymerase II activity	molecular_function	GO:0003901
24922	1245	DNA-directed RNA polymerase III activity	molecular_function	GO:0003902
24935	2653	ATP binding	molecular_function	GO:0005524
24935	4688	ATP-dependent helicase activity	molecular_function	GO:0008026
24935	1055	nucleic acid binding	molecular_function	GO:0003676
24935	1683	helicase activity	molecular_function	GO:0004386
24935	1338	ATP-dependent DNA helicase activity	molecular_function	GO:0004003
24935	1339	ATP-dependent RNA helicase activity	molecular_function	GO:0004004
24935	4751	DNA-dependent ATPase activity	molecular_function	GO:0008094
24935	4834	RNA-dependent ATPase activity	molecular_function	GO:0008186
24935	7284	protein-transporting ATPase activity	molecular_function	GO:0015462
24935	7435	DNA translocase activity	molecular_function	GO:0015616
24935	8614	ATPase activity	molecular_function	GO:0016887
24935	8816	single-stranded DNA-dependent ATP-dependent DNA helicase activity	molecular_function	GO:0017116
24935	13179	ATPase activity, coupled	molecular_function	GO:0042623
24935	13180	ATPase activity, uncoupled	molecular_function	GO:0042624
24935	13181	ATPase activity, coupled to transmembrane movement of ions	molecular_function	GO:0042625
24935	13182	ATPase activity, coupled to transmembrane movement of substances	molecular_function	GO:0042626
24978	2653	ATP binding	molecular_function	GO:0005524
24978	7796	ATP synthesis coupled proton transport	biological_process	GO:0015986
