#pacId	locusName	transcriptName	peptideName	Pfam	Panther	KOG	KEGG/ec	KO	GO	Best-hit-arabi-name	arabi-symbol	arabi-defline	Best-hit-chlamy-name	chlamy-symbol	chlamy-defline
32899052	Vocar.0015s0216	Vocar.0015s0216.1	Vocar.0015s0216.1.p	PF00328	PTHR12750		2.7.4.24,2.7.4.21	K13024	GO:0003993	AT5G15070.1		Phosphoglycerate mutase-like family protein	Cre03.g185500.t1.1	g3844.t1	Flagellar Associated Protein, acid phosphatase
32899126	Vocar.0015s0217	Vocar.0015s0217.1	Vocar.0015s0217.1.p										Cre03.g185450.t1.1	g3843.t1	
32899016	Vocar.0015s0218	Vocar.0015s0218.1	Vocar.0015s0218.1.p												
32899014	Vocar.0015s0219	Vocar.0015s0219.1	Vocar.0015s0219.1.p										Cre03.g185400.t1.1	g3842.t1	
32899214	Vocar.0015s0220	Vocar.0015s0220.1	Vocar.0015s0220.1.p										Cre03.g184950.t1.1	g3833.t1	
32899086	Vocar.0015s0221	Vocar.0015s0221.1	Vocar.0015s0221.1.p												
32898964	Vocar.0015s0222	Vocar.0015s0222.1	Vocar.0015s0222.1.p	PF14288,PF02364	PTHR12741,PTHR12741:SF7		2.4.1.34	K11000	GO:0016020,GO:0006075,GO:0003843,GO:0000148	AT4G03550.1	ATGSL05,ATGSL5,GSL05,GSL5,PMR4	glucan synthase-like 5	Cre03.g185000.t1.1	g3834.t1,BGS2,GTR8	1,3-beta-D-glucan synthase
32899172	Vocar.0015s0223	Vocar.0015s0223.1	Vocar.0015s0223.1.p	PF10509,PF08544,PF00288	PTHR10457,PTHR10457:SF6	KOG0631	2.7.1.46	K12446	GO:0005524	AT3G42850.1		Mevalonate/galactokinase family protein	Cre03.g185300.t1.2	g3840.t1,Cre03.g185300.t1.1,GAK1	
32898942	Vocar.0015s0224	Vocar.0015s0224.1	Vocar.0015s0224.1.p	PF00534,PF08323	PTHR12526,PTHR12526:SF337		2.4.1.21	K00703		AT3G01180.1	AtSS2,SS2	starch synthase 2	Cre03.g185250.t1.2	g3839.t1,Cre03.g185250.t1.1	Soluble starch synthase II
32898828	Vocar.0015s0225	Vocar.0015s0225.1	Vocar.0015s0225.1.p	PF00149	PTHR11668,PTHR11668:SF267	KOG0374			GO:0016787	AT1G07010.1		Calcineurin-like metallo-phosphoesterase superfamily protein	Cre03.g185200.t1.2	g3838.t1,Cre03.g185200.t1.1,CPL3,MPA6	Metallophosphoesterase/metallo-dependent phosphatase
32899160	Vocar.0015s0226	Vocar.0015s0226.1	Vocar.0015s0226.1.p										Cre03.g185150.t1.1	g3837.t1	
32899167	Vocar.0015s0227	Vocar.0015s0227.1	Vocar.0015s0227.1.p	PF12678	PTHR13407,PTHR13407:SF0	KOG1734		K15698	GO:0008270				Cre03.g185100.t1.1	g3836.t1	
32899063	Vocar.0015s0228	Vocar.0015s0228.1	Vocar.0015s0228.1.p	PF13868	PTHR31183,PTHR31183:SF1								Cre03.g185050.t1.1	g3835.t1	Flagellar Associated Protein
32898955	Vocar.0015s0229	Vocar.0015s0229.1	Vocar.0015s0229.1.p												
32899108	Vocar.0015s0230	Vocar.0015s0230.1	Vocar.0015s0230.1.p										Cre03.g184750.t1.1	g3829.t1	
32899043	Vocar.0015s0231	Vocar.0015s0231.1	Vocar.0015s0231.1.p	PF01150	PTHR11782,PTHR11782:SF42	KOG1386	3.6.1.5	K01510	GO:0016787	AT2G02970.1		GDA1/CD39 nucleoside phosphatase family protein	Cre03.g184800.t1.1	g3830.t1	
32898944	Vocar.0015s0232	Vocar.0015s0232.1	Vocar.0015s0232.1.p	PF03151	PTHR11132	KOG1441				AT1G12500.1		Nucleotide-sugar transporter family protein	Cre03.g184850.t1.1	g3831.t1,TPT8	
32899023	Vocar.0015s0233	Vocar.0015s0233.1	Vocar.0015s0233.1.p	PF00656	PTHR31810,PTHR31810:SF6	KOG1546			GO:0006508,GO:0004197	AT1G79340.1	AtMC4,MC4	metacaspase 4	Cre03.g184700.t1.2	g3828.t2,Cre03.g184700.t1.1	
32899113	Vocar.0015s0234	Vocar.0015s0234.1	Vocar.0015s0234.1.p	PF08423	PTHR22942,PTHR22942:SF29		3.6.1.8	K10871		AT1G07745.2	ATRAD51D,RAD51D,SSN1	homolog of RAD51 D	Cre03.g184651.t1.1	g3827.t1,Cre03.g184650.t1.3,RAD51D	
32899206	Vocar.0015s0235	Vocar.0015s0235.1	Vocar.0015s0235.1.p	PF02042	PTHR10270					AT4G35590.1		RWP-RK domain-containing protein	Cre03.g184600.t1.1	g3825.t1,RWP7	RWP-RK transcription factor
32898879	Vocar.0015s0236	Vocar.0015s0236.1	Vocar.0015s0236.1.p	PF09353	PTHR34051,PTHR34051:SF2					AT1G73060.1	LPA3	Low  PSII Accumulation 3	Cre03.g184550.t1.2	g3824.t1,Cre03.g184550.t1.1	Predicted protein
32899003	Vocar.0015s0237	Vocar.0015s0237.1	Vocar.0015s0237.1.p	PF13355	PTHR33925,PTHR33925:SF3					AT5G42480.1	ARC6	Chaperone DnaJ-domain superfamily protein	Cre03.g184500.t1.2	g3823.t1,Cre03.g184500.t1.1	
32899004	Vocar.0015s0237	Vocar.0015s0237.2	Vocar.0015s0237.2.p	PF13355	PTHR33925,PTHR33925:SF3					AT5G42480.1	ARC6	Chaperone DnaJ-domain superfamily protein	Cre03.g184500.t1.2	g3823.t1,Cre03.g184500.t1.1	
32899100	Vocar.0015s0238	Vocar.0015s0238.1	Vocar.0015s0238.1.p	PF07714	PTHR24349	KOG0198,KOG0595,KOG0583	2.7.11.1	K08850	GO:0006468,GO:0004672	AT4G21940.2	CPK15	calcium-dependent protein kinase 15	Cre03.g184450.t1.1	g3822.t1	
32899101	Vocar.0015s0238	Vocar.0015s0238.2	Vocar.0015s0238.2.p	PF07714	PTHR24349	KOG0198,KOG0595	2.7.11.1	K08850	GO:0006468,GO:0004672	AT5G09890.2		Protein kinase family protein	Cre03.g184450.t1.1	g3822.t1	
32899224	Vocar.0015s0239	Vocar.0015s0239.1	Vocar.0015s0239.1.p	PF00293	PTHR16099,PTHR16099:SF5		3.6.1.22,3.6.1.55	K03574	GO:0016787	AT1G68760.1	ATNUDT1,ATNUDX1,NUDX1	nudix hydrolase  1	Cre03.g184400.t1.2	g3821.t1,Cre03.g184400.t1.1	
32898997	Vocar.0015s0240	Vocar.0015s0240.1	Vocar.0015s0240.1.p	PF00076	PTHR13948,PTHR13948:SF3	KOG0145		K13094	GO:0003676	AT3G54230.2	SUA	suppressor of abi3-5	Cre03.g184350.t1.1	g3820.t1	
32898832	Vocar.0015s0241	Vocar.0015s0241.1	Vocar.0015s0241.1.p										Cre03.g184200.t1.1	g3817.t1	
32899165	Vocar.0015s0242	Vocar.0015s0242.1	Vocar.0015s0242.1.p	PF13302	PTHR13256,PTHR13256:SF16	KOG4135			GO:0008080	AT2G04845.1		Acyl-CoA N-acyltransferases (NAT) superfamily protein	Cre03.g184151.t1.1	g3816.t1,Cre03.g184150.t1.2,NAT9	
32899166	Vocar.0015s0242	Vocar.0015s0242.2	Vocar.0015s0242.2.p	PF13523	PTHR13256,PTHR13256:SF16	KOG4135				AT2G04845.1		Acyl-CoA N-acyltransferases (NAT) superfamily protein	Cre03.g184151.t1.1	g3816.t1,Cre03.g184150.t1.2,NAT9	
32898970	Vocar.0015s0243	Vocar.0015s0243.1	Vocar.0015s0243.1.p	PF08797					GO:0016818,GO:0008270,GO:0003676				Cre03.g184100.t1.1	g3815.t1	
32899141	Vocar.0015s0244	Vocar.0015s0244.1	Vocar.0015s0244.1.p	PF01868	PTHR13348	KOG4046	3.1.26.5		GO:0030677,GO:0008033,GO:0006379,GO:0006364,GO:0004540,GO:0003723,GO:0000172				Cre03.g184050.t1.1	g3814.t1	
32899192	Vocar.0015s0245	Vocar.0015s0245.1	Vocar.0015s0245.1.p		PTHR36970,PTHR36970:SF1								Cre03.g184000.t1.2	g3813.t1,Cre03.g184000.t1.1	
32898992	Vocar.0015s0246	Vocar.0015s0246.1	Vocar.0015s0246.1.p										Cre03.g183900.t1.2	g3811.t1,Cre03.g183900.t1.1	
32898835	Vocar.0015s0247	Vocar.0015s0247.1	Vocar.0015s0247.1.p	PF00111	PTHR19370,PTHR19370:SF109			K02639	GO:0051536,GO:0009055	AT1G32550.1		2Fe-2S ferredoxin-like superfamily protein	Cre03.g183850.t1.2	g3810.t1,Cre03.g183850.t1.1	Apoferredoxin
32899176	Vocar.0015s0248	Vocar.0015s0248.1	Vocar.0015s0248.1.p	PF10225	PTHR13598,PTHR13598:SF1								Cre03.g183800.t1.1	g3809.t1	
32899234	Vocar.0015s0249	Vocar.0015s0249.1	Vocar.0015s0249.1.p		PTHR21228,PTHR21228:SF20					AT2G31890.1	ATRAP,RAP	RAP	Cre03.g183750.t1.1	g3808.t1	
32899152	Vocar.0015s0250	Vocar.0015s0250.1	Vocar.0015s0250.1.p	PF02577	PTHR15160,PTHR15160:SF4				GO:0004518				Cre03.g183550.t1.1	g3804.t1	
32899049	Vocar.0015s0251	Vocar.0015s0251.1	Vocar.0015s0251.1.p										Cre03.g183600.t1.1	g3805.t1	
32898967	Vocar.0015s0252	Vocar.0015s0252.1	Vocar.0015s0252.1.p	PF03009	PTHR23344,PTHR23344:SF7		3.1.4.46	K01126	GO:0008081,GO:0006629,GO:0008889	AT5G08030.1		PLC-like phosphodiesterases superfamily protein	Cre03.g183650.t1.1	g3806.t1,GDP4,GDPD4	Glycerophosphoryl diester phosphodiesterase family protein
32898864	Vocar.0015s0253	Vocar.0015s0253.1	Vocar.0015s0253.1.p	PF02364	PTHR12741,PTHR12741:SF7		2.4.1.34	K00706	GO:0016020,GO:0006075,GO:0003843,GO:0000148	AT1G05570.2	ATGSL06,ATGSL6,CALS1,GSL06,GSL6	callose synthase 1	Cre03.g183700.t1.1	g3807.t1,BGS1,GTR10	1,3-beta-D-glucan synthase
32899013	Vocar.0015s0254	Vocar.0015s0254.1	Vocar.0015s0254.1.p		PTHR36770,PTHR36770:SF1					AT3G55250.1			Cre03.g183400.t1.1	g3801.t1	
32899020	Vocar.0015s0255	Vocar.0015s0255.1	Vocar.0015s0255.1.p	PF04851,PF00271	PTHR10799,PTHR10799:SF654	KOG0387	3.6.4.12		GO:0016787,GO:0005524,GO:0003677	AT5G63950.1	CHR24	chromatin remodeling 24	Cre03.g183350.t1.1	g3800.t1,SRH7	
32899092	Vocar.0015s0256	Vocar.0015s0256.1	Vocar.0015s0256.1.p	PF00686	PTHR15048,PTHR15048:SF0		2.7.9.5		GO:2001070	AT5G01260.1		Carbohydrate-binding-like fold	Cre03.g183300.t2.1	g3799.t1	
32899129	Vocar.0015s0257	Vocar.0015s0257.1	Vocar.0015s0257.1.p										Cre03.g183250.t1.2	g3798.t1,Cre03.g183250.t1.1	
32899010	Vocar.0015s0258	Vocar.0015s0258.1	Vocar.0015s0258.1.p	PF06294	PTHR14919,PTHR14919:SF0					AT5G47840.1	AMK2	adenosine monophosphate kinase	Cre03.g183200.t1.2	g3797.t1,Cre03.g183200.t1.1,CPC1	Protein associated with central pair microtubule complex
32898918	Vocar.0015s0259	Vocar.0015s0259.1	Vocar.0015s0259.1.p	PF02466	PTHR14110,PTHR14110:SF6					AT5G24650.1		Mitochondrial import inner membrane translocase subunit Tim17/Tim22/Tim23 family protein	Cre03.g183100.t1.2	g3795.t1,Cre03.g183100.t1.1	Mitochondrial inner membrane translocase
32899169	Vocar.0015s0260	Vocar.0015s0260.1	Vocar.0015s0260.1.p	PF10270		KOG3918				AT5G03345.1			Cre03.g183050.t1.2	g3794.t1,Cre03.g183050.t1.1	
32899061	Vocar.0015s0261	Vocar.0015s0261.1	Vocar.0015s0261.1.p										Cre03.g183000.t1.2	g3793.t1,Cre03.g183000.t1.1	
32898968	Vocar.0015s0262	Vocar.0015s0262.1	Vocar.0015s0262.1.p	PF13401,PF00271,PF07717,PF04408	PTHR18934		3.6.4.13	K12820	GO:0004386	AT3G62310.1		RNA helicase family protein	Cre03.g182950.t1.2	g3792.t1,Cre03.g182950.t1.1	DEAH-box helicase, possibly nuclear pre-mRNA splicing factor
32899028	Vocar.0015s0263	Vocar.0015s0263.1	Vocar.0015s0263.1.p	PF01956	PTHR20917	KOG3312			GO:0016020	AT5G06660.1		Protein of unknown function DUF106, transmembrane	Cre03.g182900.t1.2	g3791.t1,Cre03.g182900.t1.1	
32898916	Vocar.0015s0264	Vocar.0015s0264.1	Vocar.0015s0264.1.p										Cre03.g182850.t1.1	g3790.t1	
32898841	Vocar.0015s0265	Vocar.0015s0265.1	Vocar.0015s0265.1.p	PF00202	PTHR11986,PTHR11986:SF58		2.6.1.44	K00827	GO:0030170,GO:0008483	AT4G39660.1	AGT2	alanine:glyoxylate aminotransferase 2	Cre03.g182800.t1.1	g3789.t1,AGT2	Alanine-glyoxylate transaminase
32899158	Vocar.0015s0266	Vocar.0015s0266.1	Vocar.0015s0266.1.p												
32899093	Vocar.0015s0267	Vocar.0015s0267.1	Vocar.0015s0267.1.p				2.7.7.6	K03006							
32898882	Vocar.0015s0268	Vocar.0015s0268.1	Vocar.0015s0268.1.p	PF04916	PTHR12370	KOG3774	3.1.1.5						Cre03.g182750.t1.2	g3788.t1,Cre03.g182750.t1.1	
32899222	Vocar.0015s0269	Vocar.0015s0269.1	Vocar.0015s0269.1.p	PF06203	PTHR31832,PTHR31832:SF3				GO:0005515	AT5G15850.1	ATCOL1,COL1	CONSTANS-like 1	Cre03.g182700.t1.1	g3787.t1	
32899127	Vocar.0015s0270	Vocar.0015s0270.1	Vocar.0015s0270.1.p	PF01553	PTHR12497,PTHR12497:SF0	KOG2847	2.3.1.23	K13511	GO:0016746,GO:0008152,GO:0006644	AT3G05510.1		Phospholipid/glycerol acyltransferase family protein	Cre03.g182650.t1.2	g3786.t1,Cre03.g182650.t1.1,PGA1	
32899114	Vocar.0015s0271	Vocar.0015s0271.1	Vocar.0015s0271.1.p	PF08642						AT5G08450.1			Cre03.g182600.t1.1	g3785.t1	Predicted protein
32899115	Vocar.0015s0271	Vocar.0015s0271.2	Vocar.0015s0271.2.p	PF08642						AT5G08450.1			Cre03.g182600.t1.1	g3785.t1	Predicted protein
32898924	Vocar.0015s0272	Vocar.0015s0272.1	Vocar.0015s0272.1.p	PF13473	PTHR34192,PTHR34192:SF2			K02638		AT1G76100.1	PETE1	plastocyanin 1	Cre03.g182551.t1.2	g3784.t1,Cre03.g182551.t1.1,PC6-2	Pre-apoplastocyanin
32899094	Vocar.0015s0273	Vocar.0015s0273.1	Vocar.0015s0273.1.p	PF00127	PTHR34192,PTHR34192:SF2			K02638	GO:0009055,GO:0005507	AT1G76100.1	PETE1	plastocyanin 1	Cre03.g182551.t1.2	g3784.t1,Cre03.g182551.t1.1,PC6-2	Pre-apoplastocyanin
32899185	Vocar.0015s0274	Vocar.0015s0274.1	Vocar.0015s0274.1.p	PF07992	PTHR22912,PTHR22912:SF167	KOG2755	1.11.1.1		GO:0055114,GO:0016491	AT3G27820.1	ATMDAR4,MDAR4	monodehydroascorbate reductase 4	Cre03.g182550.t1.1	g3783.t1,PNO3	
32898909	Vocar.0015s0275	Vocar.0015s0275.1	Vocar.0015s0275.1.p	PF08492	PTHR14094,PTHR14094:SF9	KOG2376		K03108	GO:0048500,GO:0008312,GO:0006614	AT1G67650.1		SRP72 RNA-binding domain	Cre03.g182500.t1.2	g3782.t1,Cre03.g182500.t1.1,SRP72	Subunit of the Signal Recognition Particle
32898979	Vocar.0015s0276	Vocar.0015s0276.1	Vocar.0015s0276.1.p												
32898957	Vocar.0015s0277	Vocar.0015s0277.1	Vocar.0015s0277.1.p	PF00763,PF02882	PTHR10025	KOG0089	3.5.4.9,1.5.1.5		GO:0055114,GO:0009396,GO:0004488,GO:0003824	AT3G12290.1		Amino acid dehydrogenase family protein	Cre03.g182450.t1.2	g3781.t1,Cre03.g182450.t1.1	
32899045	Vocar.0015s0278	Vocar.0015s0278.1	Vocar.0015s0278.1.p												
32899150	Vocar.0015s0279	Vocar.0015s0279.1	Vocar.0015s0279.1.p	PF05615	PTHR23405,PTHR23405:SF5	KOG3215		K13176	GO:0006397,GO:0000445	AT3G02950.1	AtTHO7,THO7	Tho complex subunit 7/Mft1p	Cre03.g182350.t1.2	g3779.t1,Cre03.g182350.t1.1	
32899134	Vocar.0015s0280	Vocar.0015s0280.1	Vocar.0015s0280.1.p	PF00300	PTHR23029,PTHR23029:SF18	KOG0235	3.1.3.46			AT3G05170.1		Phosphoglycerate mutase family protein	Cre03.g182300.t1.1	g3778.t1,PGM7	
32899056	Vocar.0015s0281	Vocar.0015s0281.1	Vocar.0015s0281.1.p												
32899200	Vocar.0015s0282	Vocar.0015s0282.1	Vocar.0015s0282.1.p		PTHR11017,PTHR11017:SF145		4.6.1.1						Cre03.g182200.t1.1	g3776.t1	
32899197	Vocar.0015s0283	Vocar.0015s0283.1	Vocar.0015s0283.1.p	PF10561	PTHR31296,PTHR31296:SF1					AT2G44850.1			Cre03.g181600.t1.1	g3764.t1	
32898899	Vocar.0015s0284	Vocar.0015s0284.1	Vocar.0015s0284.1.p	PF07574	PTHR20973,PTHR20973:SF0	KOG4718			GO:0030915,GO:0006281	AT5G21140.1	emb1379	embryo defective 1379	Cre03.g181650.t1.2	g3765.t1,Cre03.g181650.t1.1	
32898931	Vocar.0015s0285	Vocar.0015s0285.1	Vocar.0015s0285.1.p	PF04536	PTHR30373		3.1.3.2			AT1G54780.1	TLP18.3	thylakoid lumen 18.3 kDa protein	Cre03.g182150.t1.2	g3775.t1,Cre03.g182150.t1.1	Predicted protein
32899051	Vocar.0015s0286	Vocar.0015s0286.1	Vocar.0015s0286.1.p	PF05770	PTHR14217,PTHR14217:SF1		2.7.1.159,2.7.1.134	K00913	GO:0052726,GO:0052725,GO:0047325,GO:0032957,GO:0005622,GO:0005524,GO:0000287	AT2G43980.1	AtITPK4,ITPK4	inositol 1,3,4-trisphosphate 5/6-kinase 4	Cre03.g182100.t1.1	g3774.t1,IPK	
32899068	Vocar.0015s0287	Vocar.0015s0287.1	Vocar.0015s0287.1.p	PF13193,PF00501	PTHR24096,PTHR24096:SF46		6.2.1.3,2.7.8.11	K01897	GO:0008152,GO:0003824	AT4G11030.1		AMP-dependent synthetase and ligase family protein	Cre03.g182050.t1.2	g3773.t1,Cre03.g182050.t1.1	
32898878	Vocar.0015s0288	Vocar.0015s0288.1	Vocar.0015s0288.1.p										Cre03.g182000.t1.2	g3772.t1,Cre03.g182000.t1.1	
32899002	Vocar.0015s0289	Vocar.0015s0289.1	Vocar.0015s0289.1.p										Cre03.g181800.t1.2	g3768.t1,Cre03.g181800.t1.1	
32898960	Vocar.0015s0290	Vocar.0015s0290.1	Vocar.0015s0290.1.p										Cre03.g181750.t1.2	g3767.t1,Cre03.g181750.t1.1	
32898881	Vocar.0015s0291	Vocar.0015s0291.1	Vocar.0015s0291.1.p	PF00069	PTHR24361		2.7.11.1		GO:0006468,GO:0005524,GO:0004672	AT3G08720.2	ATPK19,ATPK2,ATS6K2,S6K2	serine/threonine protein kinase 2	Cre03.g181700.t1.1	g3766.t1	
32899050	Vocar.0015s0292	Vocar.0015s0292.1	Vocar.0015s0292.1.p	PF02446	PTHR32438,PTHR32438:SF5		2.4.1.25	K00705	GO:0005975,GO:0004134	AT5G64860.1	DPE1	disproportionating enzyme	Cre03.g181500.t1.2	g3761.t1,Cre03.g181500.t1.1,STA11	alpha-1,4-glucanotransferase
32899099	Vocar.0015s0293	Vocar.0015s0293.1	Vocar.0015s0293.1.p	PF04715,PF00117,PF00425	PTHR11236,PTHR11236:SF18	KOG1224	2.6.1.85	K13950	GO:0016833,GO:0009058	AT2G28880.1	ADCS,emb1997	para-aminobenzoate (PABA) synthase family protein	Cre03.g181400.t1.1	g3759.t1,ADC1	Aminodeoxychorismate synthase
32899018	Vocar.0015s0294	Vocar.0015s0294.1	Vocar.0015s0294.1.p	PF03567	PTHR32301				GO:0016021,GO:0008146				Cre03.g181000.t1.1	g3751.t1	
32898852	Vocar.0015s0295	Vocar.0015s0295.1	Vocar.0015s0295.1.p										Cre03.g181050.t1.1	g3752.t1	
32899128	Vocar.0015s0296	Vocar.0015s0296.1	Vocar.0015s0296.1.p	PF01221	PTHR11886,PTHR11886:SF33	KOG3430	3.6.4.2	K10418	GO:0007017,GO:0005875	AT4G15930.1		Dynein light chain type 1 family protein	Cre03.g181150.t1.1	g3754.t1,FLA14,LC8,ROC106,RSP22	Dynein arm light chain 8, LC8
32899088	Vocar.0015s0297	Vocar.0015s0297.1	Vocar.0015s0297.1.p	PF01039	PTHR22855,PTHR22855:SF13		6.4.1.4	K01969		AT4G34030.1	MCCB	3-methylcrotonyl-CoA carboxylase	Cre03.g181200.t1.2	g3755.t1,Cre03.g181200.t1.1	
32898980	Vocar.0015s0298	Vocar.0015s0298.1	Vocar.0015s0298.1.p	PF13460	PTHR15020,PTHR15020:SF11					AT4G31530.1		NAD(P)-binding Rossmann-fold superfamily protein	Cre03.g181250.t1.1	g3756.t1,SNE18	NAD-dependent sugar epimerase/dehydratase
32899130	Vocar.0015s0299	Vocar.0015s0299.1	Vocar.0015s0299.1.p	PF00275	PTHR21090,PTHR21090:SF21	KOG0692	2.5.1.19	K00800	GO:0016765	AT2G45300.1		RNA 3\'-terminal phosphate cyclase/enolpyruvate transferase, alpha/beta	Cre03.g181300.t1.2	g3757.t1,Cre03.g181300.t1.1,SHK6,SHKG1	5-enolpyruvylshikimate-3-phosphate synthase
32899038	Vocar.0015s0300	Vocar.0015s0300.1	Vocar.0015s0300.1.p	PF01196	PTHR14413	KOG3280		K02879	GO:0006412,GO:0005840,GO:0005622,GO:0003735	AT5G64650.1		Ribosomal protein L17 family protein	Cre03.g181350.t1.1	g3758.t1	Mitochondrial ribosomal protein L17
32898934	Vocar.0015s0301	Vocar.0015s0301.1	Vocar.0015s0301.1.p										Cre03.g180900.t1.1	g3749.t1	
32898848	Vocar.0015s0302	Vocar.0015s0302.1	Vocar.0015s0302.1.p	PF00626,PF04810,PF08033,PF04815,PF04811	PTHR11141			K14006	GO:0030127,GO:0008270,GO:0006888,GO:0006886	AT4G14160.1		Sec23/Sec24 protein transport family protein	Cre03.g180850.t1.2	g3748.t1,Cre03.g180850.t1.1	COP-II coat subunit
32899190	Vocar.0015s0303	Vocar.0015s0303.1	Vocar.0015s0303.1.p	PF08295,PF02671,PF16879	PTHR12346	KOG4204		K11644	GO:0006355	AT1G70060.1	SNL4	SIN3-like 4	Cre03.g180800.t1.1	g3747.t1,HDA16	
32898977	Vocar.0015s0304	Vocar.0015s0304.1	Vocar.0015s0304.1.p	PF01722	PTHR12735,PTHR12735:SF3	KOG2313		K05527		AT4G26500.1	ATSUFE,CPSUFE,EMB1374,SUFE1	chloroplast sulfur E	Cre03.g180700.t1.1	g3745.t1	
32898978	Vocar.0015s0304	Vocar.0015s0304.2	Vocar.0015s0304.2.p	PF01722	PTHR12735,PTHR12735:SF3					AT4G26500.1	ATSUFE,CPSUFE,EMB1374,SUFE1	chloroplast sulfur E	Cre03.g180700.t1.1	g3745.t1	
32898894	Vocar.0015s0305	Vocar.0015s0305.1	Vocar.0015s0305.1.p	PF13365,PF12812	PTHR22939,PTHR22939:SF66		3.4.21.108			AT3G03380.1	DegP7	DegP protease 7	Cre03.g180650.t1.1	g3744.t1	DegP-type protease
32898895	Vocar.0015s0305	Vocar.0015s0305.2	Vocar.0015s0305.2.p	PF13365,PF12812	PTHR22939,PTHR22939:SF66		3.4.21.108			AT3G03380.1	DegP7	DegP protease 7	Cre03.g180650.t1.1	g3744.t1	DegP-type protease
32898819	Vocar.0015s0306	Vocar.0015s0306.1	Vocar.0015s0306.1.p							AT3G23255.2			Cre03.g180500.t1.1	g3741.t1	
32899168	Vocar.0015s0307	Vocar.0015s0307.1	Vocar.0015s0307.1.p	PF00149,PF02872	PTHR11575,PTHR11575:SF24	KOG4419	3.1.3.5	K01081	GO:0016787,GO:0009166				Cre03.g180450.t1.2	g3740.t1,Cre03.g180450.t1.1,FPN1	5\'-nucleotidase and Flagellar Associated Protein
32898838	Vocar.0015s0308	Vocar.0015s0308.1	Vocar.0015s0308.1.p	PF01111	PTHR23415	KOG3484		K02219	GO:0016538,GO:0007049	AT2G27960.1	CKS1,CKS1AT	cyclin-dependent kinase-subunit 1	Cre03.g180350.t1.2	g3738.t1,Cre03.g180350.t1.1,NSG16	Cyclin dependent kinase regulatory subunit
32899139	Vocar.0015s0309	Vocar.0015s0309.1	Vocar.0015s0309.1.p	PF00175,PF00258,PF00667	PTHR19384	KOG1158	1.8.1.2	K00380	GO:0055114,GO:0016491,GO:0010181	AT4G30210.1	AR2,ATR2	P450 reductase 2	Cre03.g180300.t1.2	g3737.t1,Cre03.g180300.t1.1,SIR3	Sulfite reductase
32899065	Vocar.0015s0310	Vocar.0015s0310.1	Vocar.0015s0310.1.p	PF01658,PF07994	PTHR11510,PTHR11510:SF6		5.5.1.4	K01858	GO:0008654,GO:0006021,GO:0004512	AT2G22240.1	ATIPS2,ATMIPS2,MIPS2	myo-inositol-1-phosphate synthase 2	Cre03.g180250.t1.2	g3736.t1,Cre03.g180250.t1.1,IPS1	
32898945	Vocar.0015s0311	Vocar.0015s0311.1	Vocar.0015s0311.1.p		PTHR23315					AT5G58680.1		ARM repeat superfamily protein	Cre03.g180151.t1.1	g3734.t1,Cre03.g180150.t1.2	
32898946	Vocar.0015s0311	Vocar.0015s0311.2	Vocar.0015s0311.2.p		PTHR23315					AT5G58680.1		ARM repeat superfamily protein	Cre03.g180151.t1.1	g3734.t1,Cre03.g180150.t1.2	
32898867	Vocar.0015s0312	Vocar.0015s0312.1	Vocar.0015s0312.1.p	PF00400					GO:0005515	AT2G19430.1	AtTHO6,DWA1,THO6	DWD (DDB1-binding WD40 protein) hypersensitive to ABA 1	Cre03.g180200.t1.2	g3735.t1,Cre03.g180200.t1.1	
32899163	Vocar.0015s0313	Vocar.0015s0313.1	Vocar.0015s0313.1.p												
32898906	Vocar.0015s0314	Vocar.0015s0314.1	Vocar.0015s0314.1.p					K06236							
32899131	Vocar.0015s0315	Vocar.0015s0315.1	Vocar.0015s0315.1.p		PTHR10253,PTHR10253:SF5					AT3G20740.1	FIE,FIE1,FIS3	Transducin/WD40 repeat-like superfamily protein	Cre03.g180050.t1.1	g3732.t1	
32899044	Vocar.0015s0316	Vocar.0015s0316.1	Vocar.0015s0316.1.p										Cre03.g180000.t1.2	g3730.t1,Cre03.g180000.t1.1	
32898936	Vocar.0015s0317	Vocar.0015s0317.1	Vocar.0015s0317.1.p												
32898857	Vocar.0015s0318	Vocar.0015s0318.1	Vocar.0015s0318.1.p	PF03167	PTHR12159		3.2.2.29	K03649	GO:0016799,GO:0006281				Cre03.g180100.t1.2	g3733.t1,Cre03.g180100.t1.1,UNG2	
32899198	Vocar.0015s0319	Vocar.0015s0319.1	Vocar.0015s0319.1.p												
32899064	Vocar.0015s0320	Vocar.0015s0320.1	Vocar.0015s0320.1.p												
32899156	Vocar.0015s0321	Vocar.0015s0321.1	Vocar.0015s0321.1.p										Cre03.g179901.t1.1	g3726.t1,Cre73.g794950.t1.1	
32898844	Vocar.0015s0322	Vocar.0015s0322.1	Vocar.0015s0322.1.p	PF01189	PTHR22808,PTHR22808:SF1	KOG2198	2.1.1.203	K15334	GO:0008168	AT2G22400.1		S-adenosyl-L-methionine-dependent methyltransferases superfamily protein	Cre03.g179860.t1.1	g3724.t1	
32898941	Vocar.0015s0323	Vocar.0015s0323.1	Vocar.0015s0323.1.p										Cre03.g179820.t1.1	g3722.t1	
32899075	Vocar.0015s0324	Vocar.0015s0324.1	Vocar.0015s0324.1.p	PF07466									Cre03.g179800.t1.2	g3721.t1,Cre03.g179800.t1.1	Low-CO2-inducible membrane protein
