proteinId	gotermId	goName	gotermType	goAcc
4539	24336	unfolded protein binding	molecular_function	GO:0051082
4539	4591	protein folding	biological_process	GO:0006457
4539	3736	ATP binding	molecular_function	GO:0005524
4541	9988	phosphoric monoester hydrolase activity	molecular_function	GO:0016791
4541	5830	metabolic process	biological_process	GO:0008152
4541	9985	hydrolase activity	molecular_function	GO:0016787
4541	2335	4-nitrophenylphosphatase activity	molecular_function	GO:0003869
4542	2312	2-acylglycerol O-acyltransferase activity	molecular_function	GO:0003846
4544	25165	cholesterol sulfotransferase activity	molecular_function	GO:0051922
4544	23957	proteoglycan sulfotransferase activity	molecular_function	GO:0050698
4544	23953	galactose 3-O-sulfotransferase activity	molecular_function	GO:0050694
4544	11395	phenanthrol sulfotransferase activity	molecular_function	GO:0019111
4544	11029	2-phenanthrol sulfotransferase activity	molecular_function	GO:0018727
4544	11028	9-phenanthrol sulfotransferase activity	molecular_function	GO:0018726
4544	11027	trans-3,4-dihydrodiolphenanthrene sulfotransferase activity	molecular_function	GO:0018725
4544	11026	4-phenanthrol sulfotransferase activity	molecular_function	GO:0018724
4544	11025	3-phenanthrol sulfotransferase activity	molecular_function	GO:0018723
4544	11024	1-phenanthrol sulfotransferase activity	molecular_function	GO:0018722
4544	11023	trans-9R,10R-dihydrodiolphenanthrene sulfotransferase activity	molecular_function	GO:0018721
4544	10254	heparan sulfate 6-O-sulfotransferase activity	molecular_function	GO:0017095
4544	9511	HNK-1 sulfotransferase activity	molecular_function	GO:0016232
4544	2794	heparan sulfate 2-O-sulfotransferase activity	molecular_function	GO:0004394
4544	769	N-acetylgalactosamine 4-O-sulfotransferase activity	molecular_function	GO:0001537
4544	750	N-acetylglucosamine 6-O-sulfotransferase activity	molecular_function	GO:0001517
4548	9320	membrane	cellular_component	GO:0016020
4551	4643	ubiquitin cycle	biological_process	GO:0006512
4551	4598	protein modification process	biological_process	GO:0006464
4551	3827	intracellular	cellular_component	GO:0005622
4551	3200	ubiquitin-protein ligase activity	molecular_function	GO:0004842
4551	24691	negative regulation of ubiquitin-protein ligase activity	biological_process	GO:0051444
4551	24690	positive regulation of ubiquitin-protein ligase activity	biological_process	GO:0051443
4551	24687	regulation of ubiquitin-protein ligase activity during meiotic cell cycle	biological_process	GO:0051440
4551	24685	regulation of ubiquitin-protein ligase activity	biological_process	GO:0051438
4552	24783	iron-sulfur cluster binding	molecular_function	GO:0051536
4552	6664	electron carrier activity	molecular_function	GO:0009055
4552	4283	electron transport	biological_process	GO:0006118
4552	24784	2 iron, 2 sulfur cluster binding	molecular_function	GO:0051537
4554	12251	heme binding	molecular_function	GO:0020037
4554	4283	electron transport	biological_process	GO:0006118
4554	3721	iron ion binding	molecular_function	GO:0005506
4554	2888	monooxygenase activity	molecular_function	GO:0004497
4554	19287	spheroidene monooxygenase activity	molecular_function	GO:0043823
4554	10906	alpha-pinene dehydrogenase activity	molecular_function	GO:0018600
4554	10905	2-hydroxyisobutyrate 3-monooxygenase activity	molecular_function	GO:0018599
4554	10904	hydroxymethylsilanetriol oxidase activity	molecular_function	GO:0018598
4554	10903	ammonia monooxygenase activity	molecular_function	GO:0018597
4554	10902	dimethylsilanediol hydroxylase activity	molecular_function	GO:0018596
4554	10901	alpha-pinene monooxygenase activity	molecular_function	GO:0018595
4554	10900	tert-butyl alcohol 2-monooxygenase activity	molecular_function	GO:0018594
4554	10899	4-chlorophenoxyacetate monooxygenase activity	molecular_function	GO:0018593
4554	10898	4-nitrocatechol 4-monooxygenase activity	molecular_function	GO:0018592
4554	10897	methyl tertiary butyl ether 3-monooxygenase activity	molecular_function	GO:0018591
4554	10896	methylsilanetriol hydroxylase activity	molecular_function	GO:0018590
4554	10895	di-n-butyltin dioxygenase activity	molecular_function	GO:0018589
4554	10894	tri-n-butyltin dioxygenase activity	molecular_function	GO:0018588
4554	10893	limonene 8-monooxygenase activity	molecular_function	GO:0018587
4554	10892	mono-butyltin dioxygenase activity	molecular_function	GO:0018586
4554	10891	fluorene oxygenase activity	molecular_function	GO:0018585
4555	9246	pantothenate biosynthetic process	biological_process	GO:0015940
4555	2330	3-methyl-2-oxobutanoate hydroxymethyltransferase activity	molecular_function	GO:0003864
4555	2290	catalytic activity	molecular_function	GO:0003824
4556	4851	aromatic compound metabolic process	biological_process	GO:0006725
4556	4283	electron transport	biological_process	GO:0006118
4556	2888	monooxygenase activity	molecular_function	GO:0004497
4556	9710	oxidoreductase activity	molecular_function	GO:0016491
4556	5830	metabolic process	biological_process	GO:0008152
4556	19196	6-hydroxynicotinate 3-monooxygenase activity	molecular_function	GO:0043731
4556	19184	2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase	molecular_function	GO:0043719
4556	11397	limonene monooxygenase activity	molecular_function	GO:0019113
4556	10963	toluene 3-monooxygenase activity	molecular_function	GO:0018657
4556	10962	phenanthrene 3,4-monooxygenase activity	molecular_function	GO:0018656
4556	10961	2-oxo-delta3-4,5,5-trimethylcyclopentenylacetyl-CoA 1,2-monooxygenase activity	molecular_function	GO:0018655
4556	10960	2-hydroxy-phenylacetate hydroxylase activity	molecular_function	GO:0018654
4556	10959	3-methyl-2-oxo-1,2-dihydroquinoline 6-monooxygenase activity	molecular_function	GO:0018653
4556	10958	toluene-sulfonate methyl-monooxygenase activity	molecular_function	GO:0018652
4556	10957	toluene-4-sulfonate monooxygenase activity	molecular_function	GO:0018651
4556	10956	styrene monooxygenase activity	molecular_function	GO:0018650
4556	10955	tetrahydrofuran hydroxylase activity	molecular_function	GO:0018649
4556	10954	methanesulfonic acid monooxygenase activity	molecular_function	GO:0018648
4556	10953	phenanthrene 1,2-monooxygenase activity	molecular_function	GO:0018647
4556	10952	1-hydroxy-2-oxolimonene 1,2-monooxygenase activity	molecular_function	GO:0018646
4556	10950	toluene 2-monooxygenase activity	molecular_function	GO:0018644
4556	10949	carbon disulfide oxygenase activity	molecular_function	GO:0018643
4556	10948	chlorophenol 4-monooxygenase activity	molecular_function	GO:0018642
4556	10947	6-hydroxy-3-methyl-2-oxo-1,2-dihydroquinoline 6-monooxygenase activity	molecular_function	GO:0018641
4556	10946	dibenzothiophene monooxygenase activity	molecular_function	GO:0018640
4556	10945	xylene monooxygenase activity	molecular_function	GO:0018639
4556	10944	toluene 4-monooxygenase activity	molecular_function	GO:0018638
4556	10943	1-hydroxy-2-naphthoate hydroxylase activity	molecular_function	GO:0018637
4556	10942	phenanthrene 9,10-monooxygenase activity	molecular_function	GO:0018636
4556	10941	limonene 1,2-monooxygenase activity	molecular_function	GO:0018635
4556	10940	alpha-pinene monooxygenase [NADH] activity	molecular_function	GO:0018634
4556	10939	dimethyl sulfide monooxygenase activity	molecular_function	GO:0018633
4556	10938	4-nitrophenol 4-monooxygenase activity	molecular_function	GO:0018632
4556	10937	phenylacetate hydroxylase activity	molecular_function	GO:0018631
4556	10936	3,5-xylenol methylhydroxylase activity	molecular_function	GO:0018630
4556	10781	4-chlorobenzaldehyde oxidase activity	molecular_function	GO:0018471
4556	6319	3-(3-hydroxy-phenyl)propionate hydroxylase activity	molecular_function	GO:0008688
4557	9977	nucleotidyltransferase activity	molecular_function	GO:0016779
4557	4541	RNA processing	biological_process	GO:0006396
4557	2216	RNA binding	molecular_function	GO:0003723
4560	9321	integral to membrane	cellular_component	GO:0016021
4560	4927	transport	biological_process	GO:0006810
4560	3546	transporter activity	molecular_function	GO:0005215
4560	9320	membrane	cellular_component	GO:0016020
4562	19908	regulation of transcription	biological_process	GO:0045449
4562	13391	transcription regulator activity	molecular_function	GO:0030528
4562	3838	nucleus	cellular_component	GO:0005634
4563	4514	transcription from RNA polymerase II promoter	biological_process	GO:0006366
4563	3864	DNA-directed RNA polymerase II, core complex	cellular_component	GO:0005665
4563	2176	DNA binding	molecular_function	GO:0003677
4563	4499	transcription	biological_process	GO:0006350
4563	2356	DNA-directed RNA polymerase activity	molecular_function	GO:0003899
4563	16888	RNA polymerase activity	molecular_function	GO:0034062
4563	2359	DNA-directed RNA polymerase III activity	molecular_function	GO:0003902
4563	2358	DNA-directed RNA polymerase II activity	molecular_function	GO:0003901
4563	2357	DNA-directed RNA polymerase I activity	molecular_function	GO:0003900
4565	4691	proline biosynthetic process	biological_process	GO:0006561
4565	2756	glutamate-5-semialdehyde dehydrogenase activity	molecular_function	GO:0004350
4565	6284	amino acid biosynthetic process	biological_process	GO:0008652
4565	2755	glutamate 5-kinase activity	molecular_function	GO:0004349
4565	9710	oxidoreductase activity	molecular_function	GO:0016491
4565	5830	metabolic process	biological_process	GO:0008152
4569	4642	ubiquitin-dependent protein catabolic process	biological_process	GO:0006511
4569	4024	proteasome core complex	cellular_component	GO:0005839
4569	2706	threonine endopeptidase activity	molecular_function	GO:0004298
4569	2707	proteasome endopeptidase activity	molecular_function	GO:0004299
4570	4642	ubiquitin-dependent protein catabolic process	biological_process	GO:0006511
4570	4024	proteasome core complex	cellular_component	GO:0005839
4570	2706	threonine endopeptidase activity	molecular_function	GO:0004298
4570	2707	proteasome endopeptidase activity	molecular_function	GO:0004299
4572	13917	heat shock protein binding	molecular_function	GO:0031072
4573	9321	integral to membrane	cellular_component	GO:0016021
4574	3727	protein binding	molecular_function	GO:0005515
4576	10048	isomerase activity	molecular_function	GO:0016853
4576	6254	queuosine biosynthetic process	biological_process	GO:0008616
4580	2832	inositol or phosphatidylinositol phosphatase activity	molecular_function	GO:0004437
4582	4559	translational termination	biological_process	GO:0006415
4582	2230	translation release factor activity	molecular_function	GO:0003747
4585	2176	DNA binding	molecular_function	GO:0003677
4587	5846	methyltransferase activity	molecular_function	GO:0008168
4587	5830	metabolic process	biological_process	GO:0008152
4589	5905	peptidase activity	molecular_function	GO:0008233
4589	4639	proteolysis	biological_process	GO:0006508
4589	3838	nucleus	cellular_component	GO:0005634
4590	9985	hydrolase activity	molecular_function	GO:0016787
4590	18285	3prime-tRNA processing endoribonuclease activity	molecular_function	GO:0042781
4593	5830	metabolic process	biological_process	GO:0008152
4593	2290	catalytic activity	molecular_function	GO:0003824
4593	2881	methylglutaconyl-CoA hydratase activity	molecular_function	GO:0004490
4594	19912	cell redox homeostasis	biological_process	GO:0045454
4594	8403	protein disulfide oxidoreductase activity	molecular_function	GO:0015035
4594	6664	electron carrier activity	molecular_function	GO:0009055
4594	4283	electron transport	biological_process	GO:0006118
4596	5830	metabolic process	biological_process	GO:0008152
4596	2290	catalytic activity	molecular_function	GO:0003824
4596	2603	dodecenoyl-CoA delta-isomerase activity	molecular_function	GO:0004165
4600	6444	cyclopropane-fatty-acyl-phospholipid synthase activity	molecular_function	GO:0008825
4600	6248	lipid biosynthetic process	biological_process	GO:0008610
4603	19316	monomethylamine methyltransferase activity	molecular_function	GO:0043852
4603	19315	methanol-specific methylcobalamin:coenzyme M methyltransferase activity	molecular_function	GO:0043851
4603	19298	trimethylamine methyltransferase activity	molecular_function	GO:0043834
4603	19297	methylamine-specific methylcobalamin:coenzyme M methyltransferase activity	molecular_function	GO:0043833
4603	19291	tRNA (adenine-57, 58-N(1)-) methyltransferase activity	molecular_function	GO:0043827
4603	19267	hydroxyneurosporene-O-methyltransferase activity	molecular_function	GO:0043803
4603	19255	dimethylamine methyltransferase activity	molecular_function	GO:0043791
4603	19254	dimethyladenosine transferase activity	molecular_function	GO:0043790
4603	19246	cobalt-precorrin-3 C17-methyltransferase activity	molecular_function	GO:0043782
4603	19244	cobalt-precorrin-5B C1-methyltransferase activity	molecular_function	GO:0043780
4603	19241	cobalt-precorrin-7 C15-methyltransferase activity	molecular_function	GO:0043777
4603	19240	cobalt-precorrin-6B C5-methyltransferase activity	molecular_function	GO:0043776
4603	19234	demethylmenaquinone methyltransferase activity	molecular_function	GO:0043770
4603	13642	methylarsonite methyltransferase activity	molecular_function	GO:0030792
4603	11960	protein-arginine N5-methyltransferase activity	molecular_function	GO:0019702
4603	11011	1-phenanthrol methyltransferase activity	molecular_function	GO:0018707
4603	10743	protein-leucine O-methyltransferase activity	molecular_function	GO:0018423
4603	9664	rRNA (uridine) methyltransferase activity	molecular_function	GO:0016436
4603	9663	rRNA (guanine) methyltransferase activity	molecular_function	GO:0016435
4603	9662	rRNA (cytosine) methyltransferase activity	molecular_function	GO:0016434
4603	9661	rRNA (adenine) methyltransferase activity	molecular_function	GO:0016433
4603	9659	tRNA (uridine) methyltransferase activity	molecular_function	GO:0016431
4603	9655	tRNA (cytosine)-methyltransferase activity	molecular_function	GO:0016427
4603	9654	tRNA (adenine)-methyltransferase activity	molecular_function	GO:0016426
4603	9653	tRNA (guanosine) methyltransferase activity	molecular_function	GO:0016424
4603	9652	tRNA (guanine) methyltransferase activity	molecular_function	GO:0016423
4603	9572	tRNA (uracil) methyltransferase activity	molecular_function	GO:0016300
4603	9557	protein-lysine N-methyltransferase activity	molecular_function	GO:0016279
4603	9556	lysine N-methyltransferase activity	molecular_function	GO:0016278
4603	9553	protein-arginine N-methyltransferase activity	molecular_function	GO:0016274
4603	9552	arginine N-methyltransferase activity	molecular_function	GO:0016273
4603	9489	selenocysteine methyltransferase activity	molecular_function	GO:0016205
4603	6977	rRNA (cytosine-C5-967)-methyltransferase activity	molecular_function	GO:0009383
4603	6619	DNA-methyltransferase activity	molecular_function	GO:0009008
4603	6282	rRNA (uridine-2prime-O-)-methyltransferase activity	molecular_function	GO:0008650
4603	6281	rRNA methyltransferase activity	molecular_function	GO:0008649
4603	6085	2-polyprenyl-6-methoxy-1,4-benzoquinone methyltransferase activity	molecular_function	GO:0008425
4603	5992	site-specific DNA-methyltransferase (cytosine-specific) activity	molecular_function	GO:0008326
4603	5945	protein methyltransferase activity	molecular_function	GO:0008276
4603	5853	tRNA methyltransferase activity	molecular_function	GO:0008175
4603	5852	mRNA methyltransferase activity	molecular_function	GO:0008174
4603	5851	RNA methyltransferase activity	molecular_function	GO:0008173
4603	5850	S-methyltransferase activity	molecular_function	GO:0008172
4603	5849	O-methyltransferase activity	molecular_function	GO:0008171
4603	5848	N-methyltransferase activity	molecular_function	GO:0008170
4603	5847	C-methyltransferase activity	molecular_function	GO:0008169
4603	2346	C-terminal protein carboxyl methyltransferase activity	molecular_function	GO:0003880
4603	175	rRNA (adenine-N6,N6-)-dimethyltransferase activity	molecular_function	GO:0000179
4604	21106	response to antibiotic	biological_process	GO:0046677
4604	13507	beta-lactam antibiotic catabolic process	biological_process	GO:0030655
4604	6419	beta-lactamase activity	molecular_function	GO:0008800
4607	5939	zinc ion binding	molecular_function	GO:0008270
4607	2175	nucleic acid binding	molecular_function	GO:0003676
4608	9985	hydrolase activity	molecular_function	GO:0016787
4616	5716	ATP-dependent helicase activity	molecular_function	GO:0008026
4616	3736	ATP binding	molecular_function	GO:0005524
4616	2175	nucleic acid binding	molecular_function	GO:0003676
4616	10013	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	molecular_function	GO:0016818
4616	3838	nucleus	cellular_component	GO:0005634
4616	2450	ATP-dependent DNA helicase activity	molecular_function	GO:0004003
4616	4301	nucleobase, nucleoside, nucleotide and nucleic acid metabolic process	biological_process	GO:0006139
4616	2176	DNA binding	molecular_function	GO:0003677
4617	2175	nucleic acid binding	molecular_function	GO:0003676
4618	5939	zinc ion binding	molecular_function	GO:0008270
4618	3727	protein binding	molecular_function	GO:0005515
4618	3838	nucleus	cellular_component	GO:0005634
4618	2176	DNA binding	molecular_function	GO:0003677
4624	4556	translation	biological_process	GO:0006412
4624	4025	ribosome	cellular_component	GO:0005840
4624	3827	intracellular	cellular_component	GO:0005622
4624	2227	structural constituent of ribosome	molecular_function	GO:0003735
4627	4499	transcription	biological_process	GO:0006350
4627	3838	nucleus	cellular_component	GO:0005634
4627	2356	DNA-directed RNA polymerase activity	molecular_function	GO:0003899
4627	2176	DNA binding	molecular_function	GO:0003677
4627	21401	protein dimerization activity	molecular_function	GO:0046983
4628	4499	transcription	biological_process	GO:0006350
4628	2356	DNA-directed RNA polymerase activity	molecular_function	GO:0003899
4628	2176	DNA binding	molecular_function	GO:0003677
4628	21401	protein dimerization activity	molecular_function	GO:0046983
4630	23483	prostaglandin-E synthase activity	molecular_function	GO:0050220
4636	9321	integral to membrane	cellular_component	GO:0016021
4636	4940	copper ion transport	biological_process	GO:0006825
4636	3664	copper ion transmembrane transporter activity	molecular_function	GO:0005375
4637	9321	integral to membrane	cellular_component	GO:0016021
4637	4940	copper ion transport	biological_process	GO:0006825
4637	3664	copper ion transmembrane transporter activity	molecular_function	GO:0005375
4642	3708	binding	molecular_function	GO:0005488
4644	5939	zinc ion binding	molecular_function	GO:0008270
4644	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
4644	3838	nucleus	cellular_component	GO:0005634
4644	2802	histone acetyltransferase activity	molecular_function	GO:0004402
4644	2206	transcription cofactor activity	molecular_function	GO:0003712
4646	5939	zinc ion binding	molecular_function	GO:0008270
4646	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
4646	3838	nucleus	cellular_component	GO:0005634
4646	2802	histone acetyltransferase activity	molecular_function	GO:0004402
4646	2206	transcription cofactor activity	molecular_function	GO:0003712
4646	3727	protein binding	molecular_function	GO:0005515
4649	3736	ATP binding	molecular_function	GO:0005524
4649	2792	helicase activity	molecular_function	GO:0004386
4649	2175	nucleic acid binding	molecular_function	GO:0003676
4655	4143	carbohydrate metabolic process	biological_process	GO:0005975
4655	2856	lactoylglutathione lyase activity	molecular_function	GO:0004462
4659	5250	signal transduction	biological_process	GO:0007165
4659	3827	intracellular	cellular_component	GO:0005622
4660	9320	membrane	cellular_component	GO:0016020
4672	9320	membrane	cellular_component	GO:0016020
4672	6160	bile acid:sodium symporter activity	molecular_function	GO:0008508
4672	4931	sodium ion transport	biological_process	GO:0006814
4672	9321	integral to membrane	cellular_component	GO:0016021
4673	6414	arsenate reductase (glutaredoxin) activity	molecular_function	GO:0008794
4686	10082	ATPase activity	molecular_function	GO:0016887
4686	3736	ATP binding	molecular_function	GO:0005524
4686	10269	nucleoside-triphosphatase activity	molecular_function	GO:0017111
4686	162	nucleotide binding	molecular_function	GO:0000166
4687	6681	aromatic amino acid family metabolic process	biological_process	GO:0009072
4687	2334	4-hydroxyphenylpyruvate dioxygenase activity	molecular_function	GO:0003868
4688	6681	aromatic amino acid family metabolic process	biological_process	GO:0009072
4688	2334	4-hydroxyphenylpyruvate dioxygenase activity	molecular_function	GO:0003868
4692	9821	oxidoreductase activity, acting on CH-OH group of donors	molecular_function	GO:0016614
4692	4143	carbohydrate metabolic process	biological_process	GO:0005975
4692	9710	oxidoreductase activity	molecular_function	GO:0016491
4694	3708	binding	molecular_function	GO:0005488
4698	2925	poly(A)-specific ribonuclease activity	molecular_function	GO:0004535
4699	2925	poly(A)-specific ribonuclease activity	molecular_function	GO:0004535
4701	3013	phosphoribosylaminoimidazolesuccinocarboxamide synthase activity	molecular_function	GO:0004639
4706	4556	translation	biological_process	GO:0006412
4706	4025	ribosome	cellular_component	GO:0005840
4706	3827	intracellular	cellular_component	GO:0005622
4706	2227	structural constituent of ribosome	molecular_function	GO:0003735
4714	24786	4 iron, 4 sulfur cluster binding	molecular_function	GO:0051539
4714	24535	NAD binding	molecular_function	GO:0051287
4714	9858	oxidoreductase activity, acting on NADH or NADPH	molecular_function	GO:0016651
4714	7744	FMN binding	molecular_function	GO:0010181
4714	4283	electron transport	biological_process	GO:0006118
4715	9320	membrane	cellular_component	GO:0016020
4715	6342	CDP-diacylglycerol diphosphatase activity	molecular_function	GO:0008715
4715	6286	phospholipid biosynthetic process	biological_process	GO:0008654
4715	2290	catalytic activity	molecular_function	GO:0003824
4716	5939	zinc ion binding	molecular_function	GO:0008270
4716	4856	one-carbon compound metabolic process	biological_process	GO:0006730
4716	2531	carbonate dehydratase activity	molecular_function	GO:0004089
4722	9320	membrane	cellular_component	GO:0016020
4723	24336	unfolded protein binding	molecular_function	GO:0051082
4723	9551	prefoldin complex	cellular_component	GO:0016272
4723	4591	protein folding	biological_process	GO:0006457
4724	10082	ATPase activity	molecular_function	GO:0016887
4724	3736	ATP binding	molecular_function	GO:0005524
4724	10269	nucleoside-triphosphatase activity	molecular_function	GO:0017111
4724	162	nucleotide binding	molecular_function	GO:0000166
4729	4758	lipid metabolic process	biological_process	GO:0006629
4729	3132	sterol esterase activity	molecular_function	GO:0004771
4731	9946	transferase activity, transferring groups other than amino-acyl groups	molecular_function	GO:0016747
4732	3708	binding	molecular_function	GO:0005488
4736	162	nucleotide binding	molecular_function	GO:0000166
4737	162	nucleotide binding	molecular_function	GO:0000166
4738	3736	ATP binding	molecular_function	GO:0005524
4738	10446	peptidyl-histidine phosphorylation	biological_process	GO:0018106
4738	5250	signal transduction	biological_process	GO:0007165
4738	3044	protein histidine kinase activity	molecular_function	GO:0004673
4738	154	two-component sensor activity	molecular_function	GO:0000155
4738	3106	pyruvate dehydrogenase (acetyl-transferring) kinase activity	molecular_function	GO:0004740
4740	5830	metabolic process	biological_process	GO:0008152
4740	2290	catalytic activity	molecular_function	GO:0003824
4740	9407	terpenoid biosynthetic process	biological_process	GO:0016114
4740	6293	1-deoxy-D-xylulose-5-phosphate synthase activity	molecular_function	GO:0008661
4743	6099	inositol trisphosphate 3-kinase activity	molecular_function	GO:0008440
4743	23775	inositol polyphosphate multikinase activity	molecular_function	GO:0050516
4744	9710	oxidoreductase activity	molecular_function	GO:0016491
4744	23920	NADP binding	molecular_function	GO:0050661
4744	6309	2-dehydropantoate 2-reductase activity	molecular_function	GO:0008677
4749	2832	inositol or phosphatidylinositol phosphatase activity	molecular_function	GO:0004437
4750	5830	metabolic process	biological_process	GO:0008152
4750	12251	heme binding	molecular_function	GO:0020037
4750	3721	iron ion binding	molecular_function	GO:0005506
4751	9321	integral to membrane	cellular_component	GO:0016021
4756	4261	glycolysis	biological_process	GO:0006096
4756	2992	phosphoglycerate kinase activity	molecular_function	GO:0004618
4757	2878	methylenetetrahydrofolate dehydrogenase (NAD+) activity	molecular_function	GO:0004487
4757	2877	methylenetetrahydrofolate dehydrogenase activity	molecular_function	GO:0004486
4759	21345	ER retention sequence binding	molecular_function	GO:0046923
4759	9321	integral to membrane	cellular_component	GO:0016021
4759	4750	protein retention in ER	biological_process	GO:0006621
4760	6212	protein transporter activity	molecular_function	GO:0008565
4760	4994	intracellular protein transport	biological_process	GO:0006886
4760	3930	cytoplasm	cellular_component	GO:0005737
4760	3846	nuclear pore	cellular_component	GO:0005643
4760	3838	nucleus	cellular_component	GO:0005634
4760	70	protein import into nucleus, docking	biological_process	GO:0000059
4760	3708	binding	molecular_function	GO:0005488
4761	4557	translational initiation	biological_process	GO:0006413
4761	2228	translation initiation factor activity	molecular_function	GO:0003743
4761	2216	RNA binding	molecular_function	GO:0003723
4764	10082	ATPase activity	molecular_function	GO:0016887
4764	3736	ATP binding	molecular_function	GO:0005524
4764	10269	nucleoside-triphosphatase activity	molecular_function	GO:0017111
4764	162	nucleotide binding	molecular_function	GO:0000166
4764	8752	molybdate transmembrane-transporting ATPase activity	molecular_function	GO:0015412
4766	6212	protein transporter activity	molecular_function	GO:0008565
4766	4994	intracellular protein transport	biological_process	GO:0006886
4766	3930	cytoplasm	cellular_component	GO:0005737
4766	3846	nuclear pore	cellular_component	GO:0005643
4766	3838	nucleus	cellular_component	GO:0005634
4766	70	protein import into nucleus, docking	biological_process	GO:0000059
4766	5951	cell proliferation	biological_process	GO:0008283
4766	5932	importin-alpha export receptor activity	molecular_function	GO:0008262
4766	5021	apoptosis	biological_process	GO:0006915
4766	3708	binding	molecular_function	GO:0005488
4767	5160	mitosis	biological_process	GO:0007067
4768	4602	protein amino acid phosphorylation	biological_process	GO:0006468
4768	3736	ATP binding	molecular_function	GO:0005524
4768	3043	protein kinase activity	molecular_function	GO:0004672
4768	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
4768	3052	protein kinase CK2 activity	molecular_function	GO:0004682
4769	5716	ATP-dependent helicase activity	molecular_function	GO:0008026
4769	3736	ATP binding	molecular_function	GO:0005524
4769	2175	nucleic acid binding	molecular_function	GO:0003676
4769	2792	helicase activity	molecular_function	GO:0004386
4771	6126	histone-arginine N-methyltransferase activity	molecular_function	GO:0008469
4772	3737	GTP binding	molecular_function	GO:0005525
4772	4994	intracellular protein transport	biological_process	GO:0006886
4772	3827	intracellular	cellular_component	GO:0005622
4772	24691	negative regulation of ubiquitin-protein ligase activity	biological_process	GO:0051444
4772	24690	positive regulation of ubiquitin-protein ligase activity	biological_process	GO:0051443
4772	24687	regulation of ubiquitin-protein ligase activity during meiotic cell cycle	biological_process	GO:0051440
4772	24685	regulation of ubiquitin-protein ligase activity	biological_process	GO:0051438
4772	3200	ubiquitin-protein ligase activity	molecular_function	GO:0004842
4774	4642	ubiquitin-dependent protein catabolic process	biological_process	GO:0006511
4775	9858	oxidoreductase activity, acting on NADH or NADPH	molecular_function	GO:0016651
4775	4283	electron transport	biological_process	GO:0006118
4776	4002	microtubule organizing center	cellular_component	GO:0005815
4776	663	spindle pole	cellular_component	GO:0000922
4776	222	microtubule cytoskeleton organization and biogenesis	biological_process	GO:0000226
4777	3227	cysteine protease inhibitor activity	molecular_function	GO:0004869
4777	3827	intracellular	cellular_component	GO:0005622
4777	3224	endopeptidase inhibitor activity	molecular_function	GO:0004866
4779	9710	oxidoreductase activity	molecular_function	GO:0016491
4779	5830	metabolic process	biological_process	GO:0008152
4779	2473	aldehyde dehydrogenase (NAD) activity	molecular_function	GO:0004029
4780	2957	dolichyl-phosphate beta-glucosyltransferase activity	molecular_function	GO:0004581
4782	19908	regulation of transcription	biological_process	GO:0045449
4782	13391	transcription regulator activity	molecular_function	GO:0030528
4782	5939	zinc ion binding	molecular_function	GO:0008270
4782	2175	nucleic acid binding	molecular_function	GO:0003676
4782	4499	transcription	biological_process	GO:0006350
4782	2356	DNA-directed RNA polymerase activity	molecular_function	GO:0003899
4782	2176	DNA binding	molecular_function	GO:0003677
4783	19516	protein import into mitochondrial inner membrane	biological_process	GO:0045039
4783	18223	mitochondrial intermembrane space protein transporter complex	cellular_component	GO:0042719
4783	4755	protein targeting to mitochondrion	biological_process	GO:0006626
4784	8400	protein transport	biological_process	GO:0015031
4785	9321	integral to membrane	cellular_component	GO:0016021
4786	9985	hydrolase activity	molecular_function	GO:0016787
4788	24535	NAD binding	molecular_function	GO:0051287
4788	10293	NAD-dependent histone deacetylase activity	molecular_function	GO:0017136
4788	5939	zinc ion binding	molecular_function	GO:0008270
4788	4609	protein amino acid deacetylation	biological_process	GO:0006476
4788	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
4788	4492	chromatin silencing	biological_process	GO:0006342
4788	3875	chromatin silencing complex	cellular_component	GO:0005677
4788	2176	DNA binding	molecular_function	GO:0003677
4793	9985	hydrolase activity	molecular_function	GO:0016787
4793	4671	glutamine metabolic process	biological_process	GO:0006541
4793	6122	gamma-glutamyl hydrolase activity	molecular_function	GO:0008464
4793	2290	catalytic activity	molecular_function	GO:0003824
4794	21401	protein dimerization activity	molecular_function	GO:0046983
4794	19030	sequence-specific DNA binding	molecular_function	GO:0043565
4794	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
4794	3838	nucleus	cellular_component	GO:0005634
4794	2196	transcription factor activity	molecular_function	GO:0003700
4798	2176	DNA binding	molecular_function	GO:0003677
4802	2216	RNA binding	molecular_function	GO:0003723
4805	5906	cysteine-type peptidase activity	molecular_function	GO:0008234
4805	4639	proteolysis	biological_process	GO:0006508
4805	2635	cysteine-type endopeptidase activity	molecular_function	GO:0004197
4806	5939	zinc ion binding	molecular_function	GO:0008270
4806	3727	protein binding	molecular_function	GO:0005515
4807	6126	histone-arginine N-methyltransferase activity	molecular_function	GO:0008469
4808	9320	membrane	cellular_component	GO:0016020
4808	4927	transport	biological_process	GO:0006810
4808	3546	transporter activity	molecular_function	GO:0005215
