pacId	locusName	transcriptName	peptideName	Pfam	Panther	KOG	KEGG/ec	KO	GO	Best-hit-arabi-name	arabi-symbol	arabi-defline	Best-hit-chlamy-name	chlamy-symbol	chlamy-defline
27338707	MicpuC2.estExt_fgenesh1_pg.C_80104	47857	47857												
27338728	MicpuC2.estExt_fgenesh1_pg.C_80170	47889	47889												
27339262	MicpuC2.estExt_fgenesh1_pg.C_80171	47890	47890												
27339073	MicpuC2.estExt_fgenesh1_pg.C_80173	47892	47892		PTHR31485,PTHR31485:SF7					AT3G01720.1			Cre12.g520450.t2.1	g12824.t1	
27339085	MicpuC2.estExt_fgenesh1_pg.C_80218	47918	47918												
27339163	MicpuC2.estExt_fgenesh1_pg.C_80224	47920	47920	PF04921	PTHR12722	KOG2894		K13119	GO:0005634	AT2G21150.1	XCT	XAP5 family protein	Cre07.g341300.t1.2	g7965.t1,Cre07.g341300.t1.1	
27339108	MicpuC2.estExt_fgenesh1_pg.C_80233	47925	47925												
27339208	MicpuC2.estExt_fgenesh1_pg.C_80244	47930	47930	PF01148	PTHR13773,PTHR13773:SF3		2.7.7.41	K00981		AT2G45150.3	CDS4	cytidinediphosphate diacylglycerol synthase 4	Cre12.g489050.t1.2	g12205.t1,Cre12.g489050.t1.1,PCT2	Phosphatidate cytidylyltransferase
27339142	MicpuC2.estExt_fgenesh1_pg.C_80281	47951	47951		PTHR16038,PTHR16038:SF4			K14841		AT1G29320.1		Transducin/WD40 repeat-like superfamily protein	Cre17.g718650.t1.2	g17392.t1,Cre17.g718650.t1.1	
27338801	MicpuC2.estExt_fgenesh1_pg.C_80294	47958	47958	PF00350	PTHR11566,PTHR11566:SF78	KOG0446	3.6.5.5			AT3G19720.1	ARC5,DRP5B	P-loop containing nucleoside triphosphate hydrolases superfamily protein	Cre10.g433050.t1.1	g10684.t1,ARCS,DRP5B	Dynamin-related GTPase
27339241	MicpuC2.estExt_fgenesh1_pg.C_80302	47961	47961												
27339123	MicpuC2.estExt_fgenesh1_pg.C_80316	47970	47970	PF00654	PTHR11689,PTHR11689:SF77				GO:0055085,GO:0016020,GO:0006821,GO:0005247	AT4G35440.1	ATCLC-E,CLC-E,CLCE	chloride channel E	Cre01.g037150.t1.1	g833.t1,CLV6	
27338904	MicpuC2.estExt_fgenesh1_pg.C_80344	47984	47984	PF00583	PTHR23091,PTHR23091:SF234		2.3.1.88		GO:0008080	AT4G28030.1		Acyl-CoA N-acyltransferases (NAT) superfamily protein	Cre02.g084550.t1.2	g1560.t1,Cre02.g084550.t1.1,NAT10	
27344324	MicpuC2.estExt_fgenesh1_pg.C_90004	47998	47998	PF16092	PTHR21178,PTHR21178:SF8								Cre03.g167600.t1.2	g3440.t1,Cre03.g167600.t1.1	Flagellar Associated Protein
27344548	MicpuC2.estExt_fgenesh1_pg.C_90008	48000	48000				3.4.19.12,3.4.22.69			AT3G05670.1		RING/U-box protein	Cre17.g733450.t1.2	g17727.t1,Cre17.g733450.t1.1	
27344242	MicpuC2.estExt_fgenesh1_pg.C_90029	48012	48012	PF00022	PTHR11937,PTHR11937:SF247			K10355		AT3G12110.1	ACT11	actin-11	Cre13.g603700.t1.2	g14567.t1,Cre13.g603700.t1.1,ACT1,NSG4	Actin
27344251	MicpuC2.estExt_fgenesh1_pg.C_90053	48025	48025												
27344527	MicpuC2.estExt_fgenesh1_pg.C_90084	48042	48042												
27344313	MicpuC2.estExt_fgenesh1_pg.C_90100	48048	48048		PTHR24114,PTHR24114:SF19								Cre12.g536600.t1.1	g13195.t1	Flagellar Associated Protein
27344469	MicpuC2.estExt_fgenesh1_pg.C_90105	48051	48051	PF02902	PTHR12606		3.4.22.68	K08596	GO:0008234,GO:0006508	AT4G33620.1		Cysteine proteinases superfamily protein	Cre06.g278197.t1.1	g6340.t1,Cre13.g598150.t1.1	
27344569	MicpuC2.estExt_fgenesh1_pg.C_90108	48052	48052	PF00300	PTHR23029					AT1G09935.1		Phosphoglycerate mutase family protein	Cre06.g258650.t1.2	g5816.t1,Cre06.g258650.t1.1,PGM6	Phosphoglycerate mutase-like protein
27344432	MicpuC2.estExt_fgenesh1_pg.C_90121	48057	48057												
27344470	MicpuC2.estExt_fgenesh1_pg.C_90130	48062	48062	PF13696,PF08783	PTHR15439,PTHR15439:SF0				GO:0008270,GO:0005634	AT5G47430.1		DWNN domain, a CCHC-type zinc finger	Cre12.g543303.t1.1	g13706.t1,Cre12.g543150.t2.1,CGLD20	
27344426	MicpuC2.estExt_fgenesh1_pg.C_90143	48071	48071	PF00484	PTHR11002	KOG1578	4.2.1.1	K01673	GO:0008270,GO:0004089	AT1G58180.2	ATBCA6,BCA6	beta carbonic anhydrase 6	Cre09.g405750.t1.1	g10060.t1,CAH8	Carbonic anhydrase
27344074	MicpuC2.estExt_fgenesh1_pg.C_90164	48081	48081	PF00090,PF12733	PTHR13723		3.4.24.14						Cre10.g437300.t1.1	g10776.t1	
27344550	MicpuC2.estExt_fgenesh1_pg.C_90176	48088	48088	PF01758	PTHR10361,PTHR10361:SF37				GO:0016020	AT4G22840.1		Sodium Bile acid symporter family	Cre12.g532500.t1.2	g13102.t1,Cre12.g532500.t1.1	
27344176	MicpuC2.estExt_fgenesh1_pg.C_90178	48090	48090												
27344257	MicpuC2.estExt_fgenesh1_pg.C_90182	48092	48092	PF07741,PF00382	PTHR11618,PTHR11618:SF4	KOG1598		K15196	GO:0017025,GO:0008270,GO:0006355,GO:0006352,GO:0006384,GO:0000126	AT3G09360.1		Cyclin/Brf1-like TBP-binding protein	Cre06.g256420.t1.2	g5762.t1,Cre06.g256420.t1.1	
27344239	MicpuC2.estExt_fgenesh1_pg.C_90204	48103	48103	PF14908									Cre03.g162950.t1.2	g3340.t1,Cre03.g162950.t1.1	
27344317	MicpuC2.estExt_fgenesh1_pg.C_90205	48104	48104	PF01326	PTHR22931,PTHR22931:SF1		2.7.9.4	K08244	GO:0016310,GO:0016301,GO:0005524	AT1G10760.1	GWD,GWD1,SEX1,SOP,SOP1	Pyruvate phosphate dikinase, PEP/pyruvate binding domain	Cre07.g319300.t1.1	g7382.t1	Alpha-glucan water dikinase
27344547	MicpuC2.estExt_fgenesh1_pg.C_90220	48112	48112		PTHR13018,PTHR13018:SF40								Cre06.g280475.t1.2	g6524.t1,Cre06.g280475.t1.1	
27344155	MicpuC2.estExt_fgenesh1_pg.C_90239	48123	48123	PF14237											
27344574	MicpuC2.estExt_fgenesh1_pg.C_90244	48125	48125	PF00046	PTHR24326,PTHR24326:SF220				GO:0003677	AT4G35550.1	ATWOX13,HB-4,WOX13	WUSCHEL related homeobox 13			
27344289	MicpuC2.estExt_fgenesh1_pg.C_90250	48127	48127	PF01008,PF13000	PTHR12778,PTHR12778:SF9	KOG3574		K03372	GO:0044237,GO:0016021,GO:0008521	AT3G07300.3		NagB/RpiA/CoA transferase-like superfamily protein	Cre16.g662902.t1.1	g16004.t1	
27344081	MicpuC2.estExt_fgenesh1_pg.C_90255	48130	48130					K16489					Cre04.g215800.t1.1	g4655.t1	
27344060	MicpuC2.estExt_fgenesh1_pg.C_90256	48131	48131	PF02460	PTHR10796,PTHR10796:SF120	KOG1934			GO:0016020,GO:0008158	AT4G38350.2		Patched family protein	Cre02.g093500.t1.2	g1765.t1,Cre02.g093500.t1.1,SSD1	Sterol sensing 5-transmembrane protein
27344196	MicpuC2.estExt_fgenesh1_pg.C_90260	48134	48134										Cre12.g508450.t1.1	g12386.t1	
27344468	MicpuC2.estExt_fgenesh1_pg.C_90268	48139	48139	PF06203,PF00072	PTHR26402			K12129	GO:0005515,GO:0000160	AT5G02810.1	APRR7,PRR7	pseudo-response regulator 7	Cre02.g094150.t1.2	g1779.t1,Cre02.g094150.t1.1,HIK	
27344568	MicpuC2.estExt_fgenesh1_pg.C_90272	48143	48143	PF04791	PTHR21355					AT5G65290.1		LMBR1-like membrane protein	Cre10.g453100.t1.2	g11126.t1,Cre10.g453100.t1.1	
27344092	MicpuC2.estExt_fgenesh1_pg.C_90293	48156	48156												
27344572	MicpuC2.estExt_fgenesh1_pg.C_90303	48159	48159	PF01467	PTHR31285,PTHR31285:SF0				GO:0009058,GO:0003824	AT3G27610.2		Nucleotidylyl transferase superfamily protein	Cre06.g278116.t1.1	g6259.t1,Cre13.g594300.t1.1,Cre13.g594300.t1.2	
27344505	MicpuC2.estExt_fgenesh1_pg.C_90306	48161	48161												
27344532	MicpuC2.estExt_fgenesh1_pg.C_90307	48162	48162	PF00447	PTHR10015				GO:0043565,GO:0006355,GO:0005634,GO:0003700	AT3G63350.1	AT-HSFA7B,HSFA7B	winged-helix DNA-binding transcription factor family protein	Cre09.g387150.t1.2	g9562.t1,Cre09.g387150.t1.1,HSF1	Heat shock transcription factor
27344120	MicpuC2.estExt_fgenesh1_pg.C_90314	48167	48167			KOG2974,KOG4477									
27344156	MicpuC2.estExt_fgenesh1_pg.C_90325	48175	48175	PF03219	PTHR31187,PTHR31187:SF1			K03301	GO:0016021,GO:0006810,GO:0005524,GO:0005471	AT1G80300.1	ATNTT1,NTT1	nucleotide transporter 1	Cre17.g697950.t1.1	g16927.t1,AAA3	Plastidic ADP/ATP translocase
27340458	MicpuC2.estExt_fgenesh1_pg.C_100015	48194	48194	PF13476,PF12850,PF13558			3.6.3.25						Cre13.g602950.t1.1	g14541.t1	
27340535	MicpuC2.estExt_fgenesh1_pg.C_100029	48201	48201												
27340430	MicpuC2.estExt_fgenesh1_pg.C_100047	48210	48210	PF02037											
27340492	MicpuC2.estExt_fgenesh1_pg.C_100057	48214	48214	PF00141	PTHR31356,PTHR31356:SF1		1.11.1.11	K00434	GO:0055114,GO:0020037,GO:0006979,GO:0004601	AT1G77490.1	TAPX	thylakoidal ascorbate peroxidase	Cre02.g087700.t1.2	g1630.t1,Cre02.g087700.t1.1	Ascorbate peroxidase
27340436	MicpuC2.estExt_fgenesh1_pg.C_100061	48216	48216	PF00117,PF00977	PTHR21235,PTHR21235:SF2			K01663	GO:0000105	AT4G26900.1	AT-HF,HISN4	HIS HF	Cre11.g481500.t1.2	g11956.t1,Cre11.g481500.t1.1,HIS7	Imidazole glycerol phosphate synthase
27340588	MicpuC2.estExt_fgenesh1_pg.C_100073	48223	48223												
27340648	MicpuC2.estExt_fgenesh1_pg.C_100091	48234	48234	PF00745,PF01488,PF05201	PTHR13812,PTHR13812:SF18		1.2.1.70	K02492	GO:0055114,GO:0050661,GO:0033014,GO:0008883	AT1G58290.1	HEMA1	Glutamyl-tRNA reductase family protein	Cre07.g342150.t1.2	g7943.t1,Cre07.g342150.t1.1,HEM1,HEMA	Glutamyl-tRNA reductase
27340245	MicpuC2.estExt_fgenesh1_pg.C_100096	48237	48237												
27340544	MicpuC2.estExt_fgenesh1_pg.C_100103	48241	48241							AT2G43235.1					
27340622	MicpuC2.estExt_fgenesh1_pg.C_100117	48248	48248	PF02362	PTHR31391				GO:0003677	AT3G19184.1		AP2/B3-like transcriptional factor family protein			
27340343	MicpuC2.estExt_fgenesh1_pg.C_100120	48250	48250	PF02990	PTHR10766,PTHR10766:SF48			K17087	GO:0016021	AT1G10950.1	AtTMN1,TMN1	transmembrane nine 1	Cre14.g611850.t1.2	g14746.t1,Cre14.g611850.t1.1	
27340374	MicpuC2.estExt_fgenesh1_pg.C_100125	48253	48253	PF04117	PTHR11266,PTHR11266:SF17				GO:0016021				Cre16.g683750.t1.2	g16427.t1,Cre16.g683750.t1.1	Putative peroxisomal membrane (22 kDa) family-related protein
27340454	MicpuC2.estExt_fgenesh1_pg.C_100126	48254	48254	PF01326	PTHR22931,PTHR22931:SF1		2.7.9.4		GO:0016310,GO:0016301,GO:0005524	AT4G24450.1	ATGWD2,GWD3,PWD	phosphoglucan, water dikinase	Cre07.g332300.t1.2	g7731.t1,Cre07.g332300.t1.1,1,GWD2	R1 Protein, alpha-glucan water dikinase
27340413	MicpuC2.estExt_fgenesh1_pg.C_100147	48266	48266	PF14874,PF15780	PTHR23053,PTHR23053:SF16			K17570					Cre01.g025400.t1.2	g583.t1,Cre01.g025400.t1.1	
27340647	MicpuC2.estExt_fgenesh1_pg.C_100169	48274	48274	PF08282,PF02130	PTHR10000,PTHR10000:SF8		3.1.3.23		GO:0006364,GO:0004222	AT2G25870.1		haloacid dehalogenase-like hydrolase family protein	Cre06.g252150.t1.2	g5646.t1,Cre06.g252150.t1.1,PGP6	
27340166	MicpuC2.estExt_fgenesh1_pg.C_100174	48277	48277	PF00612					GO:0005515				Cre12.g498950.t1.2	g12606.t1,Cre12.g498950.t1.1	
27340169	MicpuC2.estExt_fgenesh1_pg.C_100195	48289	48289	PF00125	PTHR11426	KOG1745		K11253	GO:0003677,GO:0000786	AT4G40030.2		Histone superfamily protein	Cre12.g504650.t1.2	g12475.t1,Cre12.g504650.t1.1,HTR15,HTR28	Histone H3
27340522	MicpuC2.estExt_fgenesh1_pg.C_100257	48316	48316	PF02517	PTHR10794,PTHR10794:SF58				GO:0016020	AT5G60750.1		CAAX amino terminal protease family protein	Cre06.g310050.t1.1	g7174.t1	
27340155	MicpuC2.estExt_fgenesh1_pg.C_100259	48318	48318	PF03451	PTHR13720,PTHR13720:SF25								Cre06.g303400.t1.1	g7025.t1	Flagellar Associated Protein
27340233	MicpuC2.estExt_fgenesh1_pg.C_100261	48319	48319	PF00069	PTHR26392		2.7.11.1		GO:0006468,GO:0005524,GO:0004672	AT1G68830.1	STN7	STT7 homolog STN7	Cre02.g120250.t1.1	g2497.t1,CDPK7,STT7	Calcium/calmodulin-dependent protein kinase
27340188	MicpuC2.estExt_fgenesh1_pg.C_100286	48330	48330												
27340446	MicpuC2.estExt_fgenesh1_pg.C_100291	48335	48335	PF03129,PF00587	PTHR11476,PTHR11476:SF5	KOG1936	6.1.1.21	K01892	GO:0006418,GO:0005524,GO:0004812,GO:0000166,GO:0005737	AT3G46100.1	ATHRS1,HRS1	Histidyl-tRNA synthetase 1	Cre02.g142352.t1.1	g2645.t1	
27340506	MicpuC2.estExt_fgenesh1_pg.C_100296	48338	48338	PF01704	PTHR11952,PTHR11952:SF2	KOG2388	2.7.7.23,2.7.7.83	K00972	GO:0070569,GO:0008152	AT2G35020.1	GlcNAc1pUT2	N-acetylglucosamine-1-phosphate uridylyltransferase 2	Cre07.g345300.t1.1	g8035.t1,UAP1	UDP-N-acetylglucosamine-pyrophosphorylase-related protein
27339677	MicpuC2.estExt_fgenesh1_pg.C_110020	48350	48350												
27339477	MicpuC2.estExt_fgenesh1_pg.C_110028	48355	48355	PF00439	PTHR22880				GO:0005515	AT2G34900.1	GTE01,GTE1,IMB1	Transcription factor GTE6	Cre03.g168050.t1.2	g3456.t1,Cre03.g168050.t1.1,GTF2	
27339653	MicpuC2.estExt_fgenesh1_pg.C_110030	48357	48357	PF14008,PF00149	PTHR22953,PTHR22953:SF18	KOG1378	3.1.4.1		GO:0016787	AT5G50400.1	ATPAP27,PAP27	purple acid phosphatase 27	Cre11.g468500.t1.1	g11764.t1,MPA8	
27339265	MicpuC2.estExt_fgenesh1_pg.C_110040	48363	48363	PF00179	PTHR24067,PTHR24067:SF97	KOG0419,KOG0417	6.3.2.19	K10581		AT2G16920.1	PFU2,UBC23	ubiquitin-conjugating enzyme 23	Cre08.g383702.t1.1	g9032.t1	
27339500	MicpuC2.estExt_fgenesh1_pg.C_110057	48370	48370		PTHR14387,PTHR14387:SF0					AT3G55160.1			Cre15.g642050.t1.2	g15482.t1,Cre15.g642050.t1.1	
27339306	MicpuC2.estExt_fgenesh1_pg.C_110077	48380	48380	PF01490	PTHR22950,PTHR22950:SF269	KOG1303		K15015		AT2G39130.1		Transmembrane amino acid transporter family protein	Cre03.g168550.t1.1	g3468.t1,AOT3	Amino acid transporter
27339357	MicpuC2.estExt_fgenesh1_pg.C_110079	48382	48382												
27339406	MicpuC2.estExt_fgenesh1_pg.C_110086	48386	48386	PF12695	PTHR12277			K07018		AT5G19630.1		alpha/beta-Hydrolases superfamily protein			
27339380	MicpuC2.estExt_fgenesh1_pg.C_110109	48400	48400	PF04685,PF12215	PTHR12654,PTHR12654:SF0	KOG2119	3.2.1.45	K17108	GO:0016021,GO:0006665,GO:0004348	AT5G49900.1		Beta-glucosidase, GBA2 type family protein			
27339690	MicpuC2.estExt_fgenesh1_pg.C_110114	48404	48404	PF11942,PF03439	PTHR11125			K15172		AT4G08350.1	GTA02,GTA2	global transcription factor group A2	Cre01.g031050.t1.2	g704.t1,Cre01.g031050.t1.1	
27339603	MicpuC2.estExt_fgenesh1_pg.C_110117	48406	48406	PF00909	PTHR11730,PTHR11730:SF6	KOG0682		K03320	GO:0016020,GO:0015696,GO:0008519,GO:0072488	AT4G13510.1	AMT1;1,ATAMT1,ATAMT1;1	ammonium transporter 1;1	Cre13.g569850.t1.2	g14020.t1,Cre13.g569850.t1.1,AMT4	Ammonium transporter
27339331	MicpuC2.estExt_fgenesh1_pg.C_110124	48413	48413	PF01764	PTHR21493,PTHR21493:SF119		3.1.1.3		GO:0006629	AT1G30370.1		alpha/beta-Hydrolases superfamily protein			
27339489	MicpuC2.estExt_fgenesh1_pg.C_110147	48421	48421												
27339370	MicpuC2.estExt_fgenesh1_pg.C_110188	48447	48447	PF00520	PTHR10037,PTHR10037:SF218				GO:0055085,GO:0016020,GO:0006811,GO:0005216	AT4G03560.1	ATCCH1,ATTPC1,FOU2,TPC1	two-pore  channel 1	Cre16.g665100.t1.1	g16054.t1,CAV3	Voltage-gated Ca2+ channel, alpha subunit
27339375	MicpuC2.estExt_fgenesh1_pg.C_110199	48454	48454												
27339457	MicpuC2.estExt_fgenesh1_pg.C_110227	48467	48467	PF00929	PTHR12801,PTHR12801:SF68		3.1.13.1	K14570		AT5G25800.1		Polynucleotidyl transferase, ribonuclease H-like superfamily protein	Cre14.g610663.t1.1	g14722.t1	
27339337	MicpuC2.estExt_fgenesh1_pg.C_110237	48472	48472	PF04720	PTHR31579					AT3G07350.1		Protein of unknown function (DUF506) 	Cre16.g693819.t1.2	g15601.t1,Cre16.g693819.t1.1	
27339501	MicpuC2.estExt_fgenesh1_pg.C_110249	48477	48477	PF00043,PF03129,PF00587,PF09180	PTHR11451,PTHR11451:SF21		6.1.1.15,6.1.1.17		GO:0006418,GO:0005524,GO:0004812,GO:0000166,GO:0006433,GO:0005737,GO:0004827	AT3G62120.1		Class II aaRS and biotin synthetases superfamily protein	Cre10.g429100.t1.2	g10601.t1,Cre10.g429100.t1.1	
27339678	MicpuC2.estExt_fgenesh1_pg.C_110252	48478	48478												
27339356	MicpuC2.estExt_fgenesh1_pg.C_110260	48481	48481	PF13540,PF00415,PF00632	PTHR11254,PTHR11254:SF331	KOG0941	6.3.2.19		GO:0004842	AT1G55860.1	UPL1	ubiquitin-protein ligase 1	Cre08.g364550.t1.1	g8535.t1	
27349112	MicpuC2.estExt_fgenesh1_pg.C_120008	48488	48488	PF10173	PTHR23155					AT5G07910.1		Leucine-rich repeat (LRR) family protein	Cre12.g503600.t1.2	g12497.t1,Cre12.g503600.t1.1	
27348877	MicpuC2.estExt_fgenesh1_pg.C_120027	48497	48497												
27344729	MicpuC2.gw1.17.95.1	4850	4850	PF02146	PTHR11085,PTHR11085:SF20	KOG2683		K11416	GO:0070403	AT5G55760.1	SRT1	sirtuin 1	Cre10.g462200.t1.2	g11330.t1,Cre10.g462200.t1.1,HDA17	
27348908	MicpuC2.estExt_fgenesh1_pg.C_120039	48500	48500	PF00231	PTHR11693,PTHR11693:SF21	KOG1531	3.6.3.14	K02115	GO:0046961,GO:0046933,GO:0045261,GO:0015986	AT4G04640.1	ATPC1	ATPase, F1 complex, gamma subunit protein	Cre06.g259900.t1.2	g5842.t1,Cre06.g259900.t1.1,ATPC	Chloroplast ATP synthase gamma chain
27348930	MicpuC2.estExt_fgenesh1_pg.C_120044	48504	48504	PF02319	PTHR12081,PTHR12081:SF7				GO:0006355,GO:0005667,GO:0003700	AT3G48160.2	DEL1,E2FE,E2L3	DP-E2F-like 1			
27348859	MicpuC2.estExt_fgenesh1_pg.C_120052	48510	48510										Cre16.g655050.t1.2	g15835.t1,Cre16.g655050.t1.1	
27349064	MicpuC2.estExt_fgenesh1_pg.C_120054	48511	48511		PTHR31218,PTHR31218:SF17				GO:0022857,GO:0016021	AT1G16520.1			Cre02.g097300.t1.1	g1980.t1	
27348876	MicpuC2.estExt_fgenesh1_pg.C_120070	48520	48520												
27349152	MicpuC2.estExt_fgenesh1_pg.C_120080	48526	48526	PF09358,PF00899,PF10585	PTHR10953,PTHR10953:SF4	KOG2012		K03178	GO:0008641	AT5G06460.1	ATUBA2,UBA 2	ubiquitin activating enzyme 2	Cre09.g386400.t1.2	g9102.t1,Cre09.g386400.t1.1,UBA1	Ubiquitin-activating enzyme E1
27348899	MicpuC2.estExt_fgenesh1_pg.C_120085	48530	48530	PF08766,PF13450,PF04433	PTHR10742,PTHR10742:SF284	KOG0029	1.5.3.17		GO:0005515	AT4G16310.1	LDL3	LSD1-like 3	Cre07.g318651.t1.1	g7366.t1,AOF4	
27348967	MicpuC2.estExt_fgenesh1_pg.C_120087	48531	48531	PF00170	PTHR22952				GO:0043565,GO:0006355,GO:0003700	AT3G56660.1	BZIP49	basic region/leucine zipper motif protein 49	Cre05.g238250.t1.2	g5484.t1,Cre05.g238250.t1.1,BLZ2	
27348879	MicpuC2.estExt_fgenesh1_pg.C_120088	48532	48532	PF04676,PF04677	PTHR12072,PTHR12072:SF4	KOG2476				AT5G56900.2		CwfJ-like family protein / zinc finger (CCCH-type) family protein	Cre07.g338900.t1.1	g7883.t1	
27349278	MicpuC2.estExt_fgenesh1_pg.C_120096	48535	48535	PF05721									Cre10.g429350.t1.2	g10606.t1,Cre10.g429350.t1.1	
27348840	MicpuC2.estExt_fgenesh1_pg.C_120102	48538	48538	PF09818	PTHR38149										
27349168	MicpuC2.estExt_fgenesh1_pg.C_120134	48556	48556	PF00686	PTHR15048,PTHR15048:SF0		3.2.1.3		GO:2001070				Cre09.g415600.t1.1	g10289.t1	
27349157	MicpuC2.estExt_fgenesh1_pg.C_120178	48578	48578	PF02469											
27348917	MicpuC2.estExt_fgenesh1_pg.C_120180	48580	48580	PF00648	PTHR10183		3.4.22.53		GO:0006508,GO:0005622,GO:0004198				Cre02.g112300.t1.1	g2312.t1,CAL3	Calpain family cysteine protease
27349241	MicpuC2.estExt_fgenesh1_pg.C_120189	48587	48587	PF00892	PTHR12715,PTHR12715:SF8				GO:0016021,GO:0016020				Cre08.g372300.t1.2	g8720.t1,Cre08.g372300.t1.1	
27349305	MicpuC2.estExt_fgenesh1_pg.C_120198	48591	48591	PF00400,PF02138	PTHR13743,PTHR13743:SF57			K17601	GO:0005515	AT5G18525.1		protein serine/threonine kinases;protein tyrosine kinases;ATP binding;protein kinases	Cre17.g732650.t1.2	g17705.t1,Cre17.g732650.t1.1	
27349021	MicpuC2.estExt_fgenesh1_pg.C_120215	48598	48598	PF00320					GO:0043565,GO:0008270,GO:0006355,GO:0003700	AT4G17570.1	GATA26	GATA transcription factor 26	Cre05.g242600.t1.2	g5298.t1,Cre05.g242600.t1.1	
27341646	MicpuC2.gw1.5.42.1	486	486	PF03810	PTHR10997,PTHR10997:SF9	KOG2274			GO:0008536,GO:0006886	AT1G26170.1		ARM repeat superfamily protein	Cre08.g377450.t1.1	g8888.t1	
27348913	MicpuC2.estExt_fgenesh1_pg.C_120296	48630	48630	PF03953,PF00091	PTHR11588,PTHR11588:SF101			K07374	GO:0003924,GO:0007017,GO:0005874	AT1G50010.1	TUA2	tubulin alpha-2 chain	Cre04.g216850.t1.2	g4512.t1,Cre04.g216850.t1.1	Alpha tubulin 2
27347243	MicpuC2.gw1.3.509.1	4866	4866	PF16543	PTHR12681	KOG1763				AT2G20280.1		Zinc finger C-x8-C-x5-C-x3-H type family protein	Cre01.g014050.t1.2	g343.t1,Cre01.g014050.t1.1	
27340028	MicpuC2.estExt_fgenesh1_pg.C_130087	48666	48666												
27346029	MicpuC2.gw1.1.534.1	4867	4867	PF02405	PTHR30188,PTHR30188:SF2				GO:0043190,GO:0006810	AT1G19800.1	TGD1	trigalactosyldiacylglycerol 1	Cre06.g268200.t1.2	g6017.t1,Cre06.g268200.t1.1,TGD1	Lipid transfer machine permease
27340036	MicpuC2.estExt_fgenesh1_pg.C_130099	48675	48675												
27339720	MicpuC2.estExt_fgenesh1_pg.C_130102	48676	48676	PF17047,PF00168	PTHR10774				GO:0005515	AT1G05500.1	ATSYTE,NTMC2T2.1,NTMC2TYPE2.1,SYT5,SYTE	Calcium-dependent lipid-binding (CaLB domain) family protein	Cre01.g044600.t1.2	g997.t1,Cre01.g044600.t1.1	
27339780	MicpuC2.estExt_fgenesh1_pg.C_130116	48685	48685	PF04695	PTHR23058,PTHR23058:SF3				GO:0016560,GO:0005778,GO:0005515	AT5G62810.1	ATPEX14,PED2,PEX14	peroxin 14	Cre10.g454025.t1.1	g11148.t1,Cre10.g454050.t2.1	
27339735	MicpuC2.estExt_fgenesh1_pg.C_130123	48690	48690	PF05786	PTHR13108	KOG2328		K06676	GO:0007076,GO:0000796	AT2G32590.1			Cre13.g589300.t1.2	g14457.t1,Cre13.g589300.t1.1	
27339909	MicpuC2.estExt_fgenesh1_pg.C_130146	48703	48703	PF00097	PTHR12313	KOG0823		K10666	GO:0046872	AT1G19310.1		RING/U-box superfamily protein	Cre17.g739100.t1.1	g17875.t1	
27340053	MicpuC2.estExt_fgenesh1_pg.C_130156	48709	48709		PTHR31355,PTHR31355:SF7					AT4G27060.1	CN,SPR2,TOR1	ARM repeat superfamily protein	Cre03.g178700.t1.2	g3700.t1,Cre03.g178700.t1.1	
27339927	MicpuC2.estExt_fgenesh1_pg.C_130158	48711	48711												
27340059	MicpuC2.estExt_fgenesh1_pg.C_130186	48723	48723	PF12847									Cre11.g467740.t1.1	g11670.t1,Cre22.g764550.t1.1,Cre22.g764550.t1.2	
27339935	MicpuC2.estExt_fgenesh1_pg.C_130188	48724	48724												
27339968	MicpuC2.estExt_fgenesh1_pg.C_130230	48745	48745	PF00789,PF09409	PTHR23153			K14011	GO:0005515	AT2G01650.1	PUX2	plant UBX domain-containing protein 2	Cre02.g143547.t1.1	g2837.t1,Cre38.g785550.t1.1	
27340011	MicpuC2.estExt_fgenesh1_pg.C_130262	48760	48760	PF00474	PTHR11819,PTHR11819:SF159	KOG2349			GO:0055085,GO:0016020,GO:0006810,GO:0005215				Cre13.g573900.t1.2	g14108.t1,Cre13.g573900.t1.1,NSS3	
27340027	MicpuC2.estExt_fgenesh1_pg.C_130266	48763	48763	PF00447	PTHR10015			K09419	GO:0043565,GO:0006355,GO:0005634,GO:0003700	AT1G32330.1	ATHSFA1D,HSFA1D	heat shock transcription factor A1D	Cre09.g387150.t1.2	g9562.t1,Cre09.g387150.t1.1,HSF1	Heat shock transcription factor
27339793	MicpuC2.estExt_fgenesh1_pg.C_130269	48766	48766	PF01866	PTHR10762,PTHR10762:SF1	KOG2648		K07561		AT5G62030.1		diphthamide synthesis DPH2 family protein	Cre09.g408500.t1.1	g10124.t1	
27342213	MicpuC2.estExt_fgenesh1_pg.C_140011	48772	48772												
27342232	MicpuC2.estExt_fgenesh1_pg.C_140019	48778	48778										Cre11.g476250.t1.2	g11829.t1,Cre11.g476250.t1.1	
27342324	MicpuC2.estExt_fgenesh1_pg.C_140034	48785	48785	PF13659	PTHR18895,PTHR18895:SF3					AT5G53920.1		ribosomal protein L11 methyltransferase-related	Cre09.g396735.t1.1	g9844.t1,Cre02.g133450.t1.1,Cre02.g133450.t1.2	
27342072	MicpuC2.estExt_fgenesh1_pg.C_140043	48791	48791												
