#proteinId	gotermId	goName	gotermType	goAcc
72904	2175	nucleic acid binding	molecular_function	GO:0003676
72904	2792	helicase activity	molecular_function	GO:0004386
72904	3736	ATP binding	molecular_function	GO:0005524
72906	3736	ATP binding	molecular_function	GO:0005524
72906	10082	ATPase activity	molecular_function	GO:0016887
72906	162	nucleotide binding	molecular_function	GO:0000166
72906	10269	nucleoside-triphosphatase activity	molecular_function	GO:0017111
72906	4927	transport	biological_process	GO:0006810
72906	9321	integral to membrane	cellular_component	GO:0016021
72906	18135	ATPase activity, coupled to transmembrane movement of substances	molecular_function	GO:0042626
72906	6209	xenobiotic-transporting ATPase activity	molecular_function	GO:0008559
72907	70	protein import into nucleus, docking	biological_process	GO:0000059
72907	3838	nucleus	cellular_component	GO:0005634
72907	3846	nuclear pore	cellular_component	GO:0005643
72907	3930	cytoplasm	cellular_component	GO:0005737
72907	4994	intracellular protein transport	biological_process	GO:0006886
72907	6212	protein transporter activity	molecular_function	GO:0008565
72907	3708	binding	molecular_function	GO:0005488
72908	2175	nucleic acid binding	molecular_function	GO:0003676
72908	2792	helicase activity	molecular_function	GO:0004386
72908	3736	ATP binding	molecular_function	GO:0005524
72908	5716	ATP-dependent helicase activity	molecular_function	GO:0008026
72909	2290	catalytic activity	molecular_function	GO:0003824
72909	3736	ATP binding	molecular_function	GO:0005524
72912	4556	translation	biological_process	GO:0006412
72915	2290	catalytic activity	molecular_function	GO:0003824
72915	24783	iron-sulfur cluster binding	molecular_function	GO:0051536
72916	4917	oxygen and reactive oxygen species metabolic process	biological_process	GO:0006800
72916	9710	oxidoreductase activity	molecular_function	GO:0016491
72916	24786	4 iron, 4 sulfur cluster binding	molecular_function	GO:0051539
72916	2290	catalytic activity	molecular_function	GO:0003824
72916	24783	iron-sulfur cluster binding	molecular_function	GO:0051536
72917	2290	catalytic activity	molecular_function	GO:0003824
72917	5830	metabolic process	biological_process	GO:0008152
72917	3930	cytoplasm	cellular_component	GO:0005737
72917	4174	glucose metabolic process	biological_process	GO:0006006
72917	6478	formate C-acetyltransferase activity	molecular_function	GO:0008861
72917	4143	carbohydrate metabolic process	biological_process	GO:0005975
72918	4598	protein modification process	biological_process	GO:0006464
72920	2290	catalytic activity	molecular_function	GO:0003824
72920	5830	metabolic process	biological_process	GO:0008152
72920	6667	biosynthetic process	biological_process	GO:0009058
72920	9986	hydrolase activity, acting on ester bonds	molecular_function	GO:0016788
72920	14021	phosphopantetheine binding	molecular_function	GO:0031177
72920	2719	fatty-acid synthase activity	molecular_function	GO:0004312
72923	162	nucleotide binding	molecular_function	GO:0000166
72923	10269	nucleoside-triphosphatase activity	molecular_function	GO:0017111
72924	5830	metabolic process	biological_process	GO:0008152
72924	9710	oxidoreductase activity	molecular_function	GO:0016491
72924	247	C-3 sterol dehydrogenase (C-4 sterol decarboxylase) activity	molecular_function	GO:0000252
72924	248	3-keto sterol reductase activity	molecular_function	GO:0000253
72924	2477	aldo-keto reductase activity	molecular_function	GO:0004033
72924	2842	isocitrate dehydrogenase activity	molecular_function	GO:0004448
72924	2886	mevaldate reductase activity	molecular_function	GO:0004495
72924	6491	gluconate dehydrogenase activity	molecular_function	GO:0008875
72924	9508	steroid dehydrogenase activity	molecular_function	GO:0016229
72924	10761	epoxide dehydrogenase activity	molecular_function	GO:0018451
72924	10762	5-exo-hydroxycamphor dehydrogenase activity	molecular_function	GO:0018452
72924	10763	2-hydroxytetrahydrofuran dehydrogenase activity	molecular_function	GO:0018453
72924	15277	phenylcoumaran benzylic ether reductase activity	molecular_function	GO:0032442
72924	16590	steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	molecular_function	GO:0033764
72924	16591	steroid dehydrogenase activity, acting on the CH-CH group of donors	molecular_function	GO:0033765
72924	19178	(R)-2-hydroxyisocaproate dehydrogenase activity	molecular_function	GO:0043713
72924	22621	3-ketoglucose-reductase activity	molecular_function	GO:0048258
72924	25233	(R)-2-hydroxyglutarate dehydrogenase activity	molecular_function	GO:0051990
72927	12251	heme binding	molecular_function	GO:0020037
72927	21336	transition metal ion binding	molecular_function	GO:0046914
72931	13917	heat shock protein binding	molecular_function	GO:0031072
72932	9321	integral to membrane	cellular_component	GO:0016021
72932	9480	vesicle-mediated transport	biological_process	GO:0016192
72932	4927	transport	biological_process	GO:0006810
72935	5830	metabolic process	biological_process	GO:0008152
72935	9710	oxidoreductase activity	molecular_function	GO:0016491
72937	9581	phosphorylation	biological_process	GO:0016310
72937	9970	transferase activity, transferring phosphorus-containing groups	molecular_function	GO:0016772
72937	3736	ATP binding	molecular_function	GO:0005524
72937	9573	kinase activity	molecular_function	GO:0016301
72937	23504	pyruvate, phosphate dikinase activity	molecular_function	GO:0050242
72937	2290	catalytic activity	molecular_function	GO:0003824
72938	2227	structural constituent of ribosome	molecular_function	GO:0003735
72938	3827	intracellular	cellular_component	GO:0005622
72938	4025	ribosome	cellular_component	GO:0005840
72938	4556	translation	biological_process	GO:0006412
72939	9320	membrane	cellular_component	GO:0016020
72943	5830	metabolic process	biological_process	GO:0008152
72943	5846	methyltransferase activity	molecular_function	GO:0008168
72945	2290	catalytic activity	molecular_function	GO:0003824
72945	5830	metabolic process	biological_process	GO:0008152
72945	16643	beta-ketoacyl-acyl-carrier-protein synthase II activity	molecular_function	GO:0033817
72946	6773	purine ribonucleoside monophosphate biosynthetic process	biological_process	GO:0009168
72946	11509	deaminase activity	molecular_function	GO:0019239
72946	2342	AMP deaminase activity	molecular_function	GO:0003876
72949	3724	calcium ion binding	molecular_function	GO:0005509
72949	3708	binding	molecular_function	GO:0005488
72949	3935	mitochondrial inner membrane	cellular_component	GO:0005743
72949	4927	transport	biological_process	GO:0006810
72953	2868	mannose-6-phosphate isomerase activity	molecular_function	GO:0004476
72953	4143	carbohydrate metabolic process	biological_process	GO:0005975
72953	5939	zinc ion binding	molecular_function	GO:0008270
72954	4758	lipid metabolic process	biological_process	GO:0006629
72954	5830	metabolic process	biological_process	GO:0008152
72955	2227	structural constituent of ribosome	molecular_function	GO:0003735
72955	3827	intracellular	cellular_component	GO:0005622
72955	4025	ribosome	cellular_component	GO:0005840
72955	4556	translation	biological_process	GO:0006412
72956	267	polysaccharide catabolic process	biological_process	GO:0000272
72956	9454	beta-amylase activity	molecular_function	GO:0016161
72957	3727	protein binding	molecular_function	GO:0005515
72959	162	nucleotide binding	molecular_function	GO:0000166
72959	3180	glycine-tRNA ligase activity	molecular_function	GO:0004820
72959	3736	ATP binding	molecular_function	GO:0005524
72959	3930	cytoplasm	cellular_component	GO:0005737
72959	4556	translation	biological_process	GO:0006412
72959	4569	glycyl-tRNA aminoacylation	biological_process	GO:0006426
72959	6942	glycine-tRNA ligase complex	cellular_component	GO:0009345
72960	9275	guanosine tetraphosphate metabolic process	biological_process	GO:0015969
72965	2290	catalytic activity	molecular_function	GO:0003824
72965	5830	metabolic process	biological_process	GO:0008152
72965	2719	fatty-acid synthase activity	molecular_function	GO:0004312
72967	2216	RNA binding	molecular_function	GO:0003723
72967	2227	structural constituent of ribosome	molecular_function	GO:0003735
72967	4025	ribosome	cellular_component	GO:0005840
72967	4556	translation	biological_process	GO:0006412
72968	3530	structural molecule activity	molecular_function	GO:0005198
72969	162	nucleotide binding	molecular_function	GO:0000166
72969	10269	nucleoside-triphosphatase activity	molecular_function	GO:0017111
72969	3736	ATP binding	molecular_function	GO:0005524
72969	3727	protein binding	molecular_function	GO:0005515
72969	3966	peroxisome	cellular_component	GO:0005777
72969	5126	peroxisome organization and biogenesis	biological_process	GO:0007031
72974	3708	binding	molecular_function	GO:0005488
72974	3935	mitochondrial inner membrane	cellular_component	GO:0005743
72974	4927	transport	biological_process	GO:0006810
72977	9907	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors	molecular_function	GO:0016706
72977	11802	protein metabolic process	biological_process	GO:0019538
72977	3029	procollagen-proline 4-dioxygenase activity	molecular_function	GO:0004656
72977	9504	procollagen-proline, 2-oxoglutarate-4-dioxygenase complex	cellular_component	GO:0016222
72977	12048	procollagen-proline dioxygenase activity	molecular_function	GO:0019798
72979	2933	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	GO:0004553
72979	4143	carbohydrate metabolic process	biological_process	GO:0005975
72981	2176	DNA binding	molecular_function	GO:0003677
72982	5830	metabolic process	biological_process	GO:0008152
72982	6075	acyltransferase activity	molecular_function	GO:0008415
72982	2587	dihydrolipoyllysine-residue succinyltransferase activity	molecular_function	GO:0004149
72982	4264	tricarboxylic acid cycle	biological_process	GO:0006099
72982	19724	oxoglutarate dehydrogenase complex	cellular_component	GO:0045252
72982	6951	dihydrolipoamide S-succinyltransferase complex	cellular_component	GO:0009354
72983	3043	protein kinase activity	molecular_function	GO:0004672
72983	3736	ATP binding	molecular_function	GO:0005524
72983	4602	protein amino acid phosphorylation	biological_process	GO:0006468
72987	2216	RNA binding	molecular_function	GO:0003723
72987	754	pseudouridine synthesis	biological_process	GO:0001522
72987	7550	pseudouridine synthase activity	molecular_function	GO:0009982
72987	17817	lupeol synthase activity	molecular_function	GO:0042299
72987	17818	beta-amyrin synthase activity	molecular_function	GO:0042300
72988	7096	chloroplast	cellular_component	GO:0009507
72988	9321	integral to membrane	cellular_component	GO:0016021
72989	3572	voltage-gated chloride channel activity	molecular_function	GO:0005247
72989	4937	chloride transport	biological_process	GO:0006821
72989	9320	membrane	cellular_component	GO:0016020
72989	3547	ion channel activity	molecular_function	GO:0005216
72990	175	rRNA (adenine-N6,N6-)-dimethyltransferase activity	molecular_function	GO:0000179
72990	2346	C-terminal protein carboxyl methyltransferase activity	molecular_function	GO:0003880
72990	5847	C-methyltransferase activity	molecular_function	GO:0008169
72990	5848	N-methyltransferase activity	molecular_function	GO:0008170
72990	5849	O-methyltransferase activity	molecular_function	GO:0008171
72990	5850	S-methyltransferase activity	molecular_function	GO:0008172
72990	5851	RNA methyltransferase activity	molecular_function	GO:0008173
72990	5852	mRNA methyltransferase activity	molecular_function	GO:0008174
72990	5853	tRNA methyltransferase activity	molecular_function	GO:0008175
72990	5945	protein methyltransferase activity	molecular_function	GO:0008276
72990	5992	site-specific DNA-methyltransferase (cytosine-specific) activity	molecular_function	GO:0008326
72990	6085	2-polyprenyl-6-methoxy-1,4-benzoquinone methyltransferase activity	molecular_function	GO:0008425
72990	6281	rRNA methyltransferase activity	molecular_function	GO:0008649
72990	6282	rRNA (uridine-2prime-O-)-methyltransferase activity	molecular_function	GO:0008650
72990	6619	DNA-methyltransferase activity	molecular_function	GO:0009008
72990	6977	rRNA (cytosine-C5-967)-methyltransferase activity	molecular_function	GO:0009383
72990	9489	selenocysteine methyltransferase activity	molecular_function	GO:0016205
72990	9552	arginine N-methyltransferase activity	molecular_function	GO:0016273
72990	9553	protein-arginine N-methyltransferase activity	molecular_function	GO:0016274
72990	9556	lysine N-methyltransferase activity	molecular_function	GO:0016278
72990	9557	protein-lysine N-methyltransferase activity	molecular_function	GO:0016279
72990	9572	tRNA (uracil) methyltransferase activity	molecular_function	GO:0016300
72990	9652	tRNA (guanine) methyltransferase activity	molecular_function	GO:0016423
72990	9653	tRNA (guanosine) methyltransferase activity	molecular_function	GO:0016424
72990	9654	tRNA (adenine)-methyltransferase activity	molecular_function	GO:0016426
72990	9655	tRNA (cytosine)-methyltransferase activity	molecular_function	GO:0016427
72990	9659	tRNA (uridine) methyltransferase activity	molecular_function	GO:0016431
72990	9661	rRNA (adenine) methyltransferase activity	molecular_function	GO:0016433
72990	9662	rRNA (cytosine) methyltransferase activity	molecular_function	GO:0016434
72990	9663	rRNA (guanine) methyltransferase activity	molecular_function	GO:0016435
72990	9664	rRNA (uridine) methyltransferase activity	molecular_function	GO:0016436
72990	10743	protein-leucine O-methyltransferase activity	molecular_function	GO:0018423
72990	11011	1-phenanthrol methyltransferase activity	molecular_function	GO:0018707
72990	11960	protein-arginine N5-methyltransferase activity	molecular_function	GO:0019702
72990	13642	methylarsonite methyltransferase activity	molecular_function	GO:0030792
72990	19234	demethylmenaquinone methyltransferase activity	molecular_function	GO:0043770
72990	19240	cobalt-precorrin-6B C5-methyltransferase activity	molecular_function	GO:0043776
72990	19241	cobalt-precorrin-7 C15-methyltransferase activity	molecular_function	GO:0043777
72990	19244	cobalt-precorrin-5B C1-methyltransferase activity	molecular_function	GO:0043780
72990	19246	cobalt-precorrin-3 C17-methyltransferase activity	molecular_function	GO:0043782
72990	19254	dimethyladenosine transferase activity	molecular_function	GO:0043790
72990	19255	dimethylamine methyltransferase activity	molecular_function	GO:0043791
72990	19267	hydroxyneurosporene-O-methyltransferase activity	molecular_function	GO:0043803
72990	19291	tRNA (adenine-57, 58-N(1)-) methyltransferase activity	molecular_function	GO:0043827
72990	19297	methylamine-specific methylcobalamin:coenzyme M methyltransferase activity	molecular_function	GO:0043833
72990	19298	trimethylamine methyltransferase activity	molecular_function	GO:0043834
72990	19315	methanol-specific methylcobalamin:coenzyme M methyltransferase activity	molecular_function	GO:0043851
72990	19316	monomethylamine methyltransferase activity	molecular_function	GO:0043852
72992	3727	protein binding	molecular_function	GO:0005515
72992	5939	zinc ion binding	molecular_function	GO:0008270
72992	3967	peroxisomal membrane	cellular_component	GO:0005778
72992	5126	peroxisome organization and biogenesis	biological_process	GO:0007031
72998	2856	lactoylglutathione lyase activity	molecular_function	GO:0004462
72999	3724	calcium ion binding	molecular_function	GO:0005509
72999	7231	oxygen evolving complex	cellular_component	GO:0009654
72999	9285	photosynthesis	biological_process	GO:0015979
72999	12141	extrinsic to membrane	cellular_component	GO:0019898
73000	2229	translation elongation factor activity	molecular_function	GO:0003746
73000	3827	intracellular	cellular_component	GO:0005622
73000	4558	translational elongation	biological_process	GO:0006414
73002	9320	membrane	cellular_component	GO:0016020
73002	13047	cell differentiation	biological_process	GO:0030154
73005	4931	sodium ion transport	biological_process	GO:0006814
73005	4993	regulation of pH	biological_process	GO:0006885
73005	9321	integral to membrane	cellular_component	GO:0016021
73007	2933	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	GO:0004553
73007	4143	carbohydrate metabolic process	biological_process	GO:0005975
73007	11437	isoamylase activity	molecular_function	GO:0019156
73008	3736	ATP binding	molecular_function	GO:0005524
73008	10082	ATPase activity	molecular_function	GO:0016887
73008	162	nucleotide binding	molecular_function	GO:0000166
73008	10269	nucleoside-triphosphatase activity	molecular_function	GO:0017111
73008	3708	binding	molecular_function	GO:0005488
73009	9582	dephosphorylation	biological_process	GO:0016311
73009	9988	phosphoric monoester hydrolase activity	molecular_function	GO:0016791
73009	2875	mRNA guanylyltransferase activity	molecular_function	GO:0004484
73009	4518	mRNA capping	biological_process	GO:0006370
73009	4542	mRNA processing	biological_process	GO:0006397
73009	3091	protein tyrosine phosphatase activity	molecular_function	GO:0004725
73010	4545	tRNA modification	biological_process	GO:0006400
73010	6136	queuine tRNA-ribosyltransferase activity	molecular_function	GO:0008479
73010	6254	queuosine biosynthetic process	biological_process	GO:0008616
73014	13917	heat shock protein binding	molecular_function	GO:0031072
73016	3113	ribokinase activity	molecular_function	GO:0004747
73016	4182	D-ribose metabolic process	biological_process	GO:0006014
73017	2290	catalytic activity	molecular_function	GO:0003824
73017	19375	cellular metabolic process	biological_process	GO:0044237
73017	23921	coenzyme binding	molecular_function	GO:0050662
73017	4143	carbohydrate metabolic process	biological_process	GO:0005975
73017	10052	racemase and epimerase activity, acting on carbohydrates and derivatives	molecular_function	GO:0016857
73017	23639	UDP-glucuronate 4-epimerase activity	molecular_function	GO:0050378
73019	2290	catalytic activity	molecular_function	GO:0003824
73019	5830	metabolic process	biological_process	GO:0008152
73019	22031	acylpyruvate hydrolase activity	molecular_function	GO:0047621
73022	2176	DNA binding	molecular_function	GO:0003677
73023	3721	iron ion binding	molecular_function	GO:0005506
73023	4556	translation	biological_process	GO:0006412
73023	18097	peptide deformylase activity	molecular_function	GO:0042586
73024	2175	nucleic acid binding	molecular_function	GO:0003676
73024	3827	intracellular	cellular_component	GO:0005622
73024	5939	zinc ion binding	molecular_function	GO:0008270
73024	3052	protein kinase CK2 activity	molecular_function	GO:0004682
73028	2176	DNA binding	molecular_function	GO:0003677
73028	3838	nucleus	cellular_component	GO:0005634
73029	2198	RNA polymerase II transcription factor activity	molecular_function	GO:0003702
73029	3838	nucleus	cellular_component	GO:0005634
73029	19908	regulation of transcription	biological_process	GO:0045449
73029	2176	DNA binding	molecular_function	GO:0003677
73032	2216	RNA binding	molecular_function	GO:0003723
73032	754	pseudouridine synthesis	biological_process	GO:0001522
73032	7550	pseudouridine synthase activity	molecular_function	GO:0009982
73039	9578	phosphatidylinositol phosphate kinase activity	molecular_function	GO:0016307
73039	20924	phosphatidylinositol metabolic process	biological_process	GO:0046488
73039	9579	1-phosphatidylinositol-4-phosphate 5-kinase activity	molecular_function	GO:0016308
73041	2227	structural constituent of ribosome	molecular_function	GO:0003735
73041	3827	intracellular	cellular_component	GO:0005622
73041	4025	ribosome	cellular_component	GO:0005840
73041	4556	translation	biological_process	GO:0006412
73042	140	Golgi membrane	cellular_component	GO:0000139
73042	3642	sugar:hydrogen symporter activity	molecular_function	GO:0005351
73042	6276	carbohydrate transport	biological_process	GO:0008643
73042	9321	integral to membrane	cellular_component	GO:0016021
73042	2635	cysteine-type endopeptidase activity	molecular_function	GO:0004197
73044	9367	mRNA metabolic process	biological_process	GO:0016071
73044	13392	ribonucleoprotein complex	cellular_component	GO:0030529
73048	6771	nucleotide catabolic process	biological_process	GO:0009166
73048	9986	hydrolase activity, acting on ester bonds	molecular_function	GO:0016788
73048	5923	5prime-nucleotidase activity	molecular_function	GO:0008253
73048	10329	IMP-GMP specific 5prime-nucleotidase activity	molecular_function	GO:0017175
73049	6771	nucleotide catabolic process	biological_process	GO:0009166
73049	9985	hydrolase activity	molecular_function	GO:0016787
73049	5923	5prime-nucleotidase activity	molecular_function	GO:0008253
73049	10329	IMP-GMP specific 5prime-nucleotidase activity	molecular_function	GO:0017175
73052	3827	intracellular	cellular_component	GO:0005622
73052	17777	ribosome biogenesis and assembly	biological_process	GO:0042254
73055	9710	oxidoreductase activity	molecular_function	GO:0016491
73055	9921	delta12-fatty acid dehydrogenase activity	molecular_function	GO:0016720
73056	4894	Mo-molybdopterin cofactor biosynthetic process	biological_process	GO:0006777
73057	2175	nucleic acid binding	molecular_function	GO:0003676
73057	2792	helicase activity	molecular_function	GO:0004386
73057	3736	ATP binding	molecular_function	GO:0005524
73057	3827	intracellular	cellular_component	GO:0005622
73057	5939	zinc ion binding	molecular_function	GO:0008270
73057	5716	ATP-dependent helicase activity	molecular_function	GO:0008026
73059	4283	electron transport	biological_process	GO:0006118
73059	9823	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	molecular_function	GO:0016616
73059	24535	NAD binding	molecular_function	GO:0051287
73059	9710	oxidoreductase activity	molecular_function	GO:0016491
73059	2429	UDP-glucose 6-dehydrogenase activity	molecular_function	GO:0003979
73060	3052	protein kinase CK2 activity	molecular_function	GO:0004682
73061	5794	nicotinamide N-methyltransferase activity	molecular_function	GO:0008112
73062	5830	metabolic process	biological_process	GO:0008152
73062	2290	catalytic activity	molecular_function	GO:0003824
73062	3708	binding	molecular_function	GO:0005488
73062	2721	[acyl-carrier-protein] S-malonyltransferase activity	molecular_function	GO:0004314
73064	4283	electron transport	biological_process	GO:0006118
73064	3722	copper ion binding	molecular_function	GO:0005507
73064	3935	mitochondrial inner membrane	cellular_component	GO:0005743
73064	4940	copper ion transport	biological_process	GO:0006825
73064	4986	cellular copper ion homeostasis	biological_process	GO:0006878
73064	6186	respiratory chain complex IV assembly	biological_process	GO:0008535
73064	6642	thymidine phosphorylase activity	molecular_function	GO:0009032
73065	2196	transcription factor activity	molecular_function	GO:0003700
73065	3838	nucleus	cellular_component	GO:0005634
73065	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
73065	19030	sequence-specific DNA binding	molecular_function	GO:0043565
73066	2176	DNA binding	molecular_function	GO:0003677
73066	3838	nucleus	cellular_component	GO:0005634
73067	15848	tetrapyrrole biosynthetic process	biological_process	GO:0033014
73067	17806	glutamate-1-semialdehyde 2,1-aminomutase activity	molecular_function	GO:0042286
73067	6140	transaminase activity	molecular_function	GO:0008483
73067	13063	pyridoxal phosphate binding	molecular_function	GO:0030170
73069	2933	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	GO:0004553
73069	4143	carbohydrate metabolic process	biological_process	GO:0005975
73069	10154	mannan endo-1,4-beta-mannosidase activity	molecular_function	GO:0016985
73070	4639	proteolysis	biological_process	GO:0006508
73070	5907	metalloexopeptidase activity	molecular_function	GO:0008235
73070	2669	methionyl aminopeptidase activity	molecular_function	GO:0004239
73072	2227	structural constituent of ribosome	molecular_function	GO:0003735
73072	3827	intracellular	cellular_component	GO:0005622
73072	4025	ribosome	cellular_component	GO:0005840
73072	4556	translation	biological_process	GO:0006412
73073	2658	metalloendopeptidase activity	molecular_function	GO:0004222
73073	4639	proteolysis	biological_process	GO:0006508
73073	5939	zinc ion binding	molecular_function	GO:0008270
73073	2290	catalytic activity	molecular_function	GO:0003824
73073	21295	metal ion binding	molecular_function	GO:0046872
73073	2670	mitochondrial processing peptidase activity	molecular_function	GO:0004240
73073	10246	mitochondrial processing peptidase complex	cellular_component	GO:0017087
73075	3967	peroxisomal membrane	cellular_component	GO:0005778
73075	9768	peroxisome fission	biological_process	GO:0016559
73077	3043	protein kinase activity	molecular_function	GO:0004672
73077	3736	ATP binding	molecular_function	GO:0005524
73077	4602	protein amino acid phosphorylation	biological_process	GO:0006468
73077	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
73079	4927	transport	biological_process	GO:0006810
73079	6171	ammonium transmembrane transporter activity	molecular_function	GO:0008519
73079	9320	membrane	cellular_component	GO:0016020
73080	5830	metabolic process	biological_process	GO:0008152
73080	9985	hydrolase activity	molecular_function	GO:0016787
73082	2175	nucleic acid binding	molecular_function	GO:0003676
73084	3708	binding	molecular_function	GO:0005488
73085	3972	endoplasmic reticulum	cellular_component	GO:0005783
73085	3983	Golgi apparatus	cellular_component	GO:0005794
73085	4994	intracellular protein transport	biological_process	GO:0006886
73086	2233	peptidyl-prolyl cis-trans isomerase activity	molecular_function	GO:0003755
73086	4591	protein folding	biological_process	GO:0006457
73086	2975	cyclophilin	molecular_function	GO:0004600
73086	12948	FK506-sensitive peptidyl-prolyl cis-trans isomerase	molecular_function	GO:0030051
73086	17567	cyclophilin-type peptidyl-prolyl cis-trans isomerase activity	molecular_function	GO:0042027
73088	3736	ATP binding	molecular_function	GO:0005524
73088	4927	transport	biological_process	GO:0006810
73088	8976	ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism	molecular_function	GO:0015662
73088	9320	membrane	cellular_component	GO:0016020
73088	10015	hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances	molecular_function	GO:0016820
73088	6204	hydrogen-exporting ATPase activity, phosphorylative mechanism	molecular_function	GO:0008553
73089	2227	structural constituent of ribosome	molecular_function	GO:0003735
73089	3827	intracellular	cellular_component	GO:0005622
73089	4025	ribosome	cellular_component	GO:0005840
73089	4556	translation	biological_process	GO:0006412
73091	6286	phospholipid biosynthetic process	biological_process	GO:0008654
73091	9320	membrane	cellular_component	GO:0016020
73091	9978	phosphotransferase activity, for other substituted phosphate groups	molecular_function	GO:0016780
73091	2347	CDP-diacylglycerol-inositol 3-phosphatidyltransferase activity	molecular_function	GO:0003881
73093	123	mediator complex	cellular_component	GO:0000119
73093	9677	RNA polymerase II transcription mediator activity	molecular_function	GO:0016455
73093	19908	regulation of transcription	biological_process	GO:0045449
73095	3727	protein binding	molecular_function	GO:0005515
73095	5939	zinc ion binding	molecular_function	GO:0008270
73096	2489	aminomethyltransferase activity	molecular_function	GO:0004047
73096	3930	cytoplasm	cellular_component	GO:0005737
73096	4676	glycine catabolic process	biological_process	GO:0006546
73098	5765	N-acetyltransferase activity	molecular_function	GO:0008080
73098	5830	metabolic process	biological_process	GO:0008152
73098	2501	aralkylamine N-acetyltransferase activity	molecular_function	GO:0004059
73102	4283	electron transport	biological_process	GO:0006118
73102	9710	oxidoreductase activity	molecular_function	GO:0016491
73102	24535	NAD binding	molecular_function	GO:0051287
73104	4918	superoxide metabolic process	biological_process	GO:0006801
73104	21295	metal ion binding	molecular_function	GO:0046872
73104	3145	superoxide dismutase activity	molecular_function	GO:0004784
73106	3727	protein binding	molecular_function	GO:0005515
73106	5939	zinc ion binding	molecular_function	GO:0008270
73107	4918	superoxide metabolic process	biological_process	GO:0006801
73107	21295	metal ion binding	molecular_function	GO:0046872
73107	12906	metal ion transport	biological_process	GO:0030001
73109	6667	biosynthetic process	biological_process	GO:0009058
73109	9977	nucleotidyltransferase activity	molecular_function	GO:0016779
73109	4146	glycogen biosynthetic process	biological_process	GO:0005978
73109	9940	transferase activity	molecular_function	GO:0016740
73109	6494	glucose-1-phosphate adenylyltransferase activity	molecular_function	GO:0008878
73110	3546	transporter activity	molecular_function	GO:0005215
73110	4927	transport	biological_process	GO:0006810
73110	9321	integral to membrane	cellular_component	GO:0016021
73110	9320	membrane	cellular_component	GO:0016020
73111	9710	oxidoreductase activity	molecular_function	GO:0016491
73111	23919	FAD binding	molecular_function	GO:0050660
73114	3727	protein binding	molecular_function	GO:0005515
73114	5939	zinc ion binding	molecular_function	GO:0008270
73115	2290	catalytic activity	molecular_function	GO:0003824
73115	24783	iron-sulfur cluster binding	molecular_function	GO:0051536
73116	2175	nucleic acid binding	molecular_function	GO:0003676
73116	3736	ATP binding	molecular_function	GO:0005524
73116	5716	ATP-dependent helicase activity	molecular_function	GO:0008026
73116	2792	helicase activity	molecular_function	GO:0004386
73117	2227	structural constituent of ribosome	molecular_function	GO:0003735
73117	3827	intracellular	cellular_component	GO:0005622
73117	4025	ribosome	cellular_component	GO:0005840
73117	4556	translation	biological_process	GO:0006412
73118	4642	ubiquitin-dependent protein catabolic process	biological_process	GO:0006511
73118	3727	protein binding	molecular_function	GO:0005515
73120	62	tRNA binding	molecular_function	GO:0000049
73120	754	pseudouridine synthesis	biological_process	GO:0001522
73120	5721	tRNA processing	biological_process	GO:0008033
73120	9667	tRNA-pseudouridine synthase activity	molecular_function	GO:0016439
73120	7550	pseudouridine synthase activity	molecular_function	GO:0009982
73123	4037	cytoskeleton	cellular_component	GO:0005856
73123	13683	regulation of actin filament polymerization	biological_process	GO:0030833
73124	3043	protein kinase activity	molecular_function	GO:0004672
73124	3736	ATP binding	molecular_function	GO:0005524
73124	4602	protein amino acid phosphorylation	biological_process	GO:0006468
73124	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
73124	3053	calmodulin-dependent protein kinase activity	molecular_function	GO:0004683
73125	5323	intracellular signaling cascade	biological_process	GO:0007242
73125	9320	membrane	cellular_component	GO:0016020
73128	4283	electron transport	biological_process	GO:0006118
73128	9710	oxidoreductase activity	molecular_function	GO:0016491
73128	19203	F420H2 dehydrogenase activity	molecular_function	GO:0043738
73128	19290	sulfur oxygenase reductase activity	molecular_function	GO:0043826
73128	19347	malolactic enzyme activity	molecular_function	GO:0043883
73128	24588	regulation of oxidoreductase activity	biological_process	GO:0051341
73132	3727	protein binding	molecular_function	GO:0005515
73132	4595	protein complex assembly	biological_process	GO:0006461
73132	4994	intracellular protein transport	biological_process	GO:0006886
73132	9480	vesicle-mediated transport	biological_process	GO:0016192
73132	13011	membrane coat	cellular_component	GO:0030117
73132	3708	binding	molecular_function	GO:0005488
73133	73	acyl-CoA binding	molecular_function	GO:0000062
73134	3737	GTP binding	molecular_function	GO:0005525
73134	2378	GTPase activity	molecular_function	GO:0003924
